1,0.72714,2,10,10,1,1.34,1,1,10,195
1,2.2518,4,0,0,1,0,4,1,0,124
1,2.8844,2,10,9,1,2.33,2,1,10,90
0,2.2799,2,10,10,1,0.73,3,1,10,75
1,0.89749,4,9,9,1,3.53,1,2,9,149
2,0.86946,4,10,10,1,0.22,2,1,10,280
3,2.4343,4,10,9,2.5,0.57,2,4,10,230
1,2.1909,3,10,10,1.5,1.55,1,2,10,120
1,1.7217,2,0,0,1,0,2,1,0,125
1,3.0721,2,10,10,1,1.54,2,1,9,120
1,1.8133,3,10,9,1,2.57,3,1,10,110
1,2.3964,2,9,7,0,0.13,1,1,9,70
1,1.9656,2,10,10,1,0.47,3,1,10,110
1,1.375,4,10,10,1,0.62,1,2,9,125
2,0.85012,4,10,10,1,1.1,1,2,10,199
1,3.445,2,10,9,1,1.05,4,1,9,95
0,6.6585,2,10,10,1,0.16,2,1,10,95
1,1.4221,2,10,10,1,5.58,2,2,10,85
2,2.5931,3,10,10,1,4.25,1,2,10,129
1,4.5563,2,9,8,1,1.68,1,1,9,59
3,2.8211,4,10,9,1.5,0.25,2,1,10,140
0,4.1937,3,0,0,1,0,1,3,0,99
2,1.1893,4,10,10,1,1.17,2,2,10,181
2,2.2359,3,0,0,1,0,4,1,0,220
1,0.26754,2,10,10,1,0.97,3,1,10,160
1,1.8779,2,10,10,1,3.43,2,1,10,97
1,0.503,2,9,10,1,3.92,2,1,9,110
1,1.1079,4,9,10,1.5,0.52,1,2,9,190
1,0.61527,2,10,9,1.5,5.14,1,2,10,149
1,2.7761,2,10,9,1,0.59,1,1,10,80
1,2.0018,2,0,0,1,0,4,1,0,111
2,2.6861,4,10,10,1.5,0.98,1,4,10,146
1,2.4267,2,10,10,1,1.84,2,1,10,58
1,2.5452,4,9,9,1,1.91,1,2,9,85
1,1.6461,4,10,10,1.5,0.05,2,1,10,200
1,3.5742,4,10,8,1,1.38,4,1,10,40
2,0.26207,4,10,10,1.5,2.4,1,2,10,300
1,2.3361,2,10,10,1,0.39,2,1,10,90
1,3.2053,2,9,9,1,0.99,4,1,10,111
1,0.26261,2,10,10,1,2.73,2,2,10,160
2,3.4839,3,0,0,1,0,4,1,0,100
2,2.2292,4,0,0,1,0,1,1,0,200
2,1.2037,4,10,9,1.5,1.97,2,1,10,169
1,1.7793,2,9,9,1,0.36,1,1,8,100
1,2.2487,2,10,10,2,0.15,4,1,10,95
1,2.1243,4,10,9,1,0.41,1,1,10,110
1,1.3852,4,10,10,1,3.44,2,1,9,175
1,1.0984,4,10,10,1,1.98,1,2,10,120
1,6.0999,4,0,0,1,0,1,2,0,150
2,2.6469,4,10,10,1,1.15,2,1,10,200
2,1.8919,2,10,10,1.5,0.09,4,1,10,191
2,3.5287,4,10,10,1,0.59,3,1,10,200
1,2.7772,2,10,9,1,0.19,1,1,10,95
0,3.2485,2,10,8,1,2,1,1,10,80
0,4.0173,2,10,10,1,1.59,2,1,10,75
1,0.55322,4,10,10,1,5.64,2,2,10,150
2,1.1081,4,0,0,2,0,2,2,0,451
2,0.825,4,10,10,2,0.32,4,1,10,296
1,1.9347,2,0,0,1,1,2,1,0,69
3,8.3884,4,0,0,1,0,1,1,0,140
1,4.2825,2,0,0,1,0,2,1,0,35
1,9.2644,3,9,8,1,1.33,3,3,9,65
4,5.8144,5,0,0,1.5,0,4,5,0,155
2,3.2374,4,8,9,1,0.32,3,1,8,199
3,4.0944,5,9,9,1,0.36,3,4,10,251
2,2.9302,3,10,10,1,0.6,2,2,10,120
2,1.4471,3,9,10,1,2.16,1,2,9,146
1,1.2572,2,9,10,5,2.1,2,2,9,62
1,3.0565,4,10,9,1.5,0.15,1,2,9,75
3,3.8054,6,10,8,1.5,0.12,4,6,10,220
1,2.2047,2,9,9,1,0.97,1,2,9,99
1,1.9731,2,10,9,1,1.37,1,1,10,85
1,1.0967,2,0,0,1,0,2,1,0,105
1,7.643,2,0,0,1,0,4,2,0,50
1,0.79924,2,9,10,1,1.12,2,1,10,100
1,3.0123,2,10,9,1,1.06,1,2,10,120
1,3.1653,2,10,10,1,0.64,1,1,10,140
1,2.3619,4,10,7,1.5,0.23,4,1,9,129
1,0.80086,2,0,0,0,0,2,1,0,150
1,0.98246,2,10,10,1,0.24,2,1,10,130
1,7.9163,4,0,0,1,0,1,1,0,15
1,2.389,2,10,9,1,0.91,2,1,10,150
1,2.4431,2,9,9,1,0.29,2,1,9,200
2,0.37236,6,10,10,1,0.5,2,2,10,210
1,1.5437,2,7,10,1,3.9,1,1,7,125
1,2.5906,2,8,8,1,0.33,3,1,10,100
4,8.4844,4,4,7,1.5,2,1,1,6,149
2,1.5216,4,10,10,1,0.84,3,3,10,111
1,3.2221,2,10,9,1,3.29,1,1,10,65
2,5.3204,2,0,0,1,0,4,0,0,59
1,3.1274,2,10,9,1,0.23,4,1,10,139
1,1.3978,2,10,10,1,0.9,2,1,10,105
1,3.1728,2,10,9,1,2.16,3,2,10,88
2,1.4257,4,10,10,1,0.31,3,1,10,99
1,1.3388,8,10,10,1,1.38,1,4,10,269
3,1.9071,5,10,9,1,0.08,2,4,10,175
2,3.2523,4,10,10,1,1,2,2,10,100
0,1.1128,2,10,10,1,2.42,2,1,9,136
1,2.5693,2,10,10,1.5,0.08,2,0,10,120
2,0.38142,4,10,10,1,2.86,3,1,10,199
1,1.5976,2,9,10,1,2.67,3,1,9,75
1,0.74863,2,0,0,1,0,4,1,0,181
2,3.7201,4,10,9,1,0.73,2,2,9,111
1,1.8698,2,8,9,1,1.96,2,1,8,140
2,2.9933,4,10,10,1,0.17,1,1,10,139
1,1.0814,2,10,9,1,0.98,4,1,9,125
1,1.2924,4,10,10,1,0.32,4,3,10,120
4,10,4,9,9,1.5,0.14,2,2,9,200
1,2.9291,2,10,9,1,0.6,3,2,10,100
3,0.99482,4,10,10,1,1.12,2,3,10,181
1,0.92184,2,9,9,1,0.57,3,1,9,90
0,1.0155,2,10,10,1,1.36,3,1,10,95
1,2.0157,2,9,9,1.5,1.89,3,1,9,120
2,0.8851,4,10,10,1.5,3,2,2,10,230
1,2.75,4,0,0,1.5,0.22,2,2,0,100
2,3.2878,2,10,10,1,2.08,2,2,10,150
1,3.2429,4,0,0,1,0,4,2,0,99
2,3.7475,4,8,9,1,5,1,2,8,125
2,3.9522,4,10,9,2,0.14,4,2,10,110
0,2.7156,2,10,10,1,3,1,1,9,95
4,3.8583,6,10,9,1,0.15,2,1,10,140
3,2.4805,4,10,9,1.5,0.44,1,2,10,175
1,0.76453,3,8,8,1,0.48,2,1,8,100
1,2.3385,1,10,10,1,2.32,2,1,10,47
2,1.5034,4,0,0,1.5,0,2,2,0,100
2,8.0851,4,0,0,1,0,4,1,0,120
2,1.5038,4,10,10,1,0.51,3,4,10,280
1,3.4322,2,10,9,1.5,0.45,3,2,10,80
1,7.8206,2,9,8,1,1.72,3,1,8,60
1,2.3839,3,9,9,1,3.87,3,1,10,50
2,3.8454,4,8,8,1,1,1,1,10,181
2,0.42405,4,10,10,1.5,1.12,3,1,10,286
1,4.0351,2,10,9,1,2.31,3,1,10,90
0,2.5494,3,9,9,1,2.39,3,2,9,75
1,6.0696,2,9,9,1,5.85,1,1,9,65
1,0.38985,2,0,0,1.5,0,4,0,0,195
0,3.2142,2,10,10,1,1.92,2,1,10,90
1,3.6704,3,10,9,1,0.43,1,1,9,150
1,1.5354,2,10,10,1,0.38,2,1,10,100
2,3.4418,4,0,0,1.5,0,1,1,0,149
1,2.2647,2,10,10,1,1.3,1,2,10,112
4,0.85546,4,6,10,1,0.09,3,1,10,216
1,3.1746,2,10,8,1,0.05,2,1,10,85
1,2.8643,2,10,9,1,1.28,1,2,10,85
1,1.0262,3,6,8,1,0.19,4,2,10,70
0,2.9852,2,10,9,1,7.25,1,2,10,105
2,0.91432,4,10,10,1,1.34,2,1,10,216
1,1.0769,3,10,10,1,1.14,1,2,9,111
1,2.0544,2,10,10,2,0.17,4,1,8,80
1,1.0475,2,10,10,1,1.32,2,2,10,175
1,2.2712,2,9,10,1,1.3,1,0,10,110
1,2.4055,2,10,10,1,1,3,2,10,120
1,0.43095,3,10,10,1.5,1.69,3,2,10,219
2,2.688,6,9,9,1,2.81,4,2,10,100
1,1.2386,2,7,10,1,2.65,1,2,9,89
1,1.22,4,10,10,1.5,1.75,1,2,10,376
1,2.0642,2,10,9,1,0.26,4,1,10,99
2,2.7031,4,0,0,1,0,2,1,0,229
1,3.0514,2,10,10,1,0.84,1,1,10,100
1,0.33392,3,10,10,1,0.67,1,2,10,193
1,0.515,3,10,10,1.5,1.82,2,1,10,165
1,0.72731,2,10,10,1.5,1.8,1,1,10,149
1,2.7135,2,9,9,1,0.65,3,1,7,136
1,2.8986,2,10,9,1,1.63,2,1,10,111
1,2.3395,2,10,10,1.5,1.02,1,1,7,99
1,1.8623,4,10,10,1,1.45,2,2,10,120
1,3.057,2,10,8,1,0.87,2,1,10,85
2,2.9135,2,10,8,1.5,0.09,4,1,0,90
2,3.211,4,10,10,1,0.77,2,2,9,105
2,1.8554,2,10,9,1,0.11,4,2,10,105
1,1.9023,2,10,10,1,0.91,1,2,10,150
4,3.3767,4,10,9,2,0.71,4,5,10,276
1,2.6258,2,9,9,1,0.94,1,1,9,84
1,0.30367,3,10,10,1,3,1,2,10,177
1,0.69197,2,10,10,1,2.2,2,1,10,210
3,0.86852,4,10,10,1,0.76,3,2,10,276
1,1.4777,2,10,8,1,0.97,2,1,9,80
1,2.7694,2,10,10,1,0.71,1,0,10,90
1,1.9432,2,0,0,1,0.27,2,1,0,100
0,1.1011,2,0,0,1,0,2,1,0,140
1,4.7623,2,5,5,1,1.65,2,1,5,50
1,2.6822,2,10,9,1,1.89,1,1,10,99
2,2.588,4,10,9,1,0.85,4,4,10,160
3,1.3569,5,10,10,2.5,0.15,4,1,10,251
1,1.8849,2,10,8,1,1,1,2,10,130
1,1.6033,3,10,9,1,0.68,2,2,9,100
1,2.9238,2,0,0,1,0,2,1,0,58
2,2.8573,4,10,8,1,0.82,4,3,10,111
1,1.8699,2,10,10,1,1,1,1,10,136
0,1.3895,2,10,10,1,3.2,2,1,10,121
2,0.41819,4,10,10,1,4.05,1,1,9,300
2,1.7566,4,9,9,1,0.43,1,1,10,175
1,4.5017,3,9,7,1,2.8,1,2,9,160
1,0.50849,2,0,0,1,0,4,1,0,139
1,3.7323,4,10,9,1,1.88,1,1,9,79
1,2.9593,2,10,9,1,1.23,1,2,10,111
1,2.7692,2,9,8,1,0.64,3,2,10,70
1,2.8167,2,10,9,1,1.23,1,1,10,90
1,2.8726,2,10,10,1,0.07,4,2,10,111
2,6.5794,4,10,10,1,1,1,1,10,175
1,2.9232,2,10,10,1,2.68,2,1,10,90
1,2.1171,2,10,10,1,0.34,3,16,10,70
2,1.5545,4,0,0,1,0,3,2,0,165
1,1.9673,2,10,10,1.5,2,3,1,10,96
3,1.989,4,10,10,1.5,0.25,2,1,10,160
0,3.9866,2,0,0,1,0,1,1,0,79
2,3.5089,2,0,0,1,0,4,1,0,75
1,3.7228,2,10,9,1,0.66,3,1,10,99
1,2.3886,2,10,10,1,0.11,3,1,10,64
1,5.5761,2,7,7,1.5,0.93,3,1,6,45
1,1.9158,2,10,9,1,1.45,1,1,10,95
2,3.2755,4,0,0,1,0,3,1,0,120
1,1.7147,2,8,6,1,0.3,4,1,6,70
2,2.8738,4,10,10,1,0.76,3,1,10,140
4,1.7988,5,10,10,2,2.4,1,1,10,160
0,1.4987,2,10,10,1,1,2,2,10,100
1,2.3229,2,0,0,1,0,1,1,0,100
2,2.5955,2,9,10,1,0.88,1,1,9,130
1,0.75734,2,0,0,1,0,3,1,0,110
1,4.2664,2,10,9,1,0.92,3,1,10,120
1,1.4658,2,10,10,1,2.14,1,1,10,125
1,2.3297,2,8,8,1,0.93,1,1,7,69
4,3.1402,8,10,10,2,0.26,3,4,10,251
1,1.8926,2,10,8,1,0.11,2,1,9,75
1,2.9539,1,9,9,0.5,1.46,1,1,10,55
1,7.347,2,10,9,1,7.24,2,1,10,65
1,1.3245,2,9,10,1.5,0.52,1,2,9,120
1,2.7844,2,10,9,1,2.24,1,1,10,85
1,4.6042,3,10,10,1,2,1,1,10,85
1,0.48358,3,10,10,1,4.04,2,1,10,95
3,2.0281,4,9,9,1,0.56,2,1,9,130
3,2.9426,5,10,9,1.5,0.36,4,2,9,120
2,6.6575,4,10,10,1,0.84,2,1,10,150
1,2.6523,2,0,0,1,0,4,1,0,65
1,1.0801,2,0,0,1,0,4,1,0,70
1,0.64436,2,10,10,1,1,3,1,10,149
3,5.3478,5,0,0,1,0,2,1,0,175
1,2.2618,2,10,9,1,0.34,4,1,10,90
1,7.0929,2,10,9,1,0.66,2,1,10,149
1,1.2883,2,10,10,1,0.89,3,2,10,190
1,2.7758,2,0,0,2,0,4,1,0,80
1,4.9096,2,8,8,1.5,0.3,1,1,6,79
2,1.4545,4,10,10,1.5,1.11,2,3,10,251
1,0.97781,2,9,10,1,4.21,3,1,9,125
1,1.7328,2,10,10,1,2,1,1,10,100
1,2.462,2,0,0,1,0.09,2,1,0,115
4,1.6838,6,10,10,2,0.49,1,5,10,451
1,2.3486,3,10,9,1,1.31,1,1,10,124
1,2.3071,2,10,9,1,2.09,1,1,10,100
1,2.7202,3,10,9,1,1.33,1,2,9,99
0,1.8613,2,0,0,1,0,4,1,0,99
1,0.82924,2,10,10,1.5,3.74,1,1,10,85
1,2.6329,2,10,8,1,1,1,1,10,89
2,3.6574,4,10,10,2,0.92,3,2,10,150
1,2.6108,2,10,10,1,0.93,1,1,10,115
1,1.232,3,10,9,1,2.25,1,2,10,150
1,2.0182,2,10,10,1,0.25,3,1,10,130
2,3.5751,5,10,8,1.5,0.49,3,4,10,139
1,1.3207,2,10,10,1.5,1.08,4,2,10,111
3,1.8947,6,10,9,1,1.77,4,2,10,99
1,3.3827,1,10,10,1,0.08,3,1,8,30
4,3.6854,6,10,9,1,0.18,1,1,10,150
1,4.0673,2,9,8,1,1.24,3,1,10,70
0,0.67308,2,10,10,1,0.96,2,2,10,111
1,2.5925,2,10,9,1,2.96,3,1,10,68
1,0.39484,2,10,10,1,1,2,2,10,180
1,1.0836,2,10,10,1,3.54,1,1,10,111
3,3.3224,5,10,9,1.5,0.62,2,6,10,250
1,7.2002,2,9,9,1,2,3,1,9,70
1,0.75266,4,9,10,1,2.75,1,3,10,181
2,3.1655,4,0,0,1,0,1,2,0,110
3,2.3932,4,10,10,1,1.11,2,1,10,150
1,2.3852,2,10,10,1,0.56,3,2,10,150
2,0.6264,6,9,10,1,1.41,1,4,10,339
1,1.1969,2,0,0,1,0,1,0,0,90
2,2.6529,4,0,0,1,0,4,1,0,90
1,8.3821,2,10,9,1,3.6,1,1,10,74
4,2.3101,4,0,0,1.5,0,4,4,0,181
1,1.8245,2,10,10,1,1,1,1,8,120
1,1.3577,6,9,9,1,1.55,3,4,9,241
1,0.91216,2,10,10,1,0.28,1,1,10,160
1,4.3355,1,10,8,1,0.14,4,2,10,74
1,1.7468,2,0,0,1,0,4,1,0,181
2,1.8437,4,9,10,1,4.15,1,1,9,99
1,2.4765,2,10,9,1,2.9,2,1,10,75
1,1.7714,2,9,10,1,0.29,1,0,8,115
1,2.6963,2,0,0,1,0,4,1,0,80
1,2.8421,2,10,9,1,0.44,3,1,10,105
1,3.2764,2,0,0,1,0,4,1,0,95
1,3.6582,2,10,10,0.5,0.58,4,1,10,70
1,5.0492,4,10,6,1,0.16,4,1,10,80
1,2.4029,2,10,10,1,0.95,1,0,10,90
5,0.67312,5,8,10,1,0.11,2,3,10,261
1,3.0435,2,10,10,1,0.39,1,1,10,62
2,1.3426,4,10,10,1.5,1.55,2,1,10,200
1,2.3235,2,10,10,1,0.36,4,2,10,105
2,1.0369,3,10,10,1,0.1,4,2,10,175
1,10,1,0,0,1,0,2,1,0,30
1,4.9047,2,10,9,1,5.95,1,1,10,65
2,0.9611,4,0,0,1,0,3,1,0,171
3,7.4045,4,0,0,1.5,0,2,2,0,120
2,1.0312,4,10,10,1,1.21,2,0,10,350
3,3.874,5,0,0,1,0,4,1,0,130
2,0.75497,4,10,10,1,3.57,3,2,10,171
0,2.0995,2,9,10,1,2,1,1,10,84
2,2.3286,3,0,0,1,0,2,2,0,75
1,1.6701,2,10,10,1.5,1.32,1,1,10,169
1,1.6915,4,9,10,1,2,2,3,9,111
2,2.9895,3,10,9,0.5,2.33,1,2,10,60
1,1.4254,4,8,9,1,0.24,1,1,8,181
0,1.1711,2,10,10,1,2.5,2,1,10,125
1,3.0938,2,10,9,1,0.14,4,2,10,80
1,1.1582,4,8,10,1,6.22,2,2,8,120
1,4.2153,2,10,9,1,1.34,3,2,9,50
0,2.6858,2,0,0,1,0,3,1,0,199
1,1.4287,2,10,9,1,1.92,2,1,10,136
1,4.647,2,10,9,1,5,1,1,10,62
4,6.8812,4,0,0,1.5,0,1,1,0,190
1,3.0308,3,9,9,1,0.55,3,0,10,139
1,1.8458,2,10,10,1,0.8,2,1,10,155
1,0.47407,3,10,10,1,4.71,2,2,10,80
1,4.0245,2,0,0,1,0,4,1,0,100
2,1.1794,4,9,10,1,2.55,1,2,9,130
1,3.2146,4,10,9,1,0.83,1,1,9,89
1,3.8934,2,0,0,1,0,3,1,0,100
1,5.2256,2,0,0,1,0,1,1,0,84
5,2.5216,5,10,10,1.5,0.28,4,1,10,300
1,1.3577,2,9,10,1,0.81,4,2,10,120
2,2.5384,4,10,8,1,0.64,3,1,10,90
1,2.7193,2,10,8,1,0.46,2,1,10,65
1,1.0304,2,9,10,1,0.18,3,1,9,195
1,1.4729,2,10,10,1,0.18,4,1,10,90
3,0.72745,6,9,10,1.5,0.56,4,1,9,451
2,3.078,4,10,9,1,0.36,2,2,10,140
1,4.0756,2,0,0,1,0,2,1,0,94
1,1.6057,2,10,10,1.5,0.16,2,1,10,149
2,3.35,4,10,9,1,1.8,1,2,7,100
2,1.4018,3,10,10,1,0.75,3,3,10,130
2,7.7452,4,10,9,1,1.14,2,4,10,69
1,2.9929,1,9,9,1,5.07,1,1,9,58
1,2.7557,2,8,10,1,0.16,3,1,10,100
1,1.5113,2,10,10,1,0.83,3,1,10,90
1,3.3232,2,10,9,1,5.04,1,2,10,45
2,2.245,4,0,0,1,0,1,1,0,175
1,2.4936,2,10,10,1,2.25,2,1,10,140
1,2.5531,2,10,10,1,0.59,1,1,10,150
1,2.443,2,10,9,1,4.23,2,2,10,80
1,3.2451,2,10,10,1,0.65,3,1,10,80
2,1.9876,4,10,9,1.5,1.48,1,2,9,130
1,0.56874,2,5,9,1,2.37,1,1,6,155
2,1.9321,4,10,10,1,0.64,4,2,10,241
1,2.7276,2,9,9,1,1.12,2,1,10,125
2,2.5915,4,10,9,1,0.8,1,1,10,175
3,3.8541,4,0,0,2.5,0,2,2,0,146
0,0.74699,2,10,10,1,1.79,3,1,10,120
2,1.3479,4,10,10,1,1.26,2,2,10,150
1,3.7766,4,9,8,1,1.07,2,1,8,25
3,3.7368,4,10,9,1,0.63,2,0,10,300
1,0.7355,2,10,10,1,2.09,3,2,10,226
3,5.7277,6,10,10,2,0.13,4,1,10,195
2,0.66228,5,0,0,2,0,1,3,0,350
0,1.2063,2,10,10,1,5.84,2,1,10,65
1,0.4797,3,0,0,0.5,0,4,1,0,99
1,0.47596,2,9,10,1.5,3.45,3,1,10,99
1,2.4369,2,0,0,1,0,1,2,0,139
1,2.4818,2,0,0,1,1,3,1,0,100
0,1.9071,4,0,0,1,0,1,1,0,130
1,1.2016,2,0,0,1,0,2,1,0,160
0,1.269,2,10,9,1,1.04,3,2,10,100
1,3.1063,3,10,10,1,1.36,1,2,10,150
1,3.4283,2,10,8,1,0.24,2,0,10,85
2,2.9993,4,10,9,1,0.41,4,1,10,89
1,4.0714,3,10,9,1,4,1,1,10,89
0,1.8717,2,10,9,1,0.91,2,2,10,100
1,10,2,0,0,1,0,1,1,0,40
2,2.3187,3,0,0,1,0,4,1,0,120
1,4.2675,2,10,9,1,0.3,1,1,9,79
2,3.5683,4,9,8,1,3.38,3,4,9,111
1,2.5639,3,10,10,1,1.41,2,2,10,175
2,3.5587,4,10,0,1,0.16,4,1,0,95
1,0.24469,2,10,10,1,0.92,2,1,10,276
1,2.1329,4,10,10,1,1.24,2,2,10,110
2,2.6203,4,10,9,1,1.84,3,2,10,89
1,3.0334,2,10,8,1,2,1,1,10,86
1,1.7687,2,10,10,1,1,1,1,10,111
1,1.0595,2,10,10,1,1.44,1,1,10,125
1,6.4169,2,9,8,1,2.81,1,1,9,60
1,7.8799,2,10,9,1,4.04,1,2,10,115
3,2.2624,5,10,8,1,0.09,2,4,10,150
1,0.51055,4,9,10,1,3.21,1,1,10,99
1,1.5978,4,9,9,1,0.9,4,1,9,114
1,2.4106,4,10,10,1,0.45,1,2,9,193
1,1.6532,2,8,8,2.5,0.74,4,1,8,50
2,2.7296,4,10,9,1,0.86,4,1,10,100
2,1.0864,3,10,10,1,0.55,4,2,10,150
1,3.6569,2,10,9,1,1.7,3,1,10,60
2,3.1984,3,10,10,1,2.47,2,1,9,136
1,2.7059,2,9,9,1.5,0.55,3,1,8,100
2,2.7055,2,10,10,1,1.41,4,1,10,150
1,1.5415,2,0,0,1,0,2,1,0,60
1,0.44568,2,10,10,1,2,1,1,9,100
1,4.8171,2,10,10,1.5,0.98,2,1,10,56
1,2.6672,2,10,10,1,0.8,2,1,10,100
1,2.2378,2,10,10,1,0.64,1,1,10,125
2,4.9803,3,9,8,1,0.6,3,2,10,111
2,1.4241,3,9,9,1,0.32,4,2,9,111
1,1.9062,2,0,0,1,0,2,1,0,80
1,1.2959,2,10,10,1,0.22,4,1,10,100
1,3.3196,2,10,10,1,0.66,1,1,10,90
1,3.2253,4,10,9,1,1.18,1,2,10,175
1,0.72827,2,10,10,1,0.48,2,0,10,296
1,1.8885,4,10,10,1,0.15,2,2,10,233
4,3.5869,6,8,10,2,0.09,3,1,10,280
1,0.68755,2,10,6,1,0.09,4,1,10,95
2,2.5059,4,0,0,1,0,1,1,0,149
4,1.0189,7,9,10,3,0.81,1,6,10,351
3,0.89761,4,10,10,2,1,1,2,10,226
1,0.30648,4,10,10,1,2.89,4,2,10,129
2,2.1646,3,0,0,1,0,4,1,0,100
1,0.37941,2,10,9,1,5.13,1,1,10,129
1,1.596,2,10,10,1,1.12,1,2,10,130
1,3.1422,3,0,0,1,0,1,1,0,104
1,2.8686,2,0,0,1,0,4,1,0,120
2,3.349,3,10,9,1,0.96,3,2,10,80
1,3.4505,2,10,10,1,0.75,1,1,9,95
2,4.0966,4,0,0,1,0,2,1,0,150
1,3.3062,2,10,10,1,0.5,4,1,10,100
1,1.1227,2,10,10,1,2.22,1,1,10,115
2,4.3531,3,10,10,1,1.56,2,2,9,98
1,3.2768,2,0,0,1,0,1,1,0,79
2,4.6022,2,10,10,1,0.32,4,1,10,95
0,1.0898,2,10,10,1,0.47,4,1,10,72
3,2.0902,5,10,10,1,0.11,1,4,10,175
2,1.5936,4,10,10,1,5.43,1,2,10,300
2,1.1107,4,10,10,2,0.36,2,2,10,251
2,1.88,4,0,0,1.5,0,1,2,0,160
2,1.6101,4,10,9,1,0.11,4,3,10,159
1,1.4256,2,10,9,1,0.62,4,1,10,130
1,1.5711,2,10,9,1,0.89,2,1,10,110
2,2.3788,4,10,9,1,0.3,4,1,9,99
2,3.7109,3,10,10,1,0.37,2,0,10,99
1,2.5691,2,10,10,1,1.94,2,2,10,99
2,3.6888,4,9,10,1,3,1,1,9,125
1,2.8769,2,10,9,1,3.75,1,1,10,90
1,2.872,4,10,9,1,2.27,1,1,9,100
1,1.1603,2,10,10,1,0.26,2,2,10,181
2,6.6491,4,10,10,1,0.23,3,4,10,89
2,2.3043,4,10,10,1,0.86,1,1,9,130
1,3.5277,2,10,9,1,0.98,2,2,10,85
2,2.7069,4,0,0,1,0,4,1,0,200
1,2.4789,1,10,9,1,3.15,3,1,10,60
1,0.77537,2,10,10,1,0.11,1,1,10,165
1,3.229,2,10,8,1,0.09,2,1,10,35
1,2.5413,2,10,10,1,0.15,2,1,10,39
1,0.78263,3,10,10,1,2.69,1,1,9,200
1,0.91705,3,0,0,1,0,4,1,0,139
1,1.5321,2,8,9,1,0.55,4,0,9,115
2,1.3224,4,0,0,1,0,1,1,0,175
1,1.8545,2,10,9,1,1.8,1,1,10,95
1,1.9207,2,0,0,1,0,4,1,0,65
1,1.9317,2,10,10,1,1.28,1,1,10,95
1,1.6041,2,0,0,1,0,4,1,0,140
2,0.99599,3,10,10,1,0.86,1,2,4,150
3,3.5432,6,10,9,1,1.43,2,6,10,261
1,1.3503,4,9,9,1,1.18,1,2,9,125
1,1.4246,2,10,9,1,0.65,3,1,10,100
1,1.3062,2,10,10,1,0.97,3,1,10,165
0,3.3011,2,0,0,1,0,3,1,0,70
1,2.5197,1,9,9,1,0.21,4,1,10,50
1,4.249,2,10,10,2,0.56,2,1,10,49
1,1.8486,3,10,9,1,0.56,1,2,10,129
2,3.5021,4,10,9,1,0.81,4,3,10,68
1,0.66606,2,10,10,1,2.72,2,2,10,140
0,3.4602,2,0,0,1,0,4,1,0,73
0,2.8194,2,0,0,1,0,4,1,0,130
2,2.3445,4,10,10,1,2,1,2,10,100
2,3.0784,3,10,9,1,0.93,1,2,9,125
1,3.071,2,10,10,1,2.61,2,1,10,150
1,3.6031,2,10,10,1,0.62,3,1,10,115
2,0.84673,4,9,10,2.5,1.76,2,1,9,251
1,2.0564,2,10,9,1,0.57,2,2,10,93
2,1.7164,5,10,10,1,0.18,4,2,10,226
1,0.66429,2,10,10,0,0.32,1,1,10,75
1,2.7842,2,6,8,1,0.23,2,1,6,125
2,1.9338,2,10,10,1,0.46,3,2,10,149
2,0.97105,4,7,10,2,3.61,1,1,8,190
1,1.6489,2,9,10,1,3.56,1,1,10,79
1,0.61037,2,8,10,1,7.06,3,1,8,100
1,0.70879,3,9,9,1,2.01,1,2,9,85
1,3.6251,2,10,8,1,0.1,4,1,10,55
1,2.1161,4,9,9,2,2.83,2,1,10,251
1,1.3699,2,10,10,1,2.34,2,1,10,120
3,3.8029,4,0,0,2,0,2,0,0,175
2,1.6263,4,10,10,1.5,0.93,2,1,10,120
2,5.6609,4,10,10,1,0.99,1,2,10,90
1,2.2708,4,10,9,1,1.33,1,3,9,181
2,3.6601,6,10,8,1,3.46,1,2,9,111
1,3.7392,2,10,9,1,0.76,3,1,10,73
2,1.3161,4,10,10,1,2.26,1,2,10,110
2,0.95633,4,10,10,1,2.94,2,2,10,150
1,1.7024,2,10,10,1,2.17,2,1,10,120
1,1.4453,3,10,10,1,2.24,1,1,10,95
2,0.92015,4,10,10,2,0.2,3,1,10,300
1,1.7657,2,10,10,1,0.6,2,2,9,95
1,1.5806,2,10,10,1,0.67,3,1,10,115
0,3.2612,2,10,9,1,1.02,3,1,10,50
1,1.4108,2,10,10,1,2,2,1,10,98
0,3.0611,4,10,10,1,0.85,2,1,10,89
1,8.5972,2,0,0,1.5,0,2,1,0,50
3,1.7318,6,10,9,2.5,0.35,1,1,10,296
2,0.9756,4,10,10,1.5,1,2,2,10,190
2,1.5801,4,10,9,1,4,1,1,10,165
1,1.7607,2,0,0,1,0,2,1,0,150
2,1.8213,4,10,10,1.5,1,1,1,10,165
1,2.512,2,10,10,1,0.16,4,1,10,70
2,1.0744,4,10,10,1,0.65,2,1,10,181
2,2.9039,4,0,0,1,0,4,2,0,130
1,1.6147,2,10,9,1,2.69,1,1,10,111
1,5.841,2,10,10,1,1.33,1,0,10,91
1,3.1912,2,10,10,1,0.26,4,1,10,50
1,2.3298,2,9,9,1,2.84,1,1,9,45
1,2.7729,2,10,9,1,1.32,3,2,10,77
1,3.0518,2,10,9,1,1.72,3,1,10,70
1,1.8819,2,10,9,1,2.49,2,1,10,80
