accommodates,bathrooms,cleaning_fee,distance_to_dam,bedrooms,minimum_nights,review_scores_location,beds,reviews_per_month,review_scores_communication
1.6,2.13,1.0,2.12461380021,1.0,1.01801801802,1.0,1.5625,1.0,1.0
2.8,2.6875,3.4358974359,1.49819773429,3.7,1.00900900901,10.0,3.25,1.56571428571,9.1
1.6,2.13,1.0,6.46704428424,1.9,1.0,8.2,1.5625,7.14204081633,10.0
1.6,2.13,1.48717948718,3.02909371782,1.0,1.0,8.2,1.5625,4.77632653061,9.1
1.6,2.13,1.89743589744,1.88362512873,1.9,1.01801801802,10.0,1.5625,2.33714285714,9.1
2.8,2.13,1.64102564103,1.46652935118,2.8,1.00900900901,10.0,2.13,2.1093877551,10.0
1.6,10.0,1.0,2.75489186406,1.9,1.0,1.0,2.13,1.0,1.0
2.8,2.13,1.0,1.72837281153,2.8,1.11711711712,1.0,2.13,1.0,1.0
2.8,2.6875,1.25641025641,7.31822863028,1.9,1.02702702703,1.0,2.6875,1.0,1.0
1.6,2.13,1.89743589744,1.61869207003,1.9,1.01801801802,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,2.29840370752,1.9,1.00900900901,9.1,1.5625,2.93959183673,9.1
2.8,2.13,2.02564102564,2.34860968074,2.8,1.0,8.2,2.6875,1.77142857143,10.0
2.8,2.6875,1.0,1.9376930999,2.8,1.00900900901,10.0,2.13,1.37469387755,10.0
1.6,2.6875,1.89743589744,2.13619979403,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.64102564103,3.38516992791,1.9,1.01801801802,9.1,1.5625,1.08816326531,10.0
1.6,2.13,1.35897435897,3.55741503605,1.0,1.01801801802,10.0,2.6875,2.10204081633,10.0
1.6,2.13,1.64102564103,2.40576725026,1.9,1.01801801802,10.0,1.5625,4.60734693878,10.0
1.6,3.25,1.0,1.89675592173,1.9,1.02702702703,1.0,1.5625,1.0,1.0
2.8,3.25,2.28205128205,1.73995880536,2.8,1.01801801802,10.0,2.13,3.69632653061,10.0
2.8,2.13,1.89743589744,2.71009268795,2.8,1.00900900901,9.1,2.13,1.48489795918,9.1
1.0,2.13,1.25641025641,1.70520082389,1.9,1.03603603604,10.0,1.5625,2.41795918367,10.0
2.8,2.13,2.25641025641,6.91194644696,3.7,1.00900900901,1.0,2.6875,1.0,1.0
5.2,3.25,2.79487179487,6.44541709578,4.6,1.01801801802,10.0,4.38,1.33795918367,10.0
1.6,2.13,2.02564102564,3.21910401648,1.9,1.0,9.1,1.5625,1.19102040816,10.0
2.8,2.6875,2.92307692308,1.87512873326,2.8,1.00900900901,1.0,3.25,1.0,1.0
2.8,2.13,1.76923076923,2.49459320288,2.8,1.01801801802,10.0,2.13,4.00489795918,10.0
2.8,3.25,2.02564102564,2.51544799176,2.8,1.0,1.0,2.13,1.0,1.0
2.8,2.13,2.25641025641,2.94258496395,3.7,1.00900900901,1.0,2.6875,1.0,1.0
1.6,2.13,1.51282051282,2.41271884655,1.9,1.05405405405,10.0,1.5625,2.1093877551,9.1
1.6,2.13,1.64102564103,2.74176107106,1.9,1.01801801802,10.0,1.5625,2.08,10.0
1.6,2.13,1.0,2.80895983522,1.9,1.01801801802,9.1,1.5625,1.73469387755,8.2
1.6,2.13,1.0,1.53527291452,1.9,1.00900900901,10.0,1.5625,4.52653061224,10.0
2.8,2.13,1.64102564103,3.08702368692,2.8,1.01801801802,9.1,2.13,1.33795918367,9.1
1.6,2.13,1.89743589744,4.30278063852,1.9,1.0,10.0,1.5625,1.11755102041,10.0
2.8,2.13,2.53846153846,1.55767250257,2.8,1.00900900901,10.0,2.13,1.63183673469,10.0
3.4,2.6875,2.53846153846,2.23661174047,3.7,1.00900900901,10.0,3.25,1.44816326531,10.0
1.6,2.13,1.89743589744,3.27626158599,1.9,1.00900900901,9.1,1.5625,2.38857142857,10.0
1.6,2.13,1.0,4.21858908342,1.9,1.11711711712,10.0,1.5625,1.59510204082,10.0
1.6,2.13,1.64102564103,2.71395468589,1.9,1.0,10.0,2.13,3.02040816327,9.1
1.6,2.13,2.28205128205,2.79042224511,1.0,1.00900900901,10.0,1.5625,1.63918367347,10.0
5.2,2.13,2.79487179487,1.87976313079,2.8,1.00900900901,1.0,4.38,1.0,1.0
1.6,2.13,1.64102564103,2.34320288363,1.9,1.0,9.1,1.5625,1.74204081633,10.0
1.6,2.13,1.0,2.84680741504,1.9,1.0,10.0,1.5625,1.44081632653,10.0
1.6,2.13,1.89743589744,1.47425334706,1.0,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.89743589744,3.17121524202,1.9,1.00900900901,8.2,1.5625,1.73469387755,10.0
2.8,2.13,1.89743589744,3.66477857878,3.7,1.01801801802,9.1,2.6875,2.46204081633,9.1
2.8,2.13,2.28205128205,2.64134912461,2.8,1.01801801802,9.1,2.13,1.60244897959,10.0
1.6,2.13,1.0,3.37435633368,1.9,1.0,9.1,1.5625,1.36,10.0
2.8,2.13,1.25641025641,2.94335736354,2.8,1.00900900901,10.0,2.13,1.24244897959,10.0
2.8,2.13,1.0,2.22579814624,2.8,1.01801801802,10.0,3.25,1.73469387755,10.0
2.8,2.13,1.76923076923,3.54891864058,2.8,1.01801801802,10.0,2.6875,1.22040816327,10.0
4.0,2.13,2.15384615385,4.60942327497,4.6,1.00900900901,9.1,3.8125,1.27918367347,10.0
1.6,2.13,1.0,1.15293511843,1.9,1.0,1.0,1.5625,1.0,1.0
2.8,2.13,1.64102564103,1.89830072091,1.9,1.0,10.0,2.13,2.93224489796,10.0
1.6,2.13,1.0,3.07775489186,1.9,1.03603603604,9.1,1.5625,1.84489795918,9.1
2.2,2.13,2.53846153846,2.61277033986,2.8,1.00900900901,10.0,2.6875,1.68326530612,10.0
1.6,2.13,2.12820512821,1.76235839341,1.9,1.0,10.0,1.5625,1.89632653061,10.0
1.6,2.13,1.89743589744,2.56951596292,1.9,1.01801801802,10.0,1.5625,3.71102040816,9.1
1.6,2.13,2.28205128205,2.02265705458,1.9,1.01801801802,8.2,1.5625,1.82285714286,8.2
2.8,2.13,1.0,3.07389289392,3.7,1.01801801802,9.1,2.6875,1.36734693878,10.0
1.6,2.13,1.89743589744,1.94232749743,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.8,2.13,2.15384615385,2.1377445932,3.7,1.02702702703,9.1,2.6875,1.28653061224,10.0
2.2,2.13,1.64102564103,3.86946446962,2.8,1.0,10.0,2.13,1.73469387755,10.0
1.6,2.13,1.76923076923,3.65782698249,1.9,1.00900900901,9.1,1.5625,2.16816326531,10.0
1.6,2.13,1.76923076923,1.37384140062,1.9,1.02702702703,10.0,1.5625,1.67591836735,10.0
2.8,2.13,2.28205128205,2.44052523172,2.8,1.00900900901,10.0,2.13,1.3893877551,9.1
1.6,2.13,1.0,2.31076210093,1.9,1.0,6.4,1.5625,1.22040816327,8.2
2.8,2.13,2.28205128205,1.19850669413,1.9,1.00900900901,10.0,1.5625,4.00489795918,9.1
2.8,2.6875,1.76923076923,2.66220391349,3.7,1.00900900901,9.1,3.8125,1.61714285714,10.0
1.6,2.13,1.64102564103,2.44438722966,1.9,1.01801801802,10.0,1.5625,1.36734693878,10.0
2.8,2.13,2.28205128205,3.61997940268,2.8,1.05405405405,1.0,2.6875,1.0,1.0
2.8,2.13,1.76923076923,3.28166838311,2.8,1.00900900901,8.2,3.25,1.27183673469,10.0
2.8,2.6875,2.53846153846,2.77033985582,4.6,1.00900900901,1.0,3.25,1.0,1.0
2.8,2.13,2.41025641026,2.20648815654,2.8,1.01801801802,10.0,3.25,1.09551020408,10.0
1.6,2.13,1.51282051282,3.77291452111,1.9,1.01801801802,1.0,1.5625,1.0,1.0
2.8,2.13,1.89743589744,3.20056642636,2.8,1.01801801802,9.1,2.6875,1.49959183673,10.0
1.6,2.13,1.38461538462,2.57260556128,1.9,1.00900900901,9.1,1.5625,3.29959183673,9.1
2.8,2.6875,1.76923076923,2.96730175077,2.8,1.00900900901,10.0,2.6875,1.81551020408,10.0
2.2,2.13,1.0,2.62821833162,1.9,1.01801801802,9.1,1.5625,1.22040816327,9.1
3.4,2.13,1.51282051282,3.27780638517,2.8,1.00900900901,9.1,2.6875,3.63020408163,10.0
2.8,2.13,1.0,2.36869207003,1.9,1.01801801802,9.1,2.13,1.26448979592,10.0
2.8,2.13,1.89743589744,1.73455200824,2.8,1.00900900901,10.0,2.13,1.11755102041,10.0
1.6,2.6875,1.38461538462,4.14521112255,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,2.53846153846,2.61740473738,1.9,1.00900900901,10.0,1.5625,1.6906122449,10.0
1.6,2.13,1.76923076923,3.71884654995,2.8,1.00900900901,10.0,1.5625,1.23510204082,9.1
2.8,2.6875,1.76923076923,2.37409886715,2.8,1.0,9.1,2.13,1.27183673469,10.0
1.6,2.13,1.64102564103,2.84757981462,1.9,1.01801801802,9.1,1.5625,1.35265306122,10.0
1.6,2.13,1.92307692308,2.04814624099,1.9,1.01801801802,10.0,1.5625,1.17632653061,9.1
1.6,2.13,1.89743589744,7.25025746653,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.2,2.13,1.51282051282,4.77857878476,2.8,1.00900900901,9.1,2.6875,1.3893877551,10.0
1.6,2.13,1.0,3.76982492276,1.9,1.00900900901,8.2,1.5625,1.82285714286,9.1
1.6,2.13,1.51282051282,2.80895983522,1.9,1.00900900901,8.2,1.5625,1.29387755102,10.0
1.6,2.13,1.64102564103,2.40499485067,1.9,1.05405405405,10.0,1.5625,1.98448979592,10.0
2.2,2.6875,1.0,3.6640061792,1.9,1.00900900901,9.1,2.13,1.59510204082,10.0
1.6,2.13,1.51282051282,3.1271884655,1.9,1.01801801802,9.1,1.5625,1.99918367347,10.0
3.4,2.6875,1.0,5.33238928939,3.7,1.0,10.0,3.25,1.34530612245,10.0
3.4,2.13,1.76923076923,3.04454170958,2.8,1.00900900901,8.2,2.13,2.15346938776,9.1
6.4,5.5,3.5641025641,1.94773429454,4.6,1.0,10.0,6.0625,1.73469387755,10.0
1.6,2.13,1.64102564103,3.28553038105,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,2.28205128205,3.53501544799,1.9,1.00900900901,10.0,1.5625,2.29306122449,10.0
2.8,2.13,1.89743589744,1.30587023687,2.8,1.00900900901,10.0,2.13,1.76408163265,9.1
3.4,2.13,2.28205128205,4.56153450051,2.8,1.00900900901,9.1,2.13,2.54285714286,10.0
1.6,2.13,1.64102564103,3.14881565396,1.9,1.0,1.0,2.13,1.0,1.0
1.6,2.6875,1.64102564103,3.74819773429,1.9,1.0,10.0,1.5625,2.24897959184,10.0
1.6,2.6875,1.0,2.67224510814,1.9,1.01801801802,10.0,1.5625,2.24897959184,10.0
4.6,2.13,1.25641025641,3.33650875386,1.0,1.0,8.2,4.9375,3.14530612245,8.2
1.6,2.13,1.38461538462,2.30381050463,1.9,1.00900900901,10.0,1.5625,1.23510204082,10.0
1.6,2.13,1.0,3.69876416066,1.9,1.0,8.2,1.5625,2.4693877551,8.2
2.8,2.6875,2.02564102564,2.97425334706,2.8,1.00900900901,10.0,2.13,1.11755102041,10.0
2.8,2.13,2.28205128205,2.77111225541,2.8,1.0,1.0,2.13,1.0,1.0
2.8,2.13,1.64102564103,3.93048403708,2.8,1.00900900901,9.1,2.13,2.05795918367,10.0
1.6,2.13,1.0,3.05844490216,1.9,1.0,9.1,2.13,2.1093877551,10.0
1.6,2.13,1.76923076923,3.26544799176,1.9,1.01801801802,10.0,1.5625,1.40408163265,10.0
4.0,2.13,2.28205128205,5.65911431514,2.8,1.00900900901,9.1,2.6875,4.63673469388,10.0
1.6,2.13,1.0,2.89160659114,1.9,1.00900900901,9.1,1.5625,3.19673469388,10.0
1.6,2.13,1.64102564103,1.37847579815,1.0,1.0,1.0,1.5625,1.0,1.0
2.2,2.13,1.89743589744,3.29711637487,1.9,1.00900900901,10.0,2.13,2.02857142857,10.0
1.6,2.13,1.0,1.51596292482,1.9,1.02702702703,10.0,1.5625,2.38857142857,10.0
2.8,2.13,1.0,1.78630278064,2.8,1.01801801802,9.1,3.25,3.94612244898,9.1
1.6,2.13,1.25641025641,2.83290422245,1.9,1.0,10.0,1.5625,1.22775510204,10.0
1.6,2.6875,1.64102564103,1.61174047374,1.9,1.00900900901,10.0,2.13,2.06530612245,9.1
2.2,2.6875,1.64102564103,2.98738414006,1.9,1.0,9.1,2.13,1.65387755102,10.0
2.2,2.13,2.02564102564,1.92765190525,1.9,1.00900900901,10.0,2.13,4.61469387755,10.0
1.6,2.13,1.0,4.22708547889,1.9,1.00900900901,1.0,1.5625,1.0,1.0
4.0,2.6875,1.89743589744,1.60092687951,1.9,1.0,10.0,4.38,1.47755102041,10.0
1.6,2.13,1.51282051282,2.01416065911,1.0,1.00900900901,10.0,1.5625,5.35673469388,10.0
2.2,2.13,2.28205128205,2.513130793,1.9,1.01801801802,1.0,1.5625,1.0,1.0
1.6,2.13,1.76923076923,1.65345005149,1.9,1.03603603604,10.0,1.5625,1.73469387755,10.0
2.2,2.13,1.76923076923,3.10710607621,1.9,1.00900900901,9.1,2.6875,1.13959183673,8.2
2.8,2.13,2.28205128205,1.84577754892,3.7,1.01801801802,10.0,2.6875,1.33795918367,10.0
1.6,2.13,1.64102564103,3.23995880536,1.9,1.01801801802,9.1,1.5625,1.54367346939,9.1
1.0,5.5,1.0,1.51982492276,1.9,1.0,1.0,1.5625,1.0,1.0
4.0,2.13,2.28205128205,3.28398558187,3.7,1.00900900901,1.0,2.6875,1.0,1.0
2.2,2.13,2.02564102564,2.56565396498,2.8,1.01801801802,10.0,2.6875,1.24979591837,10.0
1.6,2.13,2.02564102564,3.15422245108,1.9,1.01801801802,9.1,2.13,1.48489795918,10.0
1.0,2.13,1.0,3.45777548919,1.9,1.26126126126,8.2,1.5625,1.3012244898,10.0
2.8,2.13,1.89743589744,2.62667353244,1.9,1.00900900901,9.1,2.13,1.3012244898,10.0
4.6,2.13,2.28205128205,2.74330587024,4.6,1.01801801802,10.0,3.25,2.90285714286,10.0
1.6,2.13,1.38461538462,4.5754376931,1.9,1.00900900901,9.1,1.5625,4.67346938776,10.0
1.6,2.6875,2.0,3.09938208033,1.9,1.00900900901,10.0,1.5625,1.67591836735,10.0
1.6,2.13,2.41025641026,2.30303810505,1.9,1.01801801802,10.0,1.5625,1.79346938776,10.0
1.6,2.13,1.76923076923,2.59346035015,1.9,1.0,9.1,1.5625,4.67346938776,10.0
1.6,2.13,1.0,4.03166838311,1.9,1.01801801802,9.1,1.5625,2.55020408163,10.0
2.2,2.13,1.76923076923,1.82260556128,1.0,1.0,10.0,1.5625,1.19102040816,10.0
2.8,2.13,2.53846153846,4.10813594233,3.7,1.01801801802,1.0,2.6875,1.0,1.0
2.8,2.13,1.64102564103,3.13645726056,2.8,1.0,9.1,2.13,1.28653061224,9.1
2.8,2.13,2.53846153846,3.64006179197,2.8,1.03603603604,8.2,2.13,1.02204081633,8.2
1.6,2.13,2.02564102564,2.41271884655,1.9,1.0,10.0,1.5625,2.06530612245,10.0
1.6,2.6875,1.30769230769,1.63877445932,1.9,1.0,10.0,1.5625,1.88163265306,9.1
2.8,2.13,1.76923076923,2.0859938208,2.8,1.0,10.0,2.13,1.16163265306,9.1
2.2,2.13,1.89743589744,1.93151390319,1.9,1.01801801802,10.0,2.13,1.96979591837,10.0
1.6,2.13,1.76923076923,4.77780638517,1.9,1.00900900901,9.1,1.5625,1.88163265306,10.0
1.6,2.13,1.0,3.33573635427,2.8,1.05405405405,10.0,1.5625,1.75673469388,9.1
2.2,2.13,1.76923076923,2.7780638517,1.9,1.00900900901,8.2,1.5625,1.53632653061,10.0
2.8,2.6875,2.53846153846,1.03089598352,2.8,1.00900900901,10.0,2.13,1.55102040816,10.0
3.4,2.13,1.51282051282,2.29531410917,2.8,1.00900900901,10.0,2.6875,1.59510204082,10.0
2.8,2.13,1.0,3.24459320288,2.8,1.00900900901,9.1,2.13,1.17632653061,10.0
1.6,2.13,1.38461538462,4.88980432544,1.9,1.00900900901,9.1,1.5625,3.20408163265,10.0
1.6,2.13,2.41025641026,1.72837281153,1.9,1.26126126126,10.0,2.13,2.73387755102,9.1
1.6,2.13,1.89743589744,2.71704428424,1.9,1.00900900901,9.1,1.5625,2.01387755102,9.1
1.6,2.13,2.28205128205,3.79917610711,1.9,1.0,10.0,1.5625,1.7493877551,10.0
1.6,2.13,1.0,5.65834191555,1.9,1.0,9.1,1.5625,2.27102040816,10.0
1.6,2.13,1.0,4.44026776519,1.9,1.01801801802,9.1,1.5625,2.16081632653,10.0
1.6,2.13,1.51282051282,6.99691040165,1.9,1.00900900901,8.2,1.5625,4.94530612245,10.0
1.6,2.13,1.51282051282,2.82131822863,1.9,1.01801801802,9.1,1.5625,1.55836734694,10.0
1.0,1.5625,1.71794871795,3.12564366632,1.9,1.0,8.2,1.5625,2.60897959184,9.1
2.8,2.13,1.64102564103,3.58753861998,2.8,1.0,1.0,2.13,1.0,1.0
1.6,2.13,1.64102564103,2.46987641607,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.2,2.13,1.0,1.77857878476,1.9,1.01801801802,8.2,1.5625,1.13959183673,6.4
1.6,2.6875,1.0,4.55767250257,1.9,1.00900900901,9.1,1.5625,4.77632653061,10.0
1.6,2.13,1.64102564103,3.53964984552,1.0,1.00900900901,8.2,1.5625,2.86612244898,9.1
4.0,2.6875,2.66666666667,3.30715756952,4.6,1.0,9.1,3.8125,2.08,9.1
1.6,2.6875,1.76923076923,2.87770339856,1.9,1.00900900901,9.1,1.5625,1.32326530612,10.0
1.6,2.13,1.76923076923,3.28012358393,1.9,1.00900900901,10.0,1.5625,1.73469387755,10.0
2.8,2.13,1.89743589744,3.68254376931,2.8,1.00900900901,1.0,2.13,1.0,1.0
2.8,2.13,2.28205128205,5.4420700309,3.7,1.01801801802,1.0,2.6875,1.0,1.0
1.6,2.13,1.25641025641,3.38748712667,1.9,1.00900900901,9.1,1.5625,1.91836734694,10.0
1.6,2.13,1.76923076923,3.2955715757,1.9,1.06306306306,1.0,1.5625,1.0,1.0
2.8,2.13,1.89743589744,2.40731204943,1.9,1.0,10.0,2.13,1.48489795918,9.1
1.6,2.13,1.89743589744,3.22528321318,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,2.28205128205,2.14392378991,1.9,1.02702702703,10.0,1.5625,1.06612244898,10.0
2.2,2.13,1.0,2.67147270855,1.9,1.00900900901,9.1,2.13,4.79102040816,10.0
2.8,2.13,1.89743589744,3.04376930999,3.7,1.00900900901,9.1,2.6875,2.52816326531,9.1
1.6,2.13,1.0,4.02626158599,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.8,2.13,1.51282051282,3.17739443872,1.9,1.01801801802,10.0,2.13,1.73469387755,10.0
1.6,2.13,1.25641025641,3.20288362513,1.9,1.00900900901,9.1,1.5625,2.51346938776,10.0
1.6,2.13,2.02564102564,3.32646755922,1.9,1.03603603604,10.0,1.5625,1.19836734694,10.0
2.2,2.6875,2.28205128205,3.42224510814,2.8,1.00900900901,9.1,2.13,1.40408163265,10.0
2.8,3.25,2.02564102564,2.72090628218,2.8,1.01801801802,10.0,2.13,1.19836734694,10.0
1.6,2.13,1.0,2.71395468589,1.9,1.00900900901,10.0,1.5625,1.19102040816,10.0
2.8,2.13,2.92307692308,3.93434603502,2.8,1.00900900901,9.1,3.25,2.25632653061,10.0
1.6,2.13,1.0,2.42353244078,1.9,1.00900900901,10.0,1.5625,2.20489795918,10.0
1.6,3.8125,1.0,2.42816683831,1.9,1.0,10.0,1.5625,1.13224489796,10.0
1.6,2.13,1.0,2.43357363543,1.9,1.0,1.0,1.5625,1.0,1.0
2.2,2.13,2.28205128205,2.36560247168,1.9,1.00900900901,9.1,1.5625,1.52897959184,10.0
2.8,2.13,1.0,3.49098867147,1.9,1.02702702703,1.0,2.13,1.0,1.0
2.8,2.13,1.89743589744,1.37615859938,2.8,1.01801801802,10.0,2.6875,2.01387755102,9.1
2.8,2.13,1.89743589744,3.3148815654,2.8,1.00900900901,9.1,1.5625,1.26448979592,10.0
2.2,2.13,1.0,2.15396498455,1.9,1.01801801802,10.0,2.13,3.61551020408,10.0
1.6,2.13,1.89743589744,6.12950566426,1.0,1.00900900901,10.0,1.5625,1.11755102041,10.0
1.6,2.13,1.51282051282,2.46524201854,1.0,1.0,1.0,1.5625,1.0,1.0
2.2,2.13,2.15384615385,2.93177136972,1.9,1.01801801802,9.1,1.5625,1.6612244898,9.1
1.6,2.13,1.64102564103,3.37203913491,1.9,1.0,8.2,1.5625,1.47020408163,10.0
4.0,3.25,1.0,4.33058702369,4.6,1.01801801802,9.1,4.38,1.25714285714,10.0
1.6,2.13,1.0,3.10247167868,1.9,1.0,10.0,1.5625,1.96979591837,10.0
2.8,3.25,1.0,3.49639546859,1.9,1.0,9.1,2.13,1.46285714286,9.1
1.6,2.13,1.64102564103,3.27394438723,1.9,1.00900900901,10.0,1.5625,1.4187755102,10.0
2.8,2.13,1.38461538462,6.93357363543,1.9,1.0,8.2,2.13,3.60081632653,10.0
1.6,2.13,1.0,2.97039134912,2.8,1.01801801802,8.2,1.5625,1.27918367347,8.2
1.6,2.13,1.0,2.32003089598,1.9,1.00900900901,10.0,1.5625,1.33795918367,10.0
1.6,2.13,1.0,4.65422245108,1.9,1.00900900901,10.0,1.5625,1.11755102041,8.2
2.8,2.13,1.0,3.22451081359,1.9,1.00900900901,8.2,2.6875,1.17632653061,9.1
2.8,2.13,2.15384615385,3.60453141092,2.8,1.01801801802,10.0,3.25,1.17632653061,10.0
2.8,2.13,1.64102564103,3.76905252317,2.8,1.0,9.1,2.13,2.08,9.1
10.0,4.38,3.5641025641,2.78887744593,7.3,1.00900900901,9.1,10.0,1.52163265306,10.0
2.8,2.13,2.02564102564,3.90190525232,2.8,1.00900900901,8.2,2.13,1.3306122449,10.0
2.2,2.6875,2.53846153846,2.99974253347,1.9,1.01801801802,10.0,1.5625,2.72653061224,10.0
1.6,2.6875,1.25641025641,1.98867147271,1.9,1.01801801802,10.0,1.5625,1.70530612245,9.1
2.8,2.6875,3.05128205128,3.29711637487,2.8,1.00900900901,10.0,2.13,1.11755102041,10.0
4.0,3.25,2.28205128205,2.21498455201,3.7,1.00900900901,10.0,2.6875,1.50693877551,10.0
4.0,2.13,2.53846153846,2.18486096807,3.7,1.05405405405,1.0,3.25,1.0,1.0
1.6,2.13,1.51282051282,1.80638516993,1.9,1.0,10.0,1.5625,3.21142857143,10.0
3.4,2.13,2.28205128205,3.20288362513,3.7,1.05405405405,8.2,2.13,1.0587755102,10.0
1.6,2.13,1.51282051282,3.70726055613,1.0,1.00900900901,9.1,1.5625,1.56571428571,9.1
1.6,2.13,2.28205128205,2.07054582904,1.9,1.00900900901,10.0,1.5625,1.44081632653,10.0
1.6,2.13,1.0,3.2886199794,1.9,1.00900900901,10.0,1.5625,1.30857142857,10.0
2.2,2.13,1.64102564103,4.02317198764,1.9,1.25225225225,10.0,1.5625,1.13224489796,10.0
1.6,2.13,1.25641025641,3.84243048404,1.9,1.01801801802,9.1,1.5625,1.79346938776,10.0
1.6,2.13,1.64102564103,1.89830072091,1.9,1.02702702703,10.0,1.5625,1.47755102041,10.0
2.8,2.13,2.28205128205,1.96936148301,3.7,1.00900900901,8.2,2.6875,1.89632653061,8.2
2.8,2.13,2.02564102564,1.54454170958,1.9,1.01801801802,1.0,2.13,1.0,1.0
1.6,2.13,1.64102564103,3.29634397528,1.9,1.01801801802,9.1,1.5625,1.31591836735,10.0
1.6,2.13,1.76923076923,2.62744593203,1.9,1.03603603604,10.0,2.13,1.34530612245,10.0
2.8,2.13,2.28205128205,2.00952626159,1.9,1.01801801802,10.0,2.13,3.24816326531,10.0
1.6,2.13,1.0,2.6359423275,1.9,1.00900900901,10.0,1.5625,1.91836734694,10.0
2.8,2.13,1.0,3.28553038105,2.8,1.0,1.0,2.13,1.0,1.0
1.6,2.6875,1.51282051282,3.49330587024,1.9,1.00900900901,9.1,1.5625,1.55102040816,10.0
1.6,2.13,1.64102564103,3.28321318229,1.9,1.0,9.1,1.5625,4.87183673469,9.1
1.6,2.6875,1.38461538462,4.92996910402,1.9,1.00900900901,9.1,1.5625,3.53469387755,9.1
1.0,2.13,1.0,2.50926879506,1.9,1.00900900901,10.0,1.5625,2.16081632653,10.0
1.6,2.13,1.25641025641,3.06076210093,1.9,1.00900900901,9.1,1.5625,2.90285714286,10.0
2.8,2.13,1.89743589744,4.45726055613,1.9,1.00900900901,9.1,2.13,2.1387755102,10.0
1.6,2.13,1.51282051282,1.79402677652,1.0,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,2.50463439753,1.9,1.0,9.1,1.5625,2.41795918367,10.0
4.0,3.25,2.28205128205,2.72245108136,4.6,1.02702702703,10.0,4.38,1.13224489796,10.0
4.0,2.6875,1.0,1.85118434604,3.7,1.00900900901,10.0,2.6875,1.73469387755,10.0
2.8,2.13,2.25641025641,2.92173017508,2.8,1.00900900901,1.0,2.13,1.0,1.0
1.6,2.13,1.89743589744,2.78347064882,1.9,1.00900900901,10.0,1.5625,1.19102040816,10.0
2.8,2.13,2.92307692308,2.66529351184,5.5,1.01801801802,10.0,4.38,1.35265306122,10.0
1.0,2.13,1.51282051282,3.03990731205,1.9,1.00900900901,9.1,1.5625,2.12408163265,9.1
2.2,2.13,2.28205128205,1.62487126674,2.8,1.00900900901,10.0,2.13,1.60244897959,10.0
1.6,2.13,1.64102564103,2.47991761071,1.9,1.01801801802,9.1,1.5625,1.4187755102,9.1
1.6,2.13,1.51282051282,2.51158599382,1.9,1.00900900901,10.0,1.5625,5.44489795918,10.0
1.6,2.13,1.51282051282,1.51828012358,1.9,1.0,9.1,1.5625,2.87346938776,9.1
3.4,2.6875,2.28205128205,6.96060762101,4.6,1.04504504505,9.1,3.8125,1.26448979592,10.0
1.6,2.13,1.89743589744,2.14160659114,1.9,1.01801801802,9.1,1.5625,1.47020408163,10.0
1.6,2.13,1.51282051282,3.20288362513,1.9,1.00900900901,8.2,1.5625,1.03673469388,10.0
1.6,2.13,1.64102564103,2.70545829042,1.9,1.0,10.0,1.5625,1.71265306122,10.0
2.8,2.13,1.97435897436,4.63414006179,1.0,1.00900900901,8.2,2.13,3.59346938776,10.0
2.8,2.13,2.28205128205,3.5411946447,2.8,1.0,9.1,3.25,1.33795918367,10.0
2.8,2.13,1.51282051282,2.92173017508,2.8,1.0,1.0,2.6875,1.0,1.0
1.6,2.13,1.89743589744,2.65756951596,2.8,1.00900900901,9.1,1.5625,1.77142857143,10.0
3.4,3.25,1.64102564103,5.67070030896,3.7,1.01801801802,1.0,2.6875,1.0,1.0
1.6,2.13,1.38461538462,3.1658084449,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.38461538462,1.91065911432,1.9,1.00900900901,1.0,1.5625,1.0,1.0
2.8,2.13,1.76923076923,2.13233779609,2.8,1.00900900901,9.1,3.25,5.61387755102,10.0
2.8,2.13,2.28205128205,2.81513903193,1.9,1.01801801802,9.1,1.5625,1.98448979592,9.1
2.2,2.13,1.12820512821,7.32518022657,1.9,1.0,1.0,2.6875,1.0,1.0
2.8,2.13,2.15384615385,2.54016477858,1.9,1.00900900901,9.1,3.25,2.8293877551,10.0
2.8,2.6875,1.64102564103,2.03733264676,2.8,1.01801801802,10.0,2.6875,1.45551020408,10.0
2.8,2.13,2.41025641026,2.98120494336,3.7,1.01801801802,1.0,2.6875,1.0,1.0
1.6,2.13,1.0,6.57054582904,1.9,1.00900900901,1.0,1.5625,1.0,1.0
1.6,2.13,1.0,2.79505664264,1.9,1.0,1.0,1.5625,1.0,1.0
1.6,2.13,1.51282051282,3.01596292482,1.9,1.00900900901,10.0,1.5625,2.29306122449,10.0
