"accommodates" "bathrooms" "cleaning_fee" "distance_to_dam" "bedrooms" "prices"
2.2 2.6875 1.56410256410256 5.84062821833162 1.9 59
2.2 2.125 1 2.41503604531411 1.9 111
1.6 1.5625 1.76923076923077 3.13722966014418 1.9 79
1.6 2.125 1 2.7610710607621 1.9 69
2.8 3.25 1 1.80638516992791 3.7 300
2.2 2.125 1.8974358974359 4.13053553038105 1.9 89
2.8 2.125 1 3.91580844490216 4.6 125
3.4 3.25 1.8974358974359 2.10375901132853 3.7 251
1.6 2.125 1.76923076923077 3.40679711637487 1.9 85
1.6 2.125 1 3.5875386199794 1.9 79
2.2 2.125 2.15384615384615 3.4346035015448 2.8 130
1.6 2.125 1 2.68383110195675 1.9 55
1.6 2.125 1 3.19438722966014 1 100
1.6 2.125 1.76923076923077 2.11071060762101 2.8 115
1.6 2.125 2.28205128205128 1.89443872296601 1.9 120
2.8 2.125 1.76923076923077 2.36174047373841 1.9 80
2.8 2.6875 2.28205128205128 1.66426364572606 2.8 250
1.6 2.125 1.38461538461538 1.12203913491246 1.9 85
1.6 2.125 1.38461538461538 2.40113285272915 1.9 95
1.6 2.6875 1.38461538461538 2.44979402677652 1.9 96
2.2 2.125 1.8974358974359 2.08213182286303 2.8 150
1.6 2.125 1 3.2600411946447 1.9 69
1.6 2.125 1.76923076923077 1.60092687950566 1.9 95
2.2 2.125 1.8974358974359 3.7721421215242 1 95
1.6 2.125 1 2.4351184346035 1.9 125
1.6 2.125 2.02564102564103 3.62847579814624 1 80
1.6 2.125 1.8974358974359 2.81127703398558 1.9 129
2.2 2.125 1.8974358974359 3.85247167868177 2.8 99
1.6 2.125 1 3.72657054582904 1 60
1.6 2.125 1.51282051282051 2.67919670442842 1.9 89
1.6 2.125 1 1.94387229660144 1.9 90
1.6 2.125 1.25641025641026 8.28759011328527 1.9 85
1.6 2.125 1 3.84011328527291 1.9 40
1.6 2.125 1 1.84886714727085 1.9 110
1.6 2.125 1 3.00901132852729 1.9 150
1.6 2.125 1 1.67584963954686 1.9 171
1.6 2.6875 1 2.57415036045314 1.9 160
2.8 2.125 1.76923076923077 1.3375386199794 2.8 160
1.6 2.125 1.64102564102564 2.74098867147271 1.9 169
2.8 3.8125 2.92307692307692 3.38594232749743 3.7 203
2.2 2.125 1 2.543254376931 2.8 130
2.8 2.125 1 2.15782698249228 1.9 111
1.6 2.125 2.02564102564103 2.93872296601442 1.9 111
5.2 2.125 2.53846153846154 1.04711637487127 4.6 401
2.8 2.6875 1 2.44129763130793 2.8 251
2.8 2.125 1.64102564102564 3.34500514933059 1 100
1.6 2.125 1 2.16477857878476 1.9 226
2.8 2.6875 1.64102564102564 2.40962924819773 2.8 130
1.6 2.125 1 2.57492276004119 1.9 69
2.2 2.6875 1.8974358974359 2.82286302780639 1.9 120
1.6 2.125 1 3.48480947476828 1.9 115
1.6 2.125 1.30769230769231 1.13903192584964 1.9 100
1.6 2.125 1.76923076923077 3.18975283213182 1.9 80
1.6 2.125 1 3.21292481977343 1.9 85
1.6 2.6875 1 1.40628218331617 1.9 120
1 2.125 1 3.00669412976313 1.9 40
2.8 2.125 2.15384615384615 2.99974253347065 3.7 95
2.2 2.125 1 3.86483007209063 1.9 85
1.6 2.125 2 6.74665293511844 1.9 69
2.8 2.125 1.8974358974359 7.54454170957776 2.8 130
2.8 2.6875 2.53846153846154 2.82981462409887 3.7 261
1.6 2.125 1.76923076923077 1.66658084449022 1.9 175
1.6 3.25 1 3.56204943357364 1.9 70
1 2.125 1.25641025641026 1.21858908341916 1.9 59
2.2 2.125 1.76923076923077 3.28012358393409 2.8 89
2.2 2.125 2.41025641025641 4.21086508753862 2.8 111
3.4 2.125 1.8974358974359 4.10118434603502 2.8 110
1.6 2.6875 1.38461538461538 4.29814624098867 1.9 55
1 2.125 1 8.17095777548919 1.9 30
4 2.125 1 3.33341915550978 2.8 241
2.2 2.125 1.64102564102564 2.08135942327497 1.9 200
1.6 2.6875 1 3.42378990731205 1.9 70
1.6 1.5625 1.51282051282051 2.07981462409887 1.9 89
2.2 2.6875 1.8974358974359 2.91323377960865 2.8 145
2.8 2.125 1.76923076923077 2.34397528321318 2.8 140
2.8 2.125 2.53846153846154 6.6192070030896 2.8 120
1.6 2.125 1 2.22425334706488 1.9 175
2.8 2.6875 2.02564102564103 1.54763130792997 1 150
1.6 2.125 1 3.47631307929969 1.9 69
1.6 2.125 1 4.10581874356334 1.9 80
4 3.25 2.53846153846154 3.77909371781668 3.7 175
2.8 2.125 2.02564102564103 2.673017507724 1.9 140
2.8 2.125 1 2.82826982492276 1.9 120
1.6 2.125 1.51282051282051 3.48326467559217 1.9 140
1.6 2.125 2.41025641025641 3.32415036045314 1.9 130
2.8 3.25 2.28205128205128 3.9235324407827 3.7 175
2.8 2.125 1 2.06204943357364 1.9 120
1.6 2.125 1 2.67224510813594 1.9 80
5.2 2.125 1 2.84371781668383 4.6 150
1.6 2.125 1 3.84320288362513 2.8 100
2.8 2.125 1 2.79351184346035 2.8 140
2.8 2.125 1.76923076923077 2.66992790937178 1.9 70
1.6 2.125 1.51282051282051 1.38774459320288 1.9 199
2.8 2.125 1 3.8053553038105 2.8 120
1.6 2.125 1.76923076923077 2.67765190525232 1.9 125
2.8 2.125 1.8974358974359 4.68125643666323 2.8 125
1.6 2.125 2.28205128205128 2.59732234809475 1 137
1.6 2.125 1 2.81282183316169 1.9 60
1 2.125 1 2.48918640576725 1.9 49
1.6 2.125 2.28205128205128 2.79660144181256 1.9 90
2.2 2.125 1.8974358974359 1.83032955715757 2.8 146
4 2.125 2.02564102564103 2.87770339855819 1.9 90
1.6 2.125 1.8974358974359 2.98120494335736 1.9 100
1.6 3.25 1.38461538461538 3.39212152420185 1.9 44
1.6 2.125 1 4.12744593202884 1.9 70
1.6 2.125 1 1.97476828012358 1.9 125
2.8 2.125 1.8974358974359 2.46292481977343 1.9 139
2.2 2.125 1.8974358974359 1.98558187435633 1.9 100
1.6 2.125 1 1.83264675592173 1.9 99
2.8 2.6875 1.64102564102564 3.07080329557158 2.8 80
1.6 2.125 1.76923076923077 1.62718846549949 1.9 89
1.6 2.125 1 5.38645726055613 1.9 70
1.6 2.125 1 1.7816683831102 1.9 195
1.6 2.125 1.64102564102564 3.12255406797116 1.9 150
1.6 2.125 2.28205128205128 3.16967044284243 2.8 120
2.2 2.125 1.8974358974359 2.97657054582904 1.9 85
2.8 2.6875 2.28205128205128 1.74073120494336 2.8 175
2.8 2.6875 1.8974358974359 2.53630278063852 2.8 75
1.6 2.125 1.64102564102564 5.14855818743563 1.9 50
2.2 2.125 1.51282051282051 3.58058702368692 1.9 75
1.6 2.125 1 2.9240473738414 1.9 95
2.8 2.125 1.76923076923077 7.23094747682801 2.8 120
1 2.125 2.53846153846154 3.89958805355304 1.9 35
2.8 2.6875 1.8974358974359 4.08728115345005 2.8 120
1.6 2.6875 1.8974358974359 2.0211122554068 1.9 100
4 2.125 2.53846153846154 6.85710607621009 3.7 300
1.6 2.125 2.28205128205128 1.663491246138 1.9 261
2.2 2.125 1.76923076923077 2.35787847579815 2.8 105
1.6 2.125 1.64102564102564 2.84140061791967 1.9 80
2.8 2.125 2.28205128205128 1.86354273944387 2.8 395
1.6 2.125 1 2.81127703398558 1.9 100
2.8 2.125 1.38461538461538 2.22039134912461 1.9 114
4.6 3.8125 2.92307692307692 3.80690010298661 4.6 200
1.6 2.125 1.8974358974359 3.20288362512873 1.9 115
1.6 2.125 1.76923076923077 3.14340885684861 1.9 125
2.8 2.125 1.8974358974359 3.16967044284243 3.7 150
1.6 2.125 1 1.3143666323378 1.9 171
1.6 2.125 1.51282051282051 2.93254376930999 1 100
2.8 2.125 1 2.59732234809475 2.8 111
1.6 2.125 1 2.84062821833162 1.9 160
2.8 2.125 2.53846153846154 3.13722966014418 3.7 136
1.6 2.125 1.64102564102564 2.16555097837281 1.9 59
1.6 2.6875 1.76923076923077 2.53089598352214 1.9 150
2.8 2.6875 1.8974358974359 1.75077239958805 2.8 99
1.6 2.125 2.28205128205128 2.12461380020597 1.9 95
2.8 2.125 1 2.5115859938208 1.9 120
2.8 2.125 1.76923076923077 3.35427394438723 1.9 85
1.6 2.125 1.64102564102564 2.38722966014418 1.9 120
1.6 2.125 1.64102564102564 3.57749742533471 1.9 74
1.6 2.125 1.51282051282051 2.0543254376931 1.9 69
1.6 2.125 2.02564102564103 1.42945417095778 2.8 168
2.8 2.125 1.64102564102564 3.28475798146241 2.8 160
1.6 2.125 2.02564102564103 2.52085478887745 1.9 120
2.8 2.125 2.15384615384615 3.72811534500515 3.7 159
4 2.125 2.28205128205128 4.51673532440783 2.8 99
2.2 2.125 1 2.20648815653965 1.9 200
2.2 2.125 1.64102564102564 2.37718846549949 1.9 125
1.6 2.125 1 5.21343975283213 1 100
1.6 2.6875 1.76923076923077 2.83290422245108 1.9 150
2.2 2.125 1.76923076923077 3.27626158599382 1.9 95
2.8 2.125 2.79487179487179 2.70468589083419 2.8 370
2.8 2.125 1 1.54454170957775 2.8 220
1.6 2.125 1.64102564102564 1.96936148300721 1.9 89
1.6 2.125 1 1.60556127703399 1.9 139
1.6 2.125 1.64102564102564 2.20185375901133 1 150
2.8 2.125 2.15384615384615 1.23249227600412 2.8 290
4 3.25 1 5.41040164778579 3.7 195
1.6 2.125 1.76923076923077 2.12306900102987 1.9 95
1.6 2.125 2.33333333333333 2.1091658084449 1.9 155
1.6 2.125 1.8974358974359 1.7283728115345 1.9 125
2.8 2.6875 1 2.4351184346035 1.9 130
2.8 2.125 2.28205128205128 3.77368692070031 3.7 251
2.8 2.125 2.28205128205128 2.79119464469619 2.8 125
2.8 2.125 2.41025641025641 3.44927909371782 2.8 150
1.6 2.125 1.8974358974359 2.16014418125644 1.9 120
1.6 2.125 1.8974358974359 1.46652935118435 1.9 130
1.6 2.125 1.64102564102564 1.36611740473738 1.9 180
2.8 2.6875 2.15384615384615 2.23274974253347 2.8 300
2.8 2.125 1.76923076923077 2.86843460350154 2.8 100
1.6 2.125 1 2.07981462409887 1.9 130
2.2 2.125 1.25641025641026 2.76261585993821 1.9 68
2.8 4.9375 2.28205128205128 3.67868177136972 3.7 251
1.6 2.125 1.51282051282051 2.26982492276004 1.9 150
2.8 2.125 1.38461538461538 2.87152420185376 1.9 75
1 2.125 1.30769230769231 2.7494850669413 1.9 44
1.6 2.125 1.38461538461538 1.48970133882595 1.9 99
1.6 2.125 1.76923076923077 2.76956745623069 1 84
2.8 2.125 1.76923076923077 1.29505664263646 1.9 115
1.6 2.125 2 3.04454170957775 1.9 79
2.2 2.125 2 1.73223480947477 1.9 150
2.8 2.125 2.28205128205128 2.64598352214212 2.8 150
1.6 2.125 2.28205128205128 2.07363542739444 1.9 175
2.8 2.6875 1.76923076923077 2.53784757981462 2.8 219
1.6 2.125 1.76923076923077 2.00798146240989 1.9 130
2.8 2.6875 2.15384615384615 2.32775489186406 2.8 130
1.6 2.6875 1.64102564102564 2.12693099897013 1.9 99
4 2.125 1.38461538461538 1.28424304840371 3.7 341
2.2 2.125 2.02564102564103 3.40370751802266 2.8 105
2.8 2.125 2.02564102564103 4.10504634397528 3.7 105
2.8 2.6875 1.76923076923077 2.36637487126674 3.7 200
1.6 2.125 1.23076923076923 2.81513903192585 1.9 180
1.6 2.125 2.02564102564103 2.08213182286303 1.9 120
1.6 2.125 1 2.63439752832132 1.9 80
2.2 2.125 1.76923076923077 3.83084449021627 1.9 111
1.6 2.125 1 4.67430484037075 1.9 49
1.6 2.125 1 2.45288362512873 1.9 130
1.6 2.125 1.8974358974359 2.16555097837281 1.9 79
2.8 2.125 2.28205128205128 1.97167868177137 1.9 129
2.8 2.125 2.28205128205128 6.77445932028836 2.8 125
1.6 2.125 1 2.80973223480948 1.9 185
2.8 2.125 2.25641025641026 3.00746652935118 3.7 129
1.6 2.125 2.15384615384615 3.97142121524202 1.9 55
1.6 2.6875 1 3.39598352214212 1.9 75
1.6 2.125 1 1.9562306900103 1.9 99
1.6 2.125 2.02564102564103 1.08959835221421 1.9 111
1.6 2.6875 2.02564102564103 1.83728115345005 1.9 111
1.6 2.125 1.64102564102564 2.11766220391349 1.9 150
1.6 2.125 1.8974358974359 2.97579814624099 1.9 93
2.2 2.125 2.02564102564103 1.99485066941298 2.8 111
2.8 2.125 1.76923076923077 2.5 1.9 129
1.6 2.6875 2.15384615384615 2.47064881565396 1.9 195
3.4 4.375 3.56410256410256 2.9572605561277 3.7 400
1.6 2.125 1.76923076923077 3.55895983522142 1.9 115
1.6 2.125 1.64102564102564 2.41658084449022 1.9 79
2.8 3.25 2.02564102564103 2.06127703398558 2.8 241
2.2 2.125 1.51282051282051 2.9889289392379 2.8 129
2.8 2.125 2.28205128205128 2.83213182286303 1.9 150
2.8 2.125 2.15384615384615 2.20494335736354 2.8 99
1.6 2.125 2.02564102564103 1.15834191555098 1.9 134
1.6 2.6875 1.25641025641026 5.56565396498455 1.9 49
3.4 3.25 2.92307692307692 2.0759526261586 3.7 360
1.6 2.125 1 3.25463439752832 2.8 85
1.6 2.125 1 2.06359423274974 1.9 140
3.4 3.8125 1 3.1418640576725 4.6 136
2.8 2.125 1 3.90345005149331 1.9 25
1.6 2.125 1.76923076923077 2.07286302780639 1.9 130
2.2 2.6875 1 1.57929969104016 1.9 130
1.6 2.125 1 4.31050463439753 1.9 89
2.8 2.125 1.76923076923077 2.54479917610711 2.8 150
1.6 2.125 1.64102564102564 4.38619979402678 1.9 111
1.6 2.125 1 3.8254376930999 1.9 59
1.6 2.125 2.15384615384615 3.55587023686921 1.9 95
2.8 2.125 2.28205128205128 1.9678166838311 2.8 270
1.6 2.125 1.76923076923077 1.2726570545829 1.9 181
2.8 2.125 2.53846153846154 3.27394438722966 2.8 200
3.4 2.6875 1 5.58882595262616 2.8 175
2.8 2.125 1.64102564102564 3.88182286302781 2.8 140
3.4 2.125 2.28205128205128 3.18125643666323 2.8 350
1.6 2.6875 1.64102564102564 2.97039134912461 1.9 120
1.6 2.125 1 2.55792996910402 1.9 58
1.6 2.125 1.8974358974359 2.18331616889804 1 70
1.6 2.125 2.28205128205128 3.65164778578785 1.9 120
3.4 2.125 2.28205128205128 2.43202883625129 1 150
1.6 2.6875 1.38461538461538 3.4446446961895 1.9 53
1.6 2.125 1.51282051282051 2.61894953656025 1.9 84
1.6 2.125 1.51282051282051 2.37564366632338 1.9 95
2.8 2.125 2.28205128205128 1.51441812564367 2.8 401
1.6 2.125 1 1.44644696189495 1.9 146
2.8 2.125 1.64102564102564 4.29969104016478 2.8 146
1.6 2.125 1.8974358974359 1.82723995880536 1 125
1.6 2.125 2.28205128205128 3.35118434603502 1.9 120
4 2.125 4.84615384615385 3.83238928939238 4.6 150
2.8 2.6875 1.76923076923077 3.34732234809475 1.9 75
1.6 2.125 1.76923076923077 2.61431513903193 1 99
1.6 2.125 1 3.77909371781668 2.8 100
2.8 3.25 2.15384615384615 2.24742533470649 2.8 115
1.6 2.125 1.51282051282051 2.11766220391349 1.9 150
1.6 2.125 1.76923076923077 1.4572605561277 1.9 125
1.6 2.125 1.76923076923077 3.44850669412976 1.9 150
2.8 2.6875 1 3.01905252317199 3.7 251
2.2 3.25 2.28205128205128 2.21189495365602 2.8 300
1.6 2.125 1.64102564102564 3.89109165808445 1.9 65
1.6 2.125 1.38461538461538 4.13362512873327 1.9 70
1.6 2.125 1.8974358974359 2.3918640576725 1.9 180
1.6 2.125 1.8974358974359 1.54763130792997 1.9 89
1.6 2.125 1.8974358974359 2.43666323377961 1.9 121
2.8 2.125 1.76923076923077 2.53939237899073 1.9 120
2.8 2.125 3.05128205128205 1.61328527291452 2.8 401
3.4 2.6875 2.28205128205128 2.96884654994851 3.7 105
2.8 2.6875 2.23076923076923 1.61791967044284 2.8 136
2.8 2.6875 1.8974358974359 3.03141091658084 3.7 175
1.6 2.6875 1.51282051282051 2.18872296601442 1.9 85
5.2 3.25 2.53846153846154 2.17327497425335 4.6 376
1.6 2.125 1 6.87178166838311 1.9 59
2.2 2.125 1 3.17430484037075 1.9 93
2.8 3.25 2.53846153846154 1.53913491246138 2.8 300
1.6 2.125 1 2.11457260556128 1.9 160
2.8 2.125 1.38461538461538 3.0653964984552 2.8 146
1.6 2.125 1 3.24304840370752 1.9 111
1.6 2.6875 1 3.50798146240989 1.9 90
2.8 2.125 2.28205128205128 6.7057157569516 2.8 185
2.8 2.6875 1 2.28295571575695 2.8 180
2.8 3.25 2.28205128205128 2.68383110195675 2.8 200
1.6 2.125 1.64102564102564 3.83779608650875 1.9 95
2.2 2.125 2.02564102564103 3.90499485066941 1.9 65
1.6 2.125 2.02564102564103 2.10066941297631 1.9 111
1.6 2.125 1 3.35350154479918 1.9 89
1.6 2.125 1.51282051282051 2.65370751802266 1.9 120
2.8 2.125 2.02564102564103 1.99407826982492 1.9 199
2.2 2.125 1 1.81642636457261 1.9 130
1.6 2.125 1 2.78347064881565 1.9 60
1.6 2.125 1.76923076923077 3.36740473738414 1.9 120
1.6 2.125 2.28205128205128 1.23249227600412 1.9 175
2.8 2.125 1.76923076923077 1.76930998970134 1.9 169
3.4 2.6875 2.02564102564103 3.37126673532441 2.8 89
2.8 2.6875 2.02564102564103 4.00617919670443 3.7 125
1.6 2.125 1.76923076923077 2.34011328527291 1.9 99
1.6 2.125 1 4.05792996910402 1.9 79
2.2 2.6875 2.02564102564103 3.61071060762101 2.8 120
1.6 2.125 1.25641025641026 3.60221421215242 1.9 84
2.8 2.125 2.28205128205128 4.19232749742534 3.7 100
1.6 2.125 1 3.40756951596292 1.9 111
4.6 3.25 2.28205128205128 2.45442842430484 2.8 140
1.6 2.125 1 2.17481977342945 1.9 70
2.8 2.125 1.51282051282051 1.90370751802266 1.9 250
1.6 2.125 1.76923076923077 2.22116374871267 1.9 130
4.6 3.25 3.05128205128205 3.63542739443872 5.5 350
1.6 2.125 1 2.7062306900103 1.9 85
4 3.25 2.28205128205128 4.1529351184346 4.6 401
4 2.125 1 2.42971163748713 2.8 195
2.2 2.125 1 2.90473738414006 2.8 120
1.6 2.125 1.38461538461538 2.7726570545829 1 100
1.6 2.125 2.66666666666667 2.48918640576725 1.9 175
1.6 2.125 1.76923076923077 1.95545829042225 1.9 125
2.8 2.125 1 2.37718846549949 2.8 296
1.6 2.125 1 6.99459320288363 1.9 70
1.6 2.125 1.8974358974359 3.2183316168898 1.9 100
1.6 2.125 1.38461538461538 2.2721421215242 1.9 79
1.6 2.125 3.02564102564103 1.66271884654995 1 75
2.8 2.125 1.64102564102564 3.51725025746653 2.8 195
2.2 2.125 1 3.23069001029866 1.9 136
2.8 2.125 1.64102564102564 3.13645726055613 2.8 120
1 2.125 2.02564102564103 2.52008238928939 1.9 25
2.8 2.125 1.8974358974359 1.66580844490216 2.8 125
1.6 2.125 1.51282051282051 3.6091658084449 1.9 60
2.8 2.6875 2.79487179487179 2.32929969104017 3.7 199
3.4 2.125 2.28205128205128 2.06745623069001 2.8 261
2.2 3.25 1.8974358974359 2.17250257466529 1.9 120
1.6 2.125 1.76923076923077 2.54788877445932 1.9 125
2.8 2.6875 1.8974358974359 3.12950566426365 3.7 159
2.8 2.6875 2.28205128205128 1.88748712667353 2.8 160
2.2 2.125 1 2.38645726055613 1.9 110
2.8 2.125 1 1.19773429454171 2.8 401
2.8 2.125 1 3.87332646755922 2.8 119
2.8 2.125 2.28205128205128 3.70494335736354 2.8 90
2.8 3.8125 1.8974358974359 3.24613800205973 3.7 171
1.6 2.6875 1 3.01210092687951 1.9 130
1.6 2.125 1 2.97348094747683 1.9 95
3.4 2.125 1.76923076923077 2.55175077239959 2.8 200
1.6 2.125 2.53846153846154 3.93666323377961 2.8 125
2.8 2.6875 2.02564102564103 3.206745623069 3.7 276
2.2 2.125 2.15384615384615 1.59629248197734 1.9 80
2.2 2.125 1.8974358974359 3.50643666323378 1.9 100
2.8 2.125 1 2.12306900102987 1.9 136
2.8 2.125 1.46153846153846 2.50077239958805 2.8 171
1.6 2.125 1.8974358974359 2.73558187435633 1.9 99
1.6 2.125 1.76923076923077 1.89289392378991 1.9 100
3.4 2.125 1.64102564102564 3.1403192584964 1.9 171
2.2 2.125 1.8974358974359 2.88619979402678 1.9 125
1.6 2.125 1.51282051282051 2.77651905252317 1.9 150
2.2 2.125 1.8974358974359 2.20339855818744 1.9 99
2.8 2.6875 1.76923076923077 3.27548918640577 2.8 87
1.6 2.6875 2.79487179487179 1.97554067971164 1.9 100
2.8 5.5 1 3.67713697219361 1.9 60
2.8 2.125 1 3.74510813594233 2.8 120
1.6 2.125 1 3.20133882595263 1.9 50
1.6 2.125 1 1.03244078269825 1.9 114
2.8 2.125 1.64102564102564 2.30998970133883 2.8 99
2.8 2.125 2.53846153846154 2.04042224510814 3.7 191
1.6 2.125 1.76923076923077 3.13722966014418 1.9 95
1.6 2.125 1 2.8375386199794 1.9 45
1.6 2.125 1.8974358974359 3.68717816683831 1.9 65
2.8 2.125 1.8974358974359 3.24845520082389 3.7 136
1.6 2.125 1.8974358974359 3.42147270854789 1.9 200
1.6 2.125 1.64102564102564 2.56565396498455 1.9 85
1.6 2.125 2.02564102564103 3.62693099897013 1.9 100
1.6 2.125 1.8974358974359 2.32080329557158 1.9 111
2.2 2.125 1 3.01287332646756 2.8 120
2.8 2.125 1.64102564102564 3.72966014418126 1.9 125
1.6 2.125 1.8974358974359 3.89109165808445 1.9 169
1.6 2.125 1 2.49922760041195 1.9 90
2.8 2.125 1.76923076923077 4.7615859938208 2.8 140
1.6 2.125 2.28205128205128 2.83135942327497 1.9 64
1.6 2.125 1.64102564102564 4.173017507724 1.9 89
1.6 2.125 2.02564102564103 2.15705458290422 1.9 88
1.6 2.125 1.25641025641026 1.91761071060762 1 65
1.6 2.125 1.76923076923077 2.2072605561277 1.9 136
1.6 2.125 1.8974358974359 1.47811534500515 1 120
2.8 2.125 2.41025641025641 2.01416065911432 2.8 195
1.6 2.125 1 2.87924819773429 1.9 85
1.6 2.125 1.64102564102564 2.94026776519053 1.9 80
2.8 3.8125 2.41025641025641 1.9029351184346 2.8 309
4 3.25 1 6.32183316168898 1.9 60
5.2 3.25 2.28205128205128 2.10375901132853 4.6 241
1.6 2.6875 1.8974358974359 3.35041194644696 1.9 100
1.6 2.125 1 3.29016477857879 1.9 80
1.6 1 1 2.81050463439753 1.9 70
2.8 2.6875 1.8974358974359 3.33419155509784 4.6 200
2.8 3.25 2.53846153846154 2.44129763130793 2.8 155
1.6 2.125 2.02564102564103 2.3053553038105 1.9 130
2.8 2.125 1 3.45545829042225 1.9 130
2.8 2.125 2.28205128205128 2.54170957775489 2.8 165
1.6 2.125 1.8974358974359 3.24073120494336 1.9 120
2.8 2.125 1.64102564102564 2.44052523171988 1.9 80
2.2 2.125 2 3.38594232749743 2.8 115
3.4 2.125 1.51282051282051 2.09603501544799 1.9 251
2.2 2.125 1.38461538461538 2.53630278063852 1 95
2.8 2.125 1.76923076923077 2.42198764160659 2.8 85
4.6 4.9375 3.56410256410256 4.00617919670443 4.6 226
1.6 2.125 1.51282051282051 2.43280123583934 1 95
1.6 2.125 1.51282051282051 2.78733264675592 1.9 120
1.6 2.6875 1.51282051282051 2.98197734294542 1.9 120
2.8 2.6875 1 4.45494335736354 1.9 69
2.8 2.125 1.8974358974359 1.55303810504634 1.9 136
2.8 2.125 1.8974358974359 1.28964984552008 2.8 121
1.6 3.25 1.76923076923077 3.36045314109166 1.9 77
1.6 2.125 2.28205128205128 3.29788877445932 1.9 90
1.6 2.125 1 2.49227600411946 1.9 96
1.6 2.6875 1.64102564102564 2.97811534500515 1.9 111
1.6 2.125 1.8974358974359 1.50128733264676 1 115
2.8 2.125 1.8974358974359 3.15808444902163 2.8 115
1.6 2.125 2.28205128205128 3.44387229660144 1.9 100
2.8 3.25 2.23076923076923 3.50257466529351 2.8 250
2.2 2.125 1.51282051282051 2.34243048403708 1.9 99
2.8 2.125 1.8974358974359 3.04299691040165 2.8 105
2.8 2.125 2.28205128205128 3.67481977342945 2.8 100
2.2 2.6875 1 3.80921730175077 1.9 47
1.6 2.6875 1.38461538461538 3.0005149330587 1.9 80
1.6 2.125 2.28205128205128 2.91786817713697 1.9 140
2.8 2.125 1.8974358974359 2.19335736354274 2.8 185
2.8 3.25 2.15384615384615 2.23043254376931 2.8 199
2.2 2.125 1 1.34371781668383 1.9 175
5.2 2.125 2.28205128205128 2.50077239958805 3.7 350
2.8 2.125 1 2.49073120494336 2.8 251
4 2.125 2.15384615384615 2.91477857878476 2.8 191
3.4 2.125 1 6.99073120494336 2.8 111
1.6 2.125 1.76923076923077 2.36405767250257 1.9 130
2.8 2.125 1.25641025641026 3.31719876416066 2.8 111
1.6 2.6875 1.51282051282051 2.86688980432544 1.9 90
1.6 2.125 2.28205128205128 1.55458290422245 1.9 226
1.6 2.125 1.8974358974359 2.50849639546859 1 90
2.2 2.125 1.25641025641026 2.35092687950566 1.9 150
1.6 2.125 1.38461538461538 3.00360453141092 1.9 90
1.6 2.125 1.51282051282051 2.9572605561277 1 120
1 2.125 2.02564102564103 2.55175077239959 1.9 35
1.6 2.125 1 1.53604531410917 1.9 90
1.6 2.125 1.64102564102564 2.37873326467559 1 90
2.2 2.125 1.76923076923077 2.63980432543769 1.9 130
1.6 2.125 1 3.59912461380021 1.9 120
1.6 2.125 1 2.56874356333677 1 75
1.6 2.125 1 2.86071060762101 1.9 70
1.6 2.125 1.8974358974359 2.06668383110196 1.9 400
2.8 2.125 2.28205128205128 2.40653964984552 1.9 139
1.6 2.125 1.51282051282051 2.96652935118435 1.9 84
1.6 2.125 1.64102564102564 3.41915550978373 1.9 99
2.8 2.125 1.64102564102564 3.20211122554068 2.8 111
1.6 2.125 1 3.70880535530381 1.9 98
1.6 2.125 1.8974358974359 2.92713697219361 1.9 120
1.6 2.125 1.64102564102564 2.2489701338826 1.9 59
1.6 2.125 1.76923076923077 2.66761071060762 2.8 125
1.6 2.125 1 2.01956745623069 1.9 111
2.8 2.125 2.53846153846154 2.58032955715757 2.8 130
1.6 2.125 2.28205128205128 2.48069001029866 1.9 86
2.8 2.125 1.8974358974359 3.40216271884655 2.8 226
