host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,distance_to_dam,has_metro
1,100,56,2.0,1,4,2.5,3.0,3.0,14,180.0,4,20.0,3,30,27,57,80,355,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0.77,1.25509770999,0
3,80,60,1.0,1,5,1.0,2.0,4.0,12,30.0,2,60.0,2,30,25,55,85,360,45,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,1,1.37,1.51225242306,0
2,80,75,1.0,0,2,1.0,1.0,1.0,10,25.0,1,0.0,3,30,17,44,74,349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.09672608936,0
1,100,100,3.0,1,4,1.0,2.0,2.0,17,0,1,0.0,7,30,13,23,46,321,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,3,1.0,0.784853998004,0
1,100,67,1.0,0,4,1.0,2.0,3.0,1,40.0,1,0.0,2,30,11,34,42,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,4.44077249332,0
3,70,50,1.0,1,2,1.0,1.0,2.0,10,25.0,2,0.0,3,30,0,0,0,183,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.33,2.38786093229,0
1,100,100,2.0,1,1,1.0,1.0,1.0,15,7.0,1,0.0,2,30,4,14,14,286,120,89.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1,2,3.02,7.63232786108,0
3,100,100,1.0,1,2,1.0,1.0,1.0,18,49.0,2,0.0,4,30,18,32,33,254,7,97.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.32,2.9793264991,0
2,90,81,1.0,1,4,1.0,1.0,2.0,12,30.0,2,20.0,3,30,30,60,90,90,14,85.0,9.0,9.0,10.0,9.0,8.0,9.0,0,0,1,0.66,4.55773419577,0
1,100,100,1.0,1,2,1.0,1.0,1.0,3,0,1,0.0,3,30,5,8,19,203,14,85.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1,1,2.84,2.32978312025,0
1,94,100,2.0,1,8,1.0,5.0,7.0,16,50.0,2,0.0,3,30,11,18,18,48,11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0.3,1.39301611363,0
1,100,98,48.0,1,4,1.0,2.0,2.0,11,35.0,2,30.0,2,30,10,17,47,322,29,89.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1,46,1.72,1.84224969447,0
1,100,100,2.0,1,8,1.0,3.0,3.0,15,0,5,29.0,4,30,30,60,90,365,28,90.0,9.0,8.0,10.0,10.0,9.0,9.0,0,2,2,0.8,2.36675117435,0
1,100,94,1.0,1,2,1.0,1.0,1.0,8,0,1,0.0,1,30,19,47,74,347,24,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,1.87,2.22955351722,1
2,94,100,2.0,0,2,1.0,1.0,1.0,11,0,1,0.0,4,7,0,0,0,0,1,80.0,8.0,8.0,10.0,10.0,8.0,8.0,0,2,2,0.46,2.71928785137,0
2,100,71,1.0,1,2,1.0,2.0,2.0,10,30.0,1,0.0,523,30,27,51,78,353,10,88.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,1,1.33,1.34090262895,0
2,96,92,10.0,0,1,1.0,1.0,1.0,17,10.0,1,0.0,1,30,3,3,3,169,60,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,10,4.23,0.301158854479,0
1,100,100,1.0,0,6,1.0,3.0,5.0,18,150.0,1,0.0,5,24,6,23,23,23,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.18,2.20175613234,0
4,0,0,1.0,1,2,1.5,1.0,1.0,13,0,1,0.0,2,30,0,0,0,0,16,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0.69,4.21953270703,0
1,100,100,1.0,0,2,1.0,1.0,1.0,7,0,1,0.0,2,30,16,31,54,315,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,1.12,1.68164607051,0
4,0,0,1.0,1,2,1.0,2.0,2.0,15,25.0,1,150.0,2,7,0,0,0,0,3,93.0,10.0,9.0,10.0,9.0,9.0,9.0,0,1,1,0.6,3.08773248155,0
2,100,100,1.0,0,4,2.0,2.0,2.0,18,40.0,1,0.0,3,30,0,23,46,311,10,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.76,2.80250836726,1
1,100,100,1.0,1,4,2.5,3.0,3.0,16,35.0,1,9.0,2,30,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.89970390119,1
1,100,100,1.0,0,4,2.0,4.0,4.0,17,35.0,1,0.0,2,30,10,12,12,196,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.36,3.00066998184,0
1,100,100,1.0,1,2,1.0,1.0,1.0,14,35.0,1,0.0,2,30,0,0,0,183,8,95.0,10.0,10.0,9.0,9.0,10.0,9.0,0,1,1,0.43,1.81575752379,0
2,100,67,3.0,1,2,1.0,1.0,1.0,11,50.0,2,70.0,2,30,0,11,34,303,13,97.0,9.0,10.0,10.0,10.0,10.0,9.0,0,2,3,1.31,0.923667325419,0
2,100,86,3.0,0,3,1.0,2.0,2.0,9,30.0,1,20.0,2,30,3,3,25,300,24,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,2,3.87,3.20244204418,0
3,90,100,1.0,0,2,1.0,1.0,1.0,18,25.0,1,0.0,2,3,3,6,6,16,7,97.0,10.0,10.0,10.0,10.0,8.0,10.0,0,1,1,2.47,2.85369015935,0
1,100,100,1.0,0,2,1.0,0.0,1.0,11,65.0,1,20.0,1,10,9,27,49,240,54,85.0,9.0,9.0,9.0,9.0,10.0,8.0,1,2,1,3.72,1.13610404374,0
1,100,0,2.0,1,16,3.0,1.0,16.0,9,0,1,40.0,1,30,0,0,0,86,4,85.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,2,0.5,2.83996675443,0
1,100,98,1.0,0,2,1.0,1.0,2.0,15,20.0,1,0.0,3,30,5,13,21,292,13,95.0,9.0,10.0,10.0,9.0,10.0,9.0,0,1,1,5.06,0.956668738707,0
4,0,0,1.0,1,3,1.0,1.0,2.0,17,25.0,2,15.0,4,30,0,0,21,206,16,85.0,9.0,8.0,9.0,10.0,9.0,9.0,0,0,1,0.83,2.65173748248,0
1,80,100,1.0,0,2,1.0,1.0,1.0,10,0,1,15.0,2,30,3,5,5,5,5,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,3.66,3.7848520647,0
4,0,0,1.0,0,4,1.0,2.0,4.0,10,0,0,0.0,7,30,11,30,57,332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,3.35184601823,0
4,0,0,1.0,0,1,0.0,1.0,1.0,11,0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.03845753562,0
2,100,71,1.0,1,2,1.0,1.0,1.0,18,30.0,1,15.0,2,7,14,24,25,61,7,80.0,10.0,9.0,8.0,9.0,9.0,8.0,0,1,1,2.02,2.01066550775,0
3,100,0,2.0,0,4,1.0,2.0,2.0,11,20.0,1,0.0,4,30,0,0,0,13,15,90.0,10.0,10.0,9.0,10.0,10.0,8.0,0,2,1,0.6,1.28586271965,0
2,90,95,1.0,0,4,1.0,2.0,2.0,10,25.0,2,15.0,2,30,1,1,1,1,31,88.0,9.0,9.0,9.0,8.0,9.0,9.0,0,0,1,6.37,2.12121622496,1
1,100,57,1.0,1,1,1.0,2.0,1.0,18,0,1,20.0,1,5,0,0,0,183,8,98.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0.31,0.71458742866,0
1,100,100,1.0,0,4,1.0,1.0,3.0,18,0,3,25.0,2,30,5,13,40,189,37,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1,1,1.67,4.13618593085,0
2,100,100,1.0,0,4,1.0,2.0,2.0,13,60.0,2,35.0,3,15,0,0,0,0,11,96.0,10.0,10.0,10.0,10.0,10.0,8.0,0,2,1,0.44,1.51913094085,0
3,100,0,1.0,1,4,3.0,2.0,2.0,18,65.0,4,0.0,5,20,0,0,0,148,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,1,0.12,3.59567822356,0
1,99,98,103.0,1,2,1.0,1.0,1.0,15,35.0,1,17.0,3,30,7,24,24,24,2,60.0,9.0,7.0,6.0,6.0,8.0,6.0,0,1,98,0.71,1.50079316082,0
4,0,0,1.0,0,2,1.0,1.0,1.0,10,0,1,0.0,2,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.11,3.64699583743,0
3,100,0,1.0,1,2,1.0,1.0,1.0,9,30.0,1,0.0,1,30,9,37,67,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.34543831133,0
1,100,100,35.0,0,4,2.5,2.0,4.0,20,75.0,2,25.0,2,30,20,46,73,348,2,80.0,8.0,10.0,10.0,10.0,8.0,7.0,1,2,33,0.62,3.27465588189,0
1,100,94,1.0,1,4,1.0,1.0,2.0,15,40.0,2,25.0,2,30,11,11,37,37,2,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0,2,1,2.0,2.19663016601,0
1,80,100,1.0,0,4,1.0,2.0,4.0,12,50.0,4,20.0,2,30,12,35,39,288,5,90.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0.41,2.0144761933,0
1,100,88,3.0,1,4,1.0,2.0,2.0,16,20.0,2,0.0,3,30,1,1,1,1,3,80.0,10.0,9.0,8.0,9.0,9.0,8.0,0,1,3,0.13,3.56552469824,0
1,100,100,1.0,1,2,1.0,1.0,1.0,17,0,1,0.0,1,5,5,12,12,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.15527053086,0
2,100,96,3.0,1,2,1.0,1.0,2.0,20,30.0,1,0.0,1,30,4,15,39,311,47,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,3,5.42,0.668245450406,0
1,100,100,2.0,1,2,1.0,1.0,1.0,15,18.0,0,0.0,3,30,2,5,10,253,88,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,2,5.16,2.90860497682,0
1,100,60,1.0,0,4,1.0,3.0,3.0,12,45.0,3,55.0,2,30,26,56,79,354,38,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0,2,1,1.15,3.54974451965,0
3,70,44,1.0,1,3,1.0,2.0,2.0,12,25.0,2,10.0,3,30,30,50,80,355,23,91.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,1,1.06,4.36154322095,0
2,100,100,1.0,0,4,1.0,1.0,2.0,14,35.0,2,15.0,1,30,30,50,80,355,12,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2,1,4.56,2.90974145879,0
2,100,67,1.0,1,2,1.0,1.0,1.0,17,0,1,0.0,2,30,0,0,23,298,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,1,0.63,2.74656381399,0
4,0,0,1.0,0,2,1.0,1.0,1.0,10,10.0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.83575090638,0
3,100,33,1.0,0,2,1.0,1.0,1.0,12,40.0,1,0.0,2,30,1,2,3,269,22,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0.82,1.38377020979,0
1,100,100,2.0,0,2,1.0,1.0,1.0,9,25.0,1,0.0,2,30,9,21,37,312,22,90.0,10.0,10.0,9.0,9.0,10.0,9.0,0,1,2,3.01,2.04400809994,1
4,0,0,1.0,0,2,1.0,1.0,1.0,13,0,1,0.0,2,30,0,0,0,0,13,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,1.09,2.67252379676,0
3,87,72,3.0,1,2,1.0,1.0,1.0,5,30.0,2,40.0,2,30,3,7,15,270,45,84.0,8.0,9.0,9.0,9.0,8.0,8.0,0,1,3,1.24,2.98392692997,0
2,100,100,1.0,0,6,1.0,2.0,3.0,16,0,2,40.0,2,30,4,4,4,4,3,90.0,10.0,7.0,10.0,10.0,10.0,9.0,0,0,1,2.05,4.43988769872,1
1,99,100,166.0,1,4,1.0,3.0,4.0,12,49.0,1,0.0,2,30,0,8,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,2.61653444056,0
2,100,100,2.0,1,4,1.5,2.0,2.0,17,50.0,4,50.0,3,28,27,54,84,359,23,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,2,0.9,1.20605344027,1
2,90,33,1.0,1,4,1.0,0.0,2.0,13,0,2,40.0,2,30,24,46,69,344,11,98.0,10.0,10.0,9.0,10.0,10.0,10.0,0,1,1,1.05,0.795488254374,0
2,100,0,1.0,0,2,1.0,1.0,1.0,13,30.0,1,0.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.68775852742,0
4,0,0,11.0,1,2,0.5,1.0,2.0,7,0,1,0.0,2,30,0,0,1,276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,8,0.0,2.38390971525,0
1,100,100,1.0,0,1,1.0,1.0,1.0,3,10.0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.78286763767,0
1,100,0,1.0,1,2,1.0,1.0,1.0,13,35.0,0,0.0,2,30,0,0,0,0,4,90.0,10.0,8.0,8.0,9.0,10.0,9.0,0,1,1,0.29,1.77140983287,0
2,100,100,1.0,1,2,1.0,1.0,1.0,13,25.0,2,0.0,4,15,0,0,0,0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.65,1.18131650953,0
1,90,100,1.0,0,2,1.0,1.0,2.0,10,15.0,1,0.0,2,8,0,0,0,211,29,88.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1,1,2.28,1.94702093761,0
3,100,67,1.0,1,4,2.0,2.0,4.0,12,40.0,2,30.0,2,30,0,0,7,7,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.92,3.65736463215,0
2,90,88,3.0,1,4,2.0,2.0,2.0,12,60.0,1,0.0,2,30,1,1,1,185,2,90.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,2,0.62,2.4475899125,0
4,0,0,1.0,0,2,1.0,0.0,2.0,9,0,1,0.0,5,10,0,0,0,0,1,100.0,8.0,6.0,10.0,10.0,10.0,8.0,0,2,1,0.12,1.4584703893,0
4,0,0,1.0,1,2,1.0,2.0,1.0,12,35.0,2,20.0,1,30,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.11,1.85537354192,0
4,0,0,1.0,1,2,1.0,1.0,1.0,7,15.0,1,0.0,1,30,0,0,0,0,9,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,1,0.48,2.02129346504,0
4,0,0,1.0,0,4,1.0,2.0,2.0,10,0,1,0.0,3,30,19,37,64,333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.14839276019,0
4,0,0,1.0,0,2,1.0,1.0,1.0,13,35.0,1,0.0,2,30,0,0,0,0,3,100.0,10.0,10.0,9.0,10.0,9.0,10.0,0,1,1,0.49,2.12622203959,0
1,99,98,13.0,0,4,1.5,2.0,2.0,18,35.0,1,11.0,2,30,23,53,82,82,8,78.0,8.0,9.0,9.0,9.0,9.0,7.0,1,1,13,3.43,4.33104838371,0
2,100,82,2.0,1,3,1.0,1.0,3.0,15,30.0,2,20.0,3,30,12,18,34,303,12,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,2.45,3.36491214162,0
3,71,0,1.0,1,7,3.0,4.0,5.0,25,70.0,1,0.0,3,21,4,28,28,230,3,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0,2,1,0.22,8.26094431267,0
1,90,82,2.0,0,1,1.0,1.0,1.0,10,0,1,25.0,1,30,29,59,89,364,6,97.0,10.0,9.0,9.0,10.0,10.0,9.0,0,0,2,1.06,0.978007018191,0
2,100,92,1.0,1,2,1.0,1.0,1.0,11,30.0,1,0.0,3,30,22,48,66,66,14,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.32,1.85017559418,0
3,100,0,1.0,1,5,1.5,3.0,5.0,13,50.0,1,0.0,5,30,4,4,4,198,6,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0,2,1,0.48,2.60978861844,0
1,100,100,1.0,0,2,1.0,1.0,1.0,8,0,1,0.0,2,10,15,29,29,29,2,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,1,2.0,0.401287307077,1
2,100,95,3.0,1,2,1.0,1.0,1.0,14,10.0,1,0.0,1,30,1,2,6,237,18,98.0,9.0,10.0,10.0,10.0,9.0,10.0,0,2,3,6.28,3.71038968433,1
3,86,80,1.0,1,2,1.0,1.0,1.0,21,80.0,1,0.0,1,30,26,56,86,361,10,98.0,10.0,10.0,10.0,9.0,10.0,10.0,0,2,1,0.55,1.37640233353,0
2,100,50,1.0,1,2,1.0,1.0,1.0,6,40.0,1,0.0,6,16,3,3,3,248,13,94.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.57,1.50229266995,0
2,100,100,1.0,0,2,1.0,1.0,1.0,15,40.0,1,0.0,2,30,2,5,5,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.81,2.20873508575,0
2,100,86,1.0,0,4,1.0,1.0,3.0,16,30.0,1,25.0,2,30,21,48,78,78,2,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1,1,2.0,0.661716710961,0
1,100,100,1.0,0,4,1.0,2.0,3.0,12,40.0,2,20.0,1,30,10,36,63,338,16,94.0,10.0,10.0,9.0,10.0,9.0,9.0,0,2,1,3.58,2.84669808732,0
2,93,100,4.0,1,2,1.0,1.0,2.0,10,35.0,2,0.0,3,15,5,12,12,251,88,88.0,9.0,8.0,10.0,10.0,10.0,9.0,0,1,1,2.72,0.666060852982,0
1,99,100,166.0,1,2,1.0,1.0,1.0,14,39.0,1,0.0,2,30,0,4,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,2.53110244761,0
3,50,75,1.0,1,4,1.0,3.0,2.0,14,50.0,4,25.0,2,30,21,51,71,346,5,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,1.04,3.09148943659,0
1,100,100,3.0,0,4,1.0,2.0,3.0,9,25.0,0,0.0,2,8,18,44,74,346,88,84.0,8.0,9.0,9.0,9.0,8.0,8.0,0,2,3,1.39,4.79481245317,0
2,100,63,1.0,0,2,1.0,1.0,2.0,15,60.0,1,0.0,2,30,30,50,80,355,5,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,0.51,1.40260182122,0
4,0,0,1.0,0,2,1.0,1.0,1.0,13,25.0,1,30.0,1,7,7,24,54,54,7,88.0,9.0,8.0,10.0,9.0,7.0,7.0,0,2,1,0.21,3.25926129065,1
4,0,0,1.0,1,2,1.0,2.0,1.0,14,40.0,2,30.0,2,30,0,0,0,183,23,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,1,0.98,3.34916373285,1
1,100,100,35.0,0,4,1.5,3.0,4.0,18,75.0,2,25.0,2,30,6,26,51,322,3,67.0,8.0,9.0,9.0,7.0,9.0,7.0,1,2,33,1.14,1.19094693504,1
4,0,0,1.0,1,2,1.0,1.0,1.0,12,0,1,0.0,1,30,0,0,0,0,2,20.0,4.0,2.0,10.0,2.0,4.0,2.0,1,0,1,0.34,4.6117645513,0
1,100,100,133.0,1,4,1.5,2.0,2.0,21,40.0,2,40.0,3,30,10,28,52,84,20,91.0,10.0,9.0,9.0,9.0,9.0,9.0,1,2,128,2.67,0.685903836581,0
2,100,80,1.0,1,2,1.5,1.0,1.0,13,35.0,2,0.0,3,30,19,38,58,58,9,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,1.47,3.26969306925,0
2,100,100,1.0,1,4,1.0,1.0,4.0,18,0,2,30.0,2,30,8,18,25,264,7,97.0,9.0,10.0,10.0,10.0,9.0,10.0,0,2,1,0.71,3.3496646486,0
1,100,100,3.0,1,2,1.0,1.0,1.0,16,25.0,2,35.0,1,30,28,47,53,53,9,91.0,10.0,10.0,9.0,9.0,9.0,8.0,1,0,3,3.1,1.54102797827,0
4,0,0,1.0,1,2,1.0,1.0,1.0,1,0,1,0.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,7.23042533804,1
2,100,93,2.0,0,2,1.0,0.0,1.0,8,0,1,0.0,2,30,1,4,13,258,69,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,2,6.61,1.60386931631,0
1,100,100,1.0,1,2,1.0,1.0,1.0,19,45.0,2,15.0,3,15,1,1,1,185,14,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.4,1.7377178354,0
1,100,85,1.0,1,3,1.0,1.0,1.0,10,30.0,2,25.0,1,30,6,7,15,15,8,94.0,9.0,9.0,9.0,10.0,9.0,9.0,0,2,1,1.33,2.72016572584,0
4,0,0,1.0,0,2,1.0,1.0,1.0,11,12.0,1,0.0,3,18,26,26,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.198248099119,0
2,100,90,1.0,1,2,1.0,1.0,1.0,12,20.0,1,0.0,3,30,5,5,7,7,15,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,2.9,2.47650655791,0
1,100,100,7.0,0,1,1.0,1.0,1.0,20,10.0,1,0.0,7,30,30,44,74,349,2,50.0,5.0,5.0,8.0,6.0,5.0,6.0,1,2,6,2.0,5.53954157303,0
2,73,98,1.0,1,5,1.0,2.0,2.0,15,15.0,3,15.0,3,30,2,2,11,187,95,87.0,9.0,7.0,9.0,9.0,8.0,9.0,0,2,1,3.22,7.7554748001,0
4,0,0,1.0,0,2,1.0,1.0,1.0,10,35.0,1,0.0,2,30,0,0,0,0,1,80.0,10.0,8.0,8.0,8.0,8.0,10.0,0,1,1,0.16,3.7083889876,0
4,0,0,1.0,1,4,1.0,2.0,4.0,11,50.0,1,0.0,4,30,0,12,12,12,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.26,1.69416817255,0
1,100,93,1.0,1,3,1.0,0.0,1.0,12,30.0,1,30.0,2,30,2,9,14,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.32796543661,0
3,90,60,1.0,1,4,1.0,1.0,2.0,18,25.0,2,35.0,1,30,1,10,12,218,25,96.0,10.0,9.0,9.0,10.0,9.0,9.0,0,2,1,0.98,3.13751325607,0
1,100,100,1.0,1,2,1.0,1.0,1.0,16,20.0,2,50.0,2,14,2,11,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,2.15129310042,0
1,96,98,1.0,1,2,1.0,1.0,1.0,1,0,1,0.0,1,30,3,10,14,280,11,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,8.46,3.47027534017,1
3,100,100,1.0,1,4,1.0,2.0,2.0,15,35.0,3,13.0,2,20,2,2,4,188,20,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,1,0.52,3.15201472008,1
1,100,89,1.0,0,2,1.0,1.0,1.0,19,20.0,1,0.0,1,30,0,0,0,0,16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,5.65,2.33788042225,1
4,0,0,1.0,0,3,2.0,2.0,3.0,11,50.0,2,30.0,5,21,0,0,0,0,6,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,2,1,0.2,1.31968590675,0
1,100,100,1.0,0,4,2.5,3.0,3.0,15,0,1,0.0,2,30,13,22,40,283,7,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2,1,0.88,0.703009243477,0
4,0,0,2.0,1,3,1.0,1.0,2.0,16,0,1,0.0,1,30,0,0,0,0,9,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,2,1.55,1.40276853001,0
4,0,0,1.0,1,2,1.5,1.0,1.0,11,30.0,1,0.0,1,30,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.51,3.81676685008,0
2,70,60,1.0,1,2,1.5,1.0,1.0,11,25.0,0,0.0,4,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.08,2.56931241737,0
1,100,100,1.0,0,4,2.0,2.0,2.0,14,0,2,40.0,1,30,5,10,24,288,70,95.0,9.0,10.0,10.0,10.0,9.0,10.0,1,0,1,6.48,3.81474718331,0
2,92,98,2.0,1,2,1.0,1.0,1.0,11,25.0,1,0.0,2,30,0,7,11,252,301,92.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,2,4.94,1.66862707994,0
1,100,91,1.0,1,2,1.0,1.0,1.0,11,35.0,1,0.0,2,30,25,49,72,347,20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,2.48,0.288162395683,1
3,86,100,1.0,1,3,1.0,1.0,2.0,21,5.0,1,15.0,2,30,5,15,33,33,46,80.0,8.0,7.0,9.0,9.0,8.0,8.0,0,1,1,3.12,2.87797837203,1
4,0,0,1.0,1,2,1.0,1.0,1.0,14,0,1,0.0,3,30,0,0,0,0,2,90.0,10.0,8.0,10.0,8.0,8.0,10.0,0,0,1,0.34,1.76655817584,0
1,100,100,2.0,1,3,1.0,2.0,2.0,12,40.0,2,39.0,2,3,2,6,6,6,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0.02,2.05466319119,0
2,100,100,1.0,0,2,1.0,1.0,1.0,18,0,1,0.0,2,30,0,0,10,10,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,2.0,1.13135335893,0
2,100,100,1.0,0,4,1.0,2.0,2.0,20,45.0,2,0.0,3,30,9,27,27,27,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1.35,0.318722857312,0
4,0,0,1.0,0,2,1.0,1.0,1.0,16,35.0,1,0.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.621835593352,1
3,100,100,1.0,0,2,1.5,1.0,1.0,12,15.0,1,15.0,1,30,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,1.88,4.28842126538,0
1,100,57,1.0,1,2,1.0,1.0,1.0,16,50.0,1,10.0,2,30,30,60,90,365,6,90.0,10.0,9.0,10.0,9.0,10.0,9.0,0,2,1,0.8,0.304239467654,0
3,100,100,1.0,1,4,1.0,2.0,4.0,9,30.0,2,20.0,3,14,0,0,0,120,96,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,2,1,1.84,2.62028568948,0
2,100,94,1.0,0,2,1.0,1.0,2.0,15,50.0,1,0.0,2,30,9,28,47,47,17,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0,2,1,1.77,0.20282104037,0
2,96,92,10.0,0,2,1.0,1.0,2.0,16,10.0,1,0.0,1,30,4,4,4,170,13,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,10,1.02,0.313186599897,0
