"","bedrooms","distance_to_dam","accommodates","review_scores_communication","review_scores_location","host_response_time","bathrooms","beds","reviews_per_month","review_scores_value"
"1394",2,0.898750343187,2,0,0,4,1,3,0,0
"1395",1,1.13098099796,2,0,0,2,1,2,0,0
"1396",0,0.372705587549,4,9,10,2,1,4,0.87,8
"1397",1,0.267541547717,2,10,10,3,1,1,0.97,9
"1398",2,0.314167474263,4,0,0,4,0.5,2,0,0
"1399",1,0.272359178116,2,10,10,2,1.5,2,0.31,9
"1400",2,0.74237419175,6,9,10,2,1.5,3,1.08,9
"1401",1,0.341203312468,2,10,10,1,1,1,1.8,9
"1402",2,1.39612117644,4,10,10,4,3,4,0.49,10
"1403",1,0.801562505481,4,10,10,1,1,2,2.76,9
"1404",1,1.26484169704,2,10,10,2,1,1,0.89,9
"1405",1,0.830237551907,2,10,10,3,1,1,1.26,9
"1406",3,0.386423144147,6,0,0,1,1,6,0,0
"1407",1,1.08910295519,3,10,10,3,1,2,0.67,9
"1408",1,1.10291818542,4,10,10,1,1.5,2,0.06,10
"1409",1,0.952688274165,2,10,10,2,1,1,2.86,9
"1410",1,1.14275564282,2,10,10,3,1,1,1.91,9
"1411",2,0.967232133638,2,10,10,3,1,2,1.38,10
"1412",1,0.922557083944,2,9,10,2,1,1,0.41,9
"1413",2,1.1523811247,4,10,10,2,1,2,0.59,10
"1414",2,0.41819086776,4,10,10,1,1,2,4.05,9
"1415",2,0.423373080988,6,10,10,1,1.5,3,1.61,9
"1416",3,0.781638928238,4,0,0,1,2,3,0,0
"1417",1,0.72367281229,2,10,10,3,1,1,1.08,10
"1418",1,0.466532698427,3,10,10,4,1,2,4.97,10
"1419",1,0.334531235216,2,10,6,4,1,1,1,6
"1420",1,1.38851776689,2,10,10,1,1,1,0.12,8
"1421",1,0.623142123401,2,10,10,4,1,1,1.18,10
"1422",3,0.605949096057,6,10,10,3,2,3,0.53,9
"1423",1,0.409068353613,6,9,10,1,1,3,1.19,8
"1424",1,0.970438862832,4,9,10,3,1,1,0.57,9
"1425",2,0.737696150457,4,10,10,4,1.5,2,1.17,9
"1426",1,0.381656552407,2,10,10,1,2,2,7.28,10
"1427",4,0.248599616815,7,0,0,3,1.5,4,0,0
"1428",1,0.32381704702,2,0,0,4,1,1,0,0
"1429",1,0.650569871177,4,10,10,4,1,2,1.08,10
"1430",1,0.385237281487,2,10,10,2,1,1,3.79,9
"1431",1,0.566491458916,4,10,10,3,1,2,0.87,8
"1432",1,0.794234230071,2,8,9,3,1,1,0.51,8
"1433",4,0.411513795689,8,10,10,2,1,4,0.25,10
"1434",1,0.739568796097,2,10,10,2,1,2,2.55,9
"1435",1,0.886159872581,2,0,0,4,1,1,0,0
"1436",2,0.580479867186,4,9,10,4,2,4,0.44,10
"1437",1,1.23975007599,2,0,0,3,1,1,0,0
"1438",2,1.0636694834,4,9,9,2,1,4,0.5,9
"1439",1,0.391324651567,4,0,0,4,1,4,0,0
"1440",1,1.41922312121,2,10,10,1,1,1,0.35,10
"1441",0,0.792750606891,2,9,10,4,1,1,1.42,9
"1442",1,0.400341020798,4,9,10,1,1,2,1.45,8
"1443",1,0.359383215054,2,0,0,4,1,1,0,0
"1444",1,0.975043249122,4,10,10,2,1,4,3.75,9
"1445",1,0.988204940481,2,10,10,2,1,1,4.15,9
"1446",2,1.18929839028,4,10,10,2,1,2,1.17,10
"1447",1,0.5577922806,2,10,10,2,2,1,0.57,9
"1448",1,0.584529202495,2,10,10,1,1,1,0.17,10
"1449",1,0.768066604011,2,10,10,1,1,1,0.77,9
"1450",2,1.2360559469,4,0,0,2,2,2,0,0
"1451",1,1.1331551906,2,0,0,3,1,2,0,0
"1452",0,0.30302912777,2,9,10,2,1,1,6.85,9
"1453",2,0.918366012861,10,8,10,1,1,5,1.82,7
"1454",1,0.444204758858,3,10,10,1,1,2,3.8,9
"1455",1,1.31249669008,2,10,10,1,1,1,5.33,10
"1456",1,0.371123530187,2,10,10,1,1,1,1,10
"1457",1,0.952754526003,2,10,10,1,1,1,2.71,9
"1458",2,0.15944895919,4,0,0,4,1,2,0,0
"1459",2,0.372473417511,4,9,10,1,1,4,2.1,8
"1460",1,0.499592237871,2,10,10,1,1,1,2.61,10
"1461",2,1.29054215541,4,10,10,1,1,3,0.89,9
"1462",2,1.14108639521,5,10,10,2,1,3,1.48,9
"1463",1,1.04856970168,2,10,10,2,1,1,0.38,9
"1464",1,0.981127469499,2,0,0,2,1,1,0,0
"1465",2,0.301234349893,4,9,10,1,1,2,4,10
"1466",1,0.831539406587,2,10,10,2,1,1,1.73,9
"1467",2,0.419458564915,4,10,10,1,1,2,2.05,9
"1468",1,1.59734717927,2,10,10,4,1,1,0.08,10
"1469",3,0.908005323891,4,10,10,2,2.5,3,3.79,10
"1470",2,0.356204709983,4,10,10,1,1,2,5.26,10
"1471",0,0.626295566868,3,0,0,1,1,2,0,0
"1472",1,0.796100732795,2,10,10,1,1,1,0.09,9
"1473",1,1.18555920307,2,10,10,3,1,1,1.78,9
"1474",1,1.2065212506,2,10,10,1,1,1,0.32,10
"1475",2,0.527026706026,4,9,10,4,1.5,2,2.47,9
"1476",2,1.2317308238,4,10,10,2,1,4,2,10
"1477",2,0.882169752162,4,10,9,2,1,2,0.59,9
"1478",1,0.610456935032,2,10,10,1,1,1,1,10
"1479",1,1.16180742962,2,10,10,2,1,1,1.1,9
"1480",1,0.406632018273,3,10,10,4,1.5,2,0.55,9
"1481",2,0.869464577993,4,10,10,2,1,3,0.22,9
"1482",2,1.12323437431,4,10,10,1,1,2,0.38,9
"1483",1,1.01399758816,4,8,9,1,1,2,3.53,7
"1484",1,0.922905569392,2,10,10,4,1,1,0.45,9
"1485",2,0.7115100085,5,10,10,1,2,2,2.36,9
"1486",2,0.871398894576,4,10,10,2,1.5,2,1.31,9
"1487",0,1.04425818346,2,0,0,4,1,1,0,0
"1488",2,0.9959885325,3,10,10,1,1,2,0.86,10
"1489",1,0.918966340188,3,10,10,1,1,1,3.53,9
"1490",1,0.887029551761,2,10,10,3,1.5,1,1.62,9
"1491",1,0.61350376971,2,10,10,2,1,2,1.19,10
"1492",1,0.482567145047,4,0,0,3,1,3,0,0
"1493",1,1.09182824338,2,10,10,1,1.5,1,1,8
"1494",1,0.691970265342,2,10,10,2,1,2,2.2,10
"1495",1,1.16981362263,3,10,10,1,1,2,1,10
"1496",1,1.05218426399,4,0,0,3,1,2,0.07,0
"1497",1,1.14204631719,3,10,10,2,1,1,2.04,9
"1498",2,1.13882001049,4,10,10,1,1,2,1.03,10
"1499",1,0.260312612526,2,10,10,2,1,2,1.73,9
"1500",1,1.00706227609,2,9,10,1,1,1,2.08,9
"1501",1,0.930959008503,4,9,10,1,1,2,6.59,9
"1502",1,0.225136764468,2,0,0,4,1,1,0,0
"1503",1,1.07400122462,2,10,8,3,1,2,0.03,8
"1504",4,0.38536696211,4,0,0,3,2,4,0,0
"1505",1,0.747253384694,4,10,10,1,1,2,0.98,10
"1506",2,0.364962351019,5,9,8,1,1.5,6,0.65,8
"1507",1,0.894478883705,4,10,10,1,1.5,2,0.76,8
"1508",2,0.662282297917,5,0,0,1,2,4,0,0
"1509",1,0.198248099119,2,0,0,4,1,1,0,0
"1510",1,1.18133463976,2,10,10,2,1,1,0.46,9
"1511",2,0.772620307191,4,10,10,1,1,4,2.14,10
"1512",1,0.623560604969,2,9,10,1,1,1,3.79,9
"1513",2,0.292476039711,4,0,0,4,1,2,0,0
"1514",0,0.740552126507,2,10,10,1,1,2,2.31,9
"1515",2,1.14638830824,4,10,10,1,1,2,2.52,9
"1516",3,0.89761445744,4,10,10,1,2,6,1,10
"1517",1,0.419360312139,2,10,10,2,1,1,1.29,9
"1518",0,1.09897852134,2,10,10,2,1,1,0.74,9
"1519",1,0.940944644909,4,10,10,1,1,3,1.73,10
"1520",1,0.212949539723,2,10,10,1,1,1,2.24,10
"1521",1,0.546936406609,2,9,10,3,1,1,1.56,9
"1522",1,0.843736050788,2,10,10,3,1,1,1.45,9
"1523",1,0.387985779149,2,10,10,2,1.5,2,5.09,9
"1524",1,0.807952010778,3,10,10,2,1.5,3,0.67,9
"1525",1,1.09000862812,3,10,10,1,1,1,4,9
"1526",1,0.675584581934,4,0,0,1,1,2,0,0
"1527",1,1.11204809987,4,10,10,3,1,4,1.23,9
"1528",2,0.433131924399,4,9,10,1,1,4,1.61,9
"1529",1,1.08200249487,2,10,10,2,1,1,1.02,9
"1530",1,1.17653932539,2,9,9,3,1.5,1,0.14,8
"1531",1,0.822272108831,2,9,10,1,1,1,2,7
"1532",2,0.547516089184,4,10,9,1,1,2,4.68,9
"1533",1,1.15174057214,2,10,10,1,1,1,1.57,9
"1534",1,1.5273467949,2,10,10,1,1,1,0.88,10
"1535",1,1.55419015052,2,10,10,2,1,1,0.16,10
"1536",1,0.0747441235152,2,10,10,4,1,1,0.82,9
"1537",1,0.523014249236,2,10,10,1,1,1,2.74,10
"1538",1,0.831560327378,2,10,10,2,1,1,1.03,10
"1539",2,0.39277032895,4,9,10,1,1,2,5.36,8
"1540",2,0.527863910247,4,9,9,1,1.5,3,3,8
"1541",1,0.208671913219,3,8,10,3,1,2,0.82,9
"1542",4,0.567026934535,4,10,10,2,1,4,2.74,10
"1543",1,0.886450955705,4,0,0,2,1,2,0,0
"1544",2,0.519417680817,4,9,10,3,1,3,0.16,8
"1545",1,1.19820284304,2,9,10,1,1,1,4.93,8
"1546",0,1.17741492924,2,10,9,2,1,2,1.88,8
"1547",1,0.367443408395,4,0,0,2,1,4,0,0
"1548",2,0.720603775925,4,7,7,1,1.5,4,0.96,5
"1549",1,0.435282495499,2,10,10,2,1,1,1,6
"1550",2,0.904011675945,4,9,10,4,1.5,2,1.32,9
"1551",1,0.349670383155,2,10,10,3,1,1,0.74,10
"1552",1,1.12538209339,4,10,10,2,1,2,1.09,8
"1553",3,1.51734369696,4,10,10,2,2,4,0.32,9
"1554",1,0.991926016778,4,10,10,2,1,3,3.1,10
"1555",1,0.146701191518,8,10,10,3,1,4,0.34,10
"1556",5,0.398800870603,10,10,10,3,2.5,5,0.27,10
"1557",1,0.298147112449,6,10,10,3,1,3,0.29,9
"1558",1,0.40041776296,2,0,0,3,1,1,1,0
"1559",0,1.18470034273,2,0,0,4,1,1,0,0
"1560",3,0.460784814823,4,10,10,2,1,4,4.08,9
"1561",1,1.26349849064,2,10,10,2,1,1,0.57,10
"1562",0,0.907747699901,2,10,10,2,1,1,1.49,9
"1563",2,1.18070425406,3,0,0,3,1,2,0,0
"1564",1,0.846848611877,2,10,10,2,1,2,0.67,10
"1565",3,0.956032970503,4,10,10,3,1.5,3,0.7,9
"1566",2,0.851526849073,4,9,10,1,1.5,2,1.04,9
"1567",2,0.965130017474,6,7,9,4,1,2,0.63,7
"1568",1,1.18343005221,4,10,9,2,1,1,1.3,9
"1569",1,0.669200985398,3,9,10,3,1,2,2.93,9
"1570",1,0.463782544497,2,10,10,1,1,1,4.36,10
"1571",1,0.502334420753,3,9,10,3,1,2,2.05,8
"1572",1,0.754435760863,2,10,10,1,1,1,9.03,9
"1573",4,0.396278175997,4,0,0,4,2,4,0,0
"1574",2,1.25364308598,4,10,10,1,1,2,4,9
"1575",1,0.566912612758,4,8,10,3,1,2,0.97,8
"1576",2,0.627264743279,4,10,10,2,2,4,1.81,10
"1577",1,0.953142162177,2,10,10,2,1,1,1.18,10
"1578",3,1.15253807316,8,0,0,1,2,8,0,0
"1579",1,0.388082048908,2,10,10,3,1,1,0.96,9
"1580",1,0.380605712598,4,10,10,3,1,3,1.29,10
"1581",1,0.849502417455,2,10,10,2,1.5,1,0.57,9
"1582",2,1.0154639804,4,10,9,4,1,3,0.34,9
"1583",1,0.316052738684,4,10,10,3,1,2,0.3,10
"1584",1,0.555808261908,2,10,10,4,2,1,0.38,10
"1585",1,0.593441036352,4,10,10,1,1,2,0.86,9
"1586",1,0.311278751196,2,6,10,1,1,1,0.43,8
"1587",1,0.326338087221,3,10,9,2,1,2,3.4,9
"1588",1,0.500124475286,2,9,10,3,1,1,3.7,9
"1589",1,0.56873659437,2,5,9,1,1,1,2.37,6
"1590",1,1.1593999368,2,0,0,3,1,1,0,0
"1591",1,0.851652827888,3,10,10,1,1,2,2.46,9
"1592",1,0.540165998778,2,10,10,3,1,1,1.76,10
"1593",2,0.342612942577,4,9,10,1,1.5,2,1.18,9
"1594",1,0.515002970615,3,10,10,2,1.5,3,1.82,9
"1595",0,0.967496182105,2,9,10,1,1,1,5.69,8
"1596",1,1.03830402942,2,10,10,1,1,1,1.66,9
"1597",0,1.11278829823,2,10,10,2,1,1,2.42,9
"1598",1,0.91019279156,4,10,10,2,1,2,1.43,9
"1599",2,0.583672263533,4,10,10,2,1,2,8.96,9
"1600",3,0.948815347114,4,0,0,2,1,3,0,0
"1601",2,0.41722703348,3,10,9,2,1.5,2,0.99,9
"1602",1,0.733993242796,4,10,10,1,1,2,4.64,9
"1603",1,0.843726564288,2,10,10,3,1,1,1.66,9
"1604",1,0.310824016097,4,9,9,1,1,2,0.52,8
"1605",0,1.08877172379,2,10,9,2,1,1,0.78,9
"1606",0,0.826840510685,2,9,10,1,1,1,4.6,9
"1607",1,0.479699495854,3,0,0,4,0.5,1,0,0
"1608",1,0.668245450406,2,10,10,2,1,2,5.42,9
"1609",2,0.961098768631,4,0,0,3,1,2,0,0
"1610",2,0.357025563228,4,10,10,3,1.5,4,0.63,10
"1611",2,1.02410316268,4,10,10,4,1.5,2,1.37,9
"1612",1,1.08240689762,2,0,0,2,1,1,0,0
"1613",2,0.816456638008,4,10,10,1,1,2,0.84,10
"1614",2,0.454504535887,4,10,10,3,1,2,4.55,10
"1615",1,0.509447803435,4,10,10,2,1,3,1.84,9
"1616",0,1.04970645622,2,10,9,2,1,1,0.39,10
"1617",2,1.15734412547,4,0,0,4,2,2,0,0
"1618",2,0.672289871822,3,10,10,1,0,1,1.8,9
"1619",0,1.07847531112,2,6,10,1,1,1,0.38,10
"1620",1,1.20537902488,2,10,10,1,1,1,4.96,10
"1621",0,1.52612166124,2,10,10,2,1,1,6,9
"1622",2,0.541525917458,4,10,10,1,1,4,2.14,9
"1623",2,0.698206455314,4,10,10,1,1,4,1.82,9
"1624",1,0.7169476563,2,10,10,2,1.5,1,1,10
"1625",1,0.806126066807,3,10,10,1,1,1,0.43,10
"1626",1,0.202388597348,2,10,10,1,1,1,0.37,10
"1627",1,1.27569571401,2,9,9,2,1,2,0.48,10
"1628",2,0.988115914573,4,10,10,1,1,2,1,8
"1629",1,0.5658358502,2,10,10,2,1,1,1.01,9
"1630",1,0.578498846631,4,9,10,3,1,2,0.61,9
"1631",1,0.389849350531,2,0,0,4,1.5,1,0,0
"1632",2,0.327064384995,4,0,0,1,1,3,0,0
"1633",1,0.977805016173,2,9,10,3,1,1,4.21,9
"1634",1,1.2104693659,2,10,10,4,1,1,0.31,10
"1635",2,1.20425125819,4,0,0,2,1.5,2,0,0
"1636",0,0.858659530335,2,10,10,4,1,1,0.73,10
"1637",1,0.952276871856,2,10,10,3,1,1,0.54,9
"1638",1,1.03118535596,4,10,10,1,1,2,3.01,9
"1639",1,0.156354956026,4,10,10,2,1,4,0.74,9
"1640",0,0.923430143808,2,0,0,3,1,1,0,0
"1641",1,1.15919657213,2,0,0,4,1.5,1,0,0
"1642",2,0.605954562425,4,10,10,2,1,2,0.15,10
"1643",0,1.26432398485,2,9,9,2,1,1,0.43,8
"1644",2,1.13380096666,6,9,9,1,2,4,1.32,9
"1645",1,0.478985914294,4,9,10,1,1,2,2.19,8
"1646",1,0.306477363188,4,10,10,4,1,2,2.89,9
"1647",1,0.775243181315,2,10,10,2,1,1,2.08,9
"1648",0,1.48044359333,2,10,10,2,1,2,2.61,9
"1649",1,1.16183893331,2,10,10,1,1,1,0.79,10
"1650",1,1.09874527287,3,9,9,2,1,2,2.86,8
"1651",0,0.272757394945,2,10,10,2,1,1,3.45,9
"1652",1,1.11043728159,2,9,10,1,1,1,1.62,9
"1653",2,0.823873590111,4,0,0,2,1.5,2,0,0
"1654",1,0.368596375452,2,10,10,1,1,1,0.82,9
"1655",2,0.379368252813,4,10,10,4,1,2,0.55,10
"1656",4,1.21716186812,6,10,10,2,1,6,2.22,9
"1657",2,1.31895730726,4,10,10,2,1,3,0.06,10
"1658",0,0.415818671331,2,10,10,3,1,1,0.22,8
"1659",1,0.652383084735,2,10,9,2,1,1,5.5,9
"1660",1,1.06119882487,2,10,10,1,1,1,1.84,10
"1661",1,0.310901235685,2,10,10,3,1,1,2.05,9
"1662",1,0.800452015296,2,10,10,4,1,1,0.18,10
"1663",2,0.773451738945,4,10,10,2,2,2,0.96,10
"1664",1,1.15931689306,4,9,10,2,1,2,2.79,9
"1665",2,0.297120799996,4,10,10,1,1,2,2.31,10
"1666",1,0.177882343417,2,10,10,2,2.5,1,2,9
"1667",2,0.501716256022,4,10,9,4,1,2,0.31,7
"1668",1,0.647213228534,2,0,0,4,1.5,1,0,0
"1669",2,0.745872635372,4,10,10,1,1,2,1.96,9
"1670",1,0.362176255238,2,10,10,2,1,1,1.58,10
"1671",2,0.902778869348,4,10,10,3,1,2,1.17,10
"1672",4,0.500781383377,7,0,0,1,1,6,0,0
"1673",2,0.467310106342,6,9,10,3,2,4,0.81,9
"1674",1,0.999648616825,2,10,10,1,1,1,1.36,9
"1675",1,0.757953507344,4,10,10,3,1,1,1.21,9
"1676",1,0.728265213796,2,10,10,2,1,2,0.48,10
"1677",1,1.01307786624,3,10,10,2,1,1,2.04,9
"1678",1,0.282124502052,2,10,10,4,1,1,0.14,8
"1679",1,0.841221443165,2,10,10,3,1,1,2,10
"1680",2,1.13965745915,8,10,9,1,1,8,1.02,8
"1681",1,0.472433981236,2,10,10,2,1,2,0.03,8
"1682",2,1.10838439082,6,10,10,1,2,3,6.5,9
"1683",1,0.312105440522,2,10,10,1,1,1,0.33,9
"1684",2,1.06582675819,4,10,10,2,1,2,0.36,9
"1685",1,0.46423274096,3,8,10,1,1,1,5.66,8
"1686",2,0.811679763928,4,10,10,3,1,2,1.03,8
"1687",2,0.865365338525,4,10,10,3,1,3,2.94,9
"1688",2,0.956326806857,4,10,10,2,1,2,2.94,9
"1689",1,1.00303995401,2,10,10,2,1.5,1,0.22,9
"1690",1,1.06238089595,2,6,10,2,1,2,0.39,6
"1691",1,0.372572581262,2,10,10,2,1,1,2.43,10
"1692",1,0.260015462552,2,10,10,2,1,1,6,10
"1693",4,0.696015998069,6,9,10,1,2,4,1.08,9
"1694",1,0.374480035994,2,9,9,1,1.5,1,0.93,8
"1695",2,1.28892705247,4,10,10,3,1,3,0.13,9
"1696",2,1.092269059,8,0,0,1,1,6,0,0
"1697",0,1.06009710497,2,10,10,1,1,2,0.89,9
"1698",2,0.926825756111,4,10,10,3,2,4,0.65,10
"1699",3,0.636179655178,6,10,10,1,2,5,1,10
"1700",1,0.357613391876,3,10,10,2,1,3,2.36,9
"1701",2,0.448099743459,4,10,10,2,1,3,0.25,10
"1702",1,0.133869126924,2,9,10,1,1,1,1.9,9
"1703",1,0.916978922691,2,0,0,3,2,1,1,0
"1704",2,0.574479618868,2,10,10,2,1,2,0.48,10
"1705",1,0.683508767015,2,10,10,2,1,2,1.09,9
"1706",4,1.01885286081,7,9,10,1,3,3,0.81,9
"1707",1,0.844328526937,4,9,10,2,1,2,1.79,9
"1708",1,0.994847500259,3,9,9,2,1,2,0.5,8
"1709",1,0.5547535219,2,7,10,3,1,1,0.71,7
"1710",1,0.626811875031,2,10,10,1,1,1,3.78,9
"1711",1,0.305481130857,8,10,10,1,0,1,0.08,8
"1712",1,1.59366716261,2,10,10,2,1,1,3.62,9
"1713",1,0.748384366532,4,9,10,1,1,2,4.76,8
"1714",2,0.971046032459,4,7,10,1,2,4,3.61,8
"1715",1,0.811160440188,2,10,10,3,1,2,1.05,10
"1716",1,1.05388066731,2,10,9,4,0,1,0.53,9
"1717",2,0.278109462382,4,10,8,1,1.5,2,0.73,8
"1718",1,0.91705431829,3,0,0,4,1,2,0,0
"1719",1,1.28799309683,4,10,10,2,1,3,1.37,9
"1720",1,0.500132311534,4,10,9,2,1.5,4,1.52,9
"1721",1,1.2239835417,2,10,10,1,1,1,0.42,9
"1722",1,0.918743094233,2,10,10,3,1.5,1,2.69,9
"1723",1,0.425792802673,2,10,10,2,1,1,2.43,10
"1724",4,1.18297630112,5,10,9,1,2,5,0.27,9
"1725",1,1.57456495369,3,10,10,3,1,2,3.81,9
"1726",1,0.923667325419,2,10,10,2,1,1,1.31,9
"1727",1,1.20467500312,3,10,9,2,1,2,1.3,9
"1728",2,1.10384270535,4,10,10,1,1,2,0.42,9
"1729",3,0.1497057008,5,0,0,2,1,3,0,0
"1730",1,0.762483397383,1,10,10,3,1,1,2.71,10
"1731",0,0.50783479063,2,0,0,1,1,1,0,0
"1732",1,0.962335928191,4,10,10,1,2,3,0.58,10
"1733",1,0.748625411836,2,0,0,4,1,1,0,0
"1734",1,0.997682223388,2,0,0,4,1,1,0,0
"1735",1,1.13156549844,1,10,10,2,1,1,1.03,9
"1736",1,0.38181588295,4,10,9,3,1,2,1.7,9
"1737",3,1.12407450428,6,10,10,1,1,3,1.69,9
"1738",2,0.785790159077,5,0,0,4,1,4,0,0
"1739",1,0.5542292891,4,10,10,2,1,4,3.68,9
"1740",1,0.523042946797,2,0,0,3,1,1,0,0
"1741",1,0.234757458045,2,9,10,1,1.5,1,3,9
"1742",2,0.378261475698,3,10,10,2,1.5,3,0.49,9
"1743",1,0.333321934245,3,0,0,1,1,1,0,0
"1744",2,0.32412377184,4,9,10,3,2,2,2.09,9
"1745",1,0.319026556178,2,10,10,1,1,1,1.03,9
"1746",1,1.12244414024,2,10,9,1,1,1,0.92,9
"1747",2,0.119149520489,4,10,10,1,1,2,4.09,9
"1748",1,1.03370757131,4,9,10,1,1,2,0.96,9
"1749",1,0.874982624954,2,9,10,3,1,1,4.83,9
"1750",1,0.509776307464,2,9,10,1,1,1,3.54,8
"1751",2,0.744833616997,4,0,0,3,2,2,0.35,0
"1752",1,0.875838471792,2,9,10,1,1,1,1.4,9
"1753",3,0.61247782325,6,8,10,3,2,6,2.05,8
"1754",2,0.505228328818,4,10,10,1,1,4,1.6,10
"1755",1,0.888010772535,3,9,10,1,1,3,0.61,9
"1756",1,1.09313866612,3,10,9,2,1,3,0.15,9
"1757",1,0.333919677261,3,10,10,1,1,1,0.67,9
"1758",1,0.09085977421,2,10,10,3,1,1,0.53,9
"1759",1,1.00860497848,2,0,0,1,1,1,0,0
"1760",1,0.72713908401,2,10,10,1,1,1,1.34,9
"1761",1,0.539122937444,2,9,10,1,1,1,1.24,9
"1762",2,0.482546692508,4,10,10,1,1,4,1.45,8
"1763",0,1.37874996775,2,10,10,1,1,1,2.81,10
"1764",2,0.554471477833,4,9,10,3,1,2,1.64,9
"1765",3,1.06127450594,4,0,0,1,1.5,3,0,0
"1766",1,0.744920592159,2,10,10,4,1,2,0.99,8
"1767",1,1.13288403311,4,6,8,1,1.5,2,0.04,8
"1768",1,0.264359141234,2,10,10,3,1.5,1,1.74,9
"1769",1,1.13440323578,2,9,10,3,1,2,0.25,9
"1770",0,0.782006848159,2,10,10,4,1,1,0.34,8
"1771",1,1.22337414301,4,0,0,1,1,2,0,0
"1772",1,0.491651303401,2,10,10,1,1,1,0.84,9
"1773",1,0.595372648879,2,9,10,1,1,1,1.38,9
"1774",1,0.226842033693,4,10,10,2,1,1,3.87,9
"1775",5,1.12512466103,6,10,10,3,3,6,0.17,10
"1776",2,0.439646609294,4,10,6,4,1,4,0.16,6
"1777",3,0.40032748092,7,10,10,1,1,4,2.14,7
"1778",1,0.370473815127,1,10,10,1,1,1,3.75,10
"1779",1,0.827235564985,4,0,0,4,1,2,0,0
"1780",0,1.10105602954,2,0,0,2,1,1,0,0
"1781",1,1.15819482321,4,8,10,2,1,2,6.22,8
"1782",1,0.822285220108,2,10,10,2,1,1,2.64,9
"1783",3,0.95103310737,4,10,10,1,1,3,1.66,9
"1784",1,0.681614805598,5,10,10,1,1,3,1,10
"1785",2,0.768879191457,4,10,10,1,2,2,1.2,9
"1786",1,0.945083910422,2,10,10,2,1,1,0.23,10
"1787",1,0.266777382084,2,10,10,1,1,1,1.25,9
"1788",1,0.852056104427,2,10,10,2,1,1,0.71,10
"1789",1,0.982819957867,2,0,0,1,1,1,0,0
"1790",1,0.891037054998,2,10,10,2,1,1,1,8
"1791",1,0.087948766321,2,10,10,2,1.5,2,0.42,10
"1792",4,0.429868312397,7,0,0,2,1.5,7,0,0
"1793",1,0.797496292036,2,10,10,4,1,1,0.75,10
"1794",3,0.598001203762,6,10,10,1,2,3,1.98,9
"1795",1,0.609967821803,2,10,10,1,1,1,3.62,9
"1796",1,1.20447177786,2,0,0,4,1,1,0,0
"1797",1,0.935110708842,2,0,0,3,1,1,0,0
"1798",2,1.13852947636,4,9,10,1,1.5,2,2.25,9
"1799",1,0.284785071592,2,10,10,2,1,1,0.74,9
"1800",1,0.527468693957,2,9,10,2,1.5,2,2.88,9
"1801",1,0.533815142676,2,10,10,1,1,1,0.57,10
"1802",1,0.548938052557,2,0,0,4,1,1,0,0
"1803",2,0.723425242658,4,10,10,1,1,2,4.98,9
"1804",3,1.12840654103,5,10,10,3,1,4,0.71,10
"1805",0,0.636883762618,2,9,10,1,1,1,6.07,9
"1806",1,0.524987093931,4,10,10,1,1,2,4.01,10
"1807",1,1.00353286455,2,0,0,1,1,1,0,0
"1808",1,0.27509062786,4,9,10,1,1,1,4.09,9
"1809",1,1.1019227357,2,10,10,2,1.5,1,1.26,9
"1810",1,0.878020145792,2,10,10,2,1,1,3,10
"1811",1,0.825596689218,2,10,10,1,1,1,2.43,9
"1812",0,1.15251453502,2,10,10,1,1,2,2.5,9
"1813",1,0.422009357333,3,9,10,2,1,1,2.73,8
"1814",2,1.24873300491,4,10,10,3,1,2,1.62,10
"1815",1,1.02605605193,2,0,0,1,2,1,0,0
"1816",2,1.395006424,4,0,0,1,1.5,2,0,0
"1817",1,0.898971239967,2,10,10,1,1,1,3.68,10
"1818",1,1.05096387184,2,9,10,2,1,1,1.08,8
"1819",2,0.3520821906,4,10,10,1,1.5,6,0.77,9
"1820",2,0.997043998311,3,10,10,3,1.5,1,0.53,10
"1821",2,0.782634834871,4,10,10,1,1.5,3,1.05,10
"1822",1,0.612181065136,2,10,10,1,1,1,6.74,9
"1823",2,1.03002897453,4,10,10,2,1,1,0.41,9
"1824",1,0.57970360544,4,0,0,4,1,2,0,0
"1825",2,0.984025891792,4,10,9,3,1,2,0.35,9
"1826",1,0.657634052004,4,10,10,1,1,2,4.02,10
"1827",3,1.30228411423,5,10,10,3,2,5,0.52,9
"1828",1,0.939831648919,2,9,10,2,1,1,0.26,9
"1829",3,0.423925600604,6,0,0,1,1,5,0.42,0
"1830",2,0.776354011747,2,10,10,3,1,2,1.78,10
"1831",1,1.1617203415,2,9,10,1,1,1,1.82,8
"1832",1,0.351093181692,1,10,10,2,1.5,1,1.5,8
"1833",1,1.23777462483,2,0,0,4,1,1,0,0
"1834",1,0.914312078292,2,0,0,4,1.5,1,0,0
"1835",1,0.609561891092,2,10,10,2,1,1,0.56,10
"1836",0,0.450160393486,4,10,10,1,1,5,1.13,9
"1837",2,0.977207012301,4,10,10,3,1.5,2,1.77,9
"1838",1,0.453098911897,2,10,10,1,1,1,2.43,10
"1839",1,1.63455635003,2,0,0,2,1,1,0,0
"1840",0,0.982601718111,4,10,10,1,1,2,2,8
"1841",2,0.344361010618,4,10,10,1,1.5,2,1.04,9
"1842",1,0.27915291406,2,10,10,2,1,1,1.64,10
"1843",1,0.580747760404,2,10,10,4,1,1,0.25,10
"1844",1,0.337908378115,4,8,9,1,1,3,0.52,8
