bathrooms,accommodates,distance_to_dam,beds,reviews_per_month,bedrooms,review_scores_cleanliness,review_scores_checkin,guests_included,review_scores_communication
1.0,2,2.19049405678,1.0,0.0,1.0,0.0,0.0,2,0.0
1.0,1,2.20724604197,1.0,0.16,1.0,10.0,10.0,1,10.0
1.0,4,2.9414721353,2.0,0.14,1.0,8.0,10.0,1,8.0
1.0,2,7.38463561375,1.0,0.12,1.0,10.0,10.0,2,10.0
1.0,4,2.25175408001,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.63156193742,1.0,4.65,1.0,10.0,10.0,1,10.0
2.0,2,0.627882350399,1.0,0.42,1.0,10.0,9.0,1,9.0
1.0,2,0.522981883622,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,2.74579401353,1.0,0.51,1.0,7.0,8.0,1,8.0
1.0,3,2.65735194053,2.0,1.8,1.0,9.0,10.0,2,10.0
1.0,4,1.62977711805,2.0,0.72,2.0,9.0,9.0,3,10.0
1.0,2,0.536601618759,2.0,1.91,1.0,10.0,10.0,1,10.0
1.0,2,1.11947333778,2.0,4.14,0.0,10.0,10.0,2,10.0
1.0,2,2.55197211402,1.0,0.3,1.0,10.0,10.0,1,10.0
1.0,4,2.31438206677,2.0,0.48,1.0,8.0,10.0,2,10.0
1.0,2,1.06450913451,1.0,0.93,1.0,10.0,10.0,1,10.0
1.0,2,2.6816892442,1.0,0.39,1.0,10.0,10.0,1,10.0
1.0,6,2.20276075536,2.0,0.92,2.0,10.0,10.0,4,10.0
1.0,2,3.02976830401,1.0,3.47,1.0,10.0,10.0,1,10.0
1.5,2,4.41213715117,1.0,1.41,1.0,9.0,9.0,1,9.0
1.0,2,2.70820342655,1.0,1.15,1.0,10.0,10.0,0,9.0
1.0,2,3.23177699917,1.0,0.82,1.0,9.0,10.0,4,10.0
1.0,2,2.69127700964,1.0,1.14,1.0,10.0,10.0,1,10.0
1.0,3,2.96944514437,2.0,2.0,2.0,8.0,10.0,1,10.0
1.0,2,2.24169868507,1.0,0.1,2.0,8.0,8.0,1,6.0
1.0,2,4.84411320678,1.0,0.73,1.0,8.0,9.0,1,10.0
1.0,4,8.18945008641,6.0,0.0,3.0,0.0,0.0,1,0.0
1.0,2,2.16303026935,1.0,0.24,1.0,8.0,10.0,1,10.0
1.0,2,3.23359237744,2.0,0.77,1.0,10.0,10.0,2,9.0
1.0,2,1.22134371669,1.0,0.63,1.0,10.0,9.0,1,10.0
1.0,2,2.31954153666,1.0,1.15,1.0,10.0,10.0,1,10.0
1.0,2,2.99292617652,1.0,0.85,1.0,10.0,10.0,1,10.0
1.5,2,2.9580574746,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,1,1.3841592991,1.0,1.25,1.0,8.0,9.0,1,9.0
1.0,1,1.7276169192,1.0,1.58,0.0,9.0,10.0,1,10.0
2.0,2,2.82642174152,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.04427255161,1.0,0.35,1.0,9.0,10.0,1,10.0
1.0,2,2.46394991175,1.0,0.9,1.0,9.0,10.0,2,10.0
1.0,2,1.24637460728,2.0,3.09,1.0,10.0,10.0,1,10.0
1.0,2,4.29398519273,1.0,0.16,1.0,10.0,10.0,2,10.0
1.0,2,1.09885119317,1.0,0.73,1.0,9.0,10.0,1,10.0
1.0,2,2.72218924687,2.0,5.89,0.0,8.0,9.0,2,10.0
1.0,2,1.41877846583,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.51429392668,1.0,3.46,1.0,9.0,9.0,1,9.0
1.5,4,1.23187868783,2.0,0.51,2.0,8.0,10.0,2,10.0
1.0,2,1.90829694248,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.50639264407,3.0,0.0,2.0,0.0,0.0,2,0.0
1.0,4,2.53359151768,3.0,0.8,1.0,9.0,10.0,2,10.0
1.0,3,3.93222933121,1.0,0.18,1.0,10.0,10.0,1,10.0
1.0,2,2.86011934148,1.0,1.54,1.0,10.0,10.0,1,10.0
1.0,2,3.32715960023,2.0,0.13,1.0,10.0,10.0,1,10.0
1.0,2,3.18686698187,2.0,1.54,0.0,9.0,8.0,2,9.0
1.0,2,2.08496033892,1.0,0.14,1.0,9.0,8.0,2,10.0
1.0,2,2.00951173095,1.0,4.94,0.0,10.0,10.0,1,10.0
1.0,4,3.49432002422,2.0,0.62,1.0,9.0,10.0,3,10.0
1.0,2,2.9525919725,1.0,2.16,1.0,10.0,10.0,1,10.0
1.0,2,1.84876268999,1.0,2.76,1.0,9.0,9.0,2,9.0
1.0,3,1.15360890141,1.0,0.99,1.0,9.0,10.0,1,9.0
1.0,4,2.97158758392,2.0,0.42,1.0,7.0,9.0,3,9.0
1.0,2,0.877308182069,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,3,2.39429915634,1.0,0.98,1.0,10.0,10.0,1,9.0
1.0,2,3.87824424783,1.0,0.74,1.0,9.0,10.0,2,10.0
1.0,2,4.02926214044,1.0,2.09,1.0,10.0,10.0,1,10.0
1.0,2,4.51180899278,2.0,0.65,0.0,9.0,9.0,1,10.0
1.5,2,0.585577988158,1.0,4.0,1.0,10.0,10.0,1,10.0
1.0,2,3.83009586297,1.0,2.5,1.0,10.0,10.0,1,10.0
1.0,2,5.3539617201,1.0,2.36,1.0,10.0,10.0,1,10.0
1.0,4,1.87374180249,2.0,0.0,2.0,0.0,0.0,4,0.0
1.0,2,4.19629522058,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.40646133657,1.0,1.89,1.0,10.0,10.0,1,10.0
1.0,2,2.71102222514,1.0,0.31,1.0,10.0,10.0,1,10.0
1.5,2,2.25657243107,2.0,0.52,1.0,8.0,10.0,1,10.0
1.0,4,3.55869405127,2.0,0.16,2.0,10.0,0.0,1,10.0
1.0,2,2.94244634996,1.0,0.66,1.0,10.0,9.0,1,10.0
1.0,2,1.70065882738,1.0,0.31,1.0,10.0,10.0,1,10.0
1.0,3,1.21875252602,2.0,4.92,1.0,10.0,10.0,2,10.0
1.0,2,1.58830029253,1.0,0.5,1.0,9.0,9.0,1,9.0
1.0,2,3.29655965916,2.0,2.86,1.0,7.0,9.0,2,8.0
1.0,4,3.18489059479,4.0,1.41,1.0,8.0,10.0,4,9.0
1.5,2,2.5838031573,1.0,2.0,1.0,8.0,7.0,1,10.0
1.0,4,2.17378121197,3.0,0.63,2.0,9.0,9.0,1,9.0
1.0,2,2.24527823959,1.0,0.87,1.0,9.0,10.0,2,10.0
1.0,2,1.3746077989,1.0,0.24,1.0,9.0,9.0,1,9.0
1.0,1,1.87760098022,1.0,0.29,1.0,0.0,0.0,1,0.0
1.0,2,2.67521244932,1.0,0.2,1.0,10.0,9.0,1,10.0
1.0,2,1.94353260118,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.0154639804,3.0,0.34,2.0,9.0,10.0,4,10.0
1.0,2,1.47512405743,1.0,1.44,1.0,9.0,10.0,2,10.0
1.0,6,2.29353645201,4.0,1.36,2.0,10.0,10.0,4,10.0
1.0,4,1.91332889786,1.0,0.48,1.0,10.0,10.0,2,10.0
1.0,2,2.40144788468,1.0,0.43,1.0,10.0,10.0,0,10.0
1.5,2,1.34633394276,1.0,0.51,1.0,10.0,10.0,2,10.0
1.0,2,1.38377020979,1.0,0.82,1.0,10.0,10.0,1,10.0
0.5,3,1.89693674809,2.0,3.86,1.0,9.0,10.0,2,9.0
1.0,2,1.70753457825,1.0,0.99,1.0,10.0,10.0,1,10.0
1.0,4,1.84548757027,2.0,2.29,1.0,9.0,10.0,1,9.0
1.0,2,4.47947769879,1.0,2.24,1.0,8.0,9.0,1,10.0
1.0,2,2.4378020954,1.0,1.58,1.0,10.0,10.0,1,10.0
1.5,2,0.389849350531,1.0,0.0,1.0,0.0,0.0,0,0.0
1.0,4,4.75435488719,2.0,0.0,3.0,0.0,0.0,1,0.0
1.0,4,6.76345027619,4.0,3.38,0.0,10.0,10.0,1,10.0
1.0,4,2.62046456269,3.0,0.5,2.0,10.0,10.0,1,10.0
1.0,2,2.10767367465,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,5.16521062579,4.0,0.53,1.0,9.0,10.0,2,10.0
1.0,3,2.12097105378,1.0,5.49,1.0,10.0,10.0,2,10.0
1.0,2,2.53890589991,1.0,0.11,1.0,10.0,10.0,1,10.0
1.0,3,1.72761333324,1.0,1.91,1.0,9.0,9.0,2,9.0
1.0,2,2.98094318176,1.0,0.23,1.0,9.0,9.0,2,10.0
1.0,2,3.29601670659,1.0,0.83,0.0,10.0,9.0,1,9.0
1.0,2,2.54258561424,1.0,0.15,1.0,9.0,10.0,1,10.0
1.0,4,4.11920604891,4.0,0.41,2.0,10.0,10.0,1,10.0
1.0,4,3.53669668329,4.0,0.0,2.0,0.0,0.0,1,0.0
1.0,1,2.9816941519,1.0,1.61,1.0,0.0,0.0,1,0.0
1.0,2,2.29010652693,1.0,0.13,1.0,10.0,10.0,1,10.0
1.0,2,2.93182383477,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.57493690701,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.75087038987,2.0,0.14,1.0,10.0,10.0,1,10.0
1.0,3,3.0950876915,2.0,0.99,2.0,10.0,10.0,2,10.0
1.0,2,0.40457850808,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,2,1.78058771363,2.0,0.14,1.0,9.0,9.0,2,9.0
1.0,2,3.61956928231,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,4.13323141121,2.0,1.75,1.0,9.0,10.0,2,10.0
1.0,4,3.56277480575,2.0,0.3,1.0,9.0,10.0,2,10.0
1.0,4,1.41351051906,4.0,0.61,2.0,8.0,8.0,1,10.0
1.0,2,1.2712925906,1.0,0.91,1.0,9.0,10.0,1,10.0
1.5,2,1.19971042273,1.0,1.28,1.0,10.0,10.0,1,10.0
1.0,4,4.91011273744,4.0,0.81,2.0,9.0,10.0,2,10.0
1.0,6,3.92427900281,2.0,0.0,2.0,0.0,0.0,2,0.0
1.5,4,0.526294087724,1.0,0.64,1.0,10.0,10.0,2,10.0
1.0,2,1.94688520412,1.0,0.99,1.0,10.0,10.0,1,10.0
1.0,2,1.82024662974,1.0,1.42,1.0,10.0,10.0,1,10.0
1.0,2,0.785087310854,1.0,3.06,1.0,8.0,8.0,1,8.0
1.0,2,2.0113218347,2.0,0.51,1.0,10.0,10.0,1,10.0
1.0,2,1.71341577371,1.0,0.22,1.0,9.0,10.0,1,10.0
1.0,4,1.31895730726,3.0,0.06,2.0,10.0,10.0,4,10.0
1.0,2,0.821020521276,1.0,0.49,1.0,9.0,10.0,2,10.0
1.0,2,1.45338489142,1.0,0.22,1.0,10.0,10.0,1,10.0
1.0,2,2.71199239593,1.0,1.46,0.0,10.0,10.0,1,10.0
1.0,4,2.11664486505,2.0,0.25,2.0,8.0,10.0,1,10.0
1.5,4,1.21946457695,2.0,0.13,2.0,9.0,10.0,2,10.0
1.0,2,2.27318760796,1.0,1.47,1.0,9.0,10.0,0,10.0
1.0,2,2.65297413412,1.0,0.0,1.0,0.0,0.0,0,0.0
1.0,2,2.82037122204,1.0,1.68,1.0,9.0,10.0,1,10.0
1.0,2,2.82608332087,1.0,0.39,1.0,9.0,9.0,1,9.0
1.5,4,2.48824941176,4.0,0.0,2.0,0.0,0.0,2,0.0
1.0,4,6.25603030978,4.0,0.0,4.0,0.0,0.0,1,0.0
1.0,2,1.1617203415,1.0,1.82,1.0,9.0,10.0,1,9.0
1.0,4,4.79199519237,2.0,0.46,2.0,9.0,9.0,2,10.0
1.0,2,1.86980203525,1.0,1.96,1.0,9.0,8.0,1,8.0
1.0,2,1.18756442852,1.0,0.8,1.0,9.0,9.0,1,10.0
1.0,4,2.2340253004,3.0,1.8,2.0,10.0,10.0,1,10.0
1.0,2,2.90768591803,1.0,1.31,1.0,10.0,9.0,1,10.0
1.0,3,3.24089965841,3.0,0.14,2.0,9.0,9.0,1,9.0
1.0,2,2.22058897319,1.0,0.6,1.0,10.0,10.0,1,10.0
1.0,2,1.78098191667,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.7666195619,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,4,3.50732729332,2.0,1.52,1.0,9.0,10.0,2,10.0
1.0,4,2.82733727623,3.0,1.02,3.0,9.0,10.0,2,10.0
1.0,3,2.65385252868,2.0,1.72,1.0,10.0,10.0,2,9.0
1.0,2,1.27457752768,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,2.35536376472,1.0,0.54,1.0,10.0,9.0,1,10.0
1.5,2,7.35131974489,1.0,8.49,1.0,10.0,10.0,2,10.0
2.0,3,3.01191122561,3.0,0.75,2.0,9.0,10.0,2,10.0
1.5,5,6.95236308586,5.0,0.65,2.0,10.0,10.0,2,10.0
1.5,4,2.36189903968,2.0,0.23,1.0,10.0,9.0,1,10.0
1.0,2,3.31194974743,1.0,6.0,1.0,9.0,9.0,0,8.0
1.0,2,3.9148647527,1.0,0.16,1.0,9.0,10.0,1,10.0
1.0,4,1.70601193779,3.0,0.42,3.0,10.0,10.0,4,10.0
1.0,4,2.90740226556,2.0,0.32,1.0,8.0,10.0,2,10.0
1.5,5,7.1177707914,5.0,1.37,1.0,9.0,9.0,1,9.0
1.5,2,4.03456870069,1.0,0.67,1.0,10.0,10.0,1,10.0
1.0,2,3.03189219672,1.0,0.54,1.0,10.0,10.0,1,10.0
1.0,3,3.3321211619,3.0,0.85,3.0,9.0,10.0,1,10.0
1.5,3,1.21580653637,1.0,2.31,1.0,10.0,10.0,1,10.0
1.0,2,2.2601007546,1.0,1.43,1.0,10.0,9.0,1,10.0
1.0,2,1.0658904379,1.0,2.0,0.0,10.0,10.0,1,10.0
1.0,2,1.52867586702,1.0,3.0,1.0,9.0,10.0,1,9.0
1.0,2,3.18832925551,1.0,0.72,1.0,9.0,9.0,1,9.0
1.5,4,3.06312628001,3.0,0.46,2.0,9.0,10.0,4,10.0
1.0,2,1.68100046278,1.0,1.07,1.0,10.0,10.0,2,10.0
1.5,4,2.6031804441,2.0,1.0,1.0,8.0,10.0,3,10.0
1.0,3,2.94713520857,1.0,0.52,1.0,10.0,10.0,1,10.0
1.0,3,6.35408905791,2.0,1.0,2.0,0.0,0.0,1,0.0
1.5,2,1.21878273112,2.0,0.07,1.0,10.0,10.0,1,10.0
1.0,2,1.51551278983,1.0,2.0,1.0,10.0,9.0,1,9.0
1.5,4,3.73948338744,2.0,0.62,2.0,9.0,9.0,1,10.0
1.0,3,3.21380550054,3.0,0.32,2.0,10.0,10.0,1,10.0
1.5,2,2.49449060826,1.0,0.21,1.0,10.0,10.0,1,10.0
1.5,4,2.00724189033,3.0,3.83,2.0,8.0,9.0,2,9.0
1.0,4,1.93797652314,2.0,1.91,2.0,10.0,10.0,2,10.0
1.0,2,1.40528450746,1.0,1.41,1.0,9.0,10.0,2,10.0
1.0,4,6.81861182094,2.0,0.23,2.0,10.0,9.0,4,8.0
1.5,4,2.65475157875,2.0,1.14,2.0,10.0,10.0,1,10.0
1.0,4,2.4109079885,2.0,1.81,0.0,10.0,10.0,2,10.0
1.0,2,3.40602294973,1.0,0.61,1.0,10.0,10.0,1,10.0
1.0,2,0.929796475708,1.0,1.38,1.0,10.0,10.0,1,10.0
1.0,4,1.69416817255,4.0,0.26,2.0,10.0,10.0,1,10.0
1.0,2,1.26519835841,1.0,0.78,1.0,9.0,10.0,1,10.0
1.0,2,3.16417137561,1.0,0.58,1.0,10.0,10.0,2,10.0
1.0,4,0.790340182892,4.0,1.0,1.0,6.0,8.0,1,8.0
1.0,2,3.25548272278,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,2.39622203437,2.0,0.53,2.0,9.0,10.0,2,9.0
1.0,4,3.74748335517,2.0,5.0,2.0,9.0,8.0,2,8.0
1.0,2,3.23985496053,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.76056570137,2.0,2.66,2.0,10.0,9.0,2,9.0
1.0,2,1.80176132637,1.0,1.31,1.0,9.0,10.0,1,10.0
1.0,4,3.17729267944,2.0,0.49,2.0,10.0,10.0,2,10.0
1.0,2,3.49271813001,1.0,0.09,1.0,10.0,10.0,1,10.0
1.0,3,3.72735026457,2.0,1.6,1.0,8.0,9.0,2,10.0
1.0,2,1.30682803768,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.18211844432,2.0,0.95,2.0,10.0,10.0,2,10.0
1.0,2,3.60110135361,1.0,2.46,1.0,9.0,9.0,1,10.0
1.0,4,1.71868353555,2.0,2.0,2.0,10.0,9.0,1,10.0
1.0,2,1.73109087995,1.0,1.2,1.0,10.0,10.0,1,10.0
1.0,6,8.013201354,2.0,0.0,2.0,0.0,0.0,4,0.0
1.0,2,1.95131790519,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.8189361657,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.92296190141,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,3.70880895764,2.0,0.98,2.0,10.0,10.0,2,10.0
1.0,4,2.30595300301,4.0,1.84,2.0,10.0,10.0,1,10.0
1.0,3,2.00025530963,1.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,1.88214093475,3.0,0.0,2.0,0.0,0.0,3,0.0
1.5,4,1.7320784441,3.0,4.5,2.0,9.0,8.0,1,9.0
1.0,2,1.42055113303,1.0,0.82,1.0,10.0,9.0,1,9.0
1.0,2,2.22395378811,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.25251161076,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.06718143789,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.11080977167,1.0,0.86,1.0,10.0,10.0,2,10.0
1.0,2,1.14139899321,1.0,0.75,1.0,10.0,10.0,1,10.0
1.0,4,4.50027779497,3.0,1.48,3.0,10.0,9.0,2,10.0
1.5,5,1.49474710273,4.0,0.0,2.0,0.0,0.0,1,0.0
1.5,2,2.93343828255,1.0,0.25,1.0,10.0,10.0,1,10.0
1.0,2,1.91714417868,1.0,1.67,1.0,10.0,10.0,1,10.0
1.0,4,7.52836190396,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,3,2.80011486732,2.0,0.34,2.0,9.0,10.0,1,10.0
1.0,2,2.94800404292,1.0,3.27,0.0,10.0,9.0,1,10.0
1.0,1,1.48823420868,6.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.46202245016,1.0,0.31,0.0,10.0,10.0,1,10.0
1.0,2,4.25960612262,1.0,0.46,1.0,10.0,10.0,1,10.0
1.0,4,3.30481853071,2.0,0.72,1.0,9.0,10.0,2,10.0
1.0,3,1.28807466966,1.0,1.55,1.0,8.0,8.0,1,9.0
1.0,2,3.42113936454,1.0,1.12,0.0,9.0,10.0,1,10.0
1.0,2,2.96933214313,1.0,2.23,1.0,9.0,10.0,2,10.0
1.0,2,1.95668439664,1.0,5.25,1.0,8.0,9.0,1,9.0
1.5,2,2.91744616055,2.0,0.86,1.0,10.0,10.0,1,10.0
1.0,2,1.45877427971,2.0,1.22,2.0,10.0,10.0,2,9.0
1.0,4,3.5236900409,2.0,0.93,2.0,10.0,10.0,2,10.0
1.0,2,2.42737127003,1.0,1.71,1.0,10.0,10.0,1,10.0
1.0,2,2.87759161082,1.0,2.1,1.0,7.0,8.0,1,8.0
1.5,4,0.376608817512,4.0,0.86,1.0,10.0,10.0,2,10.0
1.0,2,5.03100204012,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,2.51413867525,1.0,0.61,1.0,8.0,10.0,1,10.0
1.0,2,2.10246944851,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,2.22406309089,2.0,2.92,1.0,9.0,9.0,2,9.0
1.0,4,0.755681638078,4.0,0.23,2.0,10.0,10.0,1,10.0
1.0,2,1.00528183554,1.0,1.42,1.0,9.0,9.0,1,9.0
2.0,3,4.87748854638,2.0,3.17,1.0,10.0,10.0,1,10.0
1.0,2,2.7664207722,1.0,1.42,1.0,8.0,9.0,1,9.0
1.0,2,1.83118252178,1.0,0.38,1.0,6.0,8.0,1,8.0
1.0,2,2.66713000313,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.03483795522,1.0,0.89,1.0,8.0,10.0,1,10.0
1.0,4,2.0855563834,2.0,2.4,2.0,10.0,10.0,0,10.0
1.5,3,0.487040734984,3.0,1.38,1.0,10.0,10.0,2,10.0
1.0,4,0.950020878093,2.0,1.94,1.0,9.0,9.0,2,9.0
1.0,2,2.74517767934,1.0,0.19,1.0,10.0,10.0,1,10.0
1.0,2,2.13380990444,1.0,1.07,1.0,10.0,9.0,1,9.0
1.0,2,2.99303136992,1.0,1.42,1.0,10.0,10.0,1,10.0
1.5,5,3.87248920247,3.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,3.34838058267,1.0,0.0,3.0,0.0,0.0,1,0.0
1.0,2,3.06954701347,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,3.41851430399,1.0,1.16,2.0,10.0,10.0,2,10.0
1.0,2,2.01504835381,1.0,0.41,1.0,10.0,10.0,2,10.0
1.0,3,1.01307786624,1.0,2.04,1.0,10.0,10.0,2,10.0
1.0,2,1.37048987111,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,3.7316077855,1.0,1.7,1.0,8.0,10.0,2,10.0
1.0,4,1.31323683488,2.0,6.46,1.0,9.0,9.0,2,10.0
1.0,3,2.23302718817,2.0,1.69,2.0,10.0,10.0,2,10.0
1.0,2,1.2382457729,1.0,0.68,1.0,9.0,10.0,1,10.0
1.0,2,2.29052494301,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.05742394688,1.0,0.15,1.0,8.0,6.0,1,8.0
1.0,6,3.83429358876,5.0,0.62,3.0,10.0,10.0,1,10.0
1.5,3,3.59219741169,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,4,1.76446645155,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,2.11050982291,1.0,0.37,1.0,9.0,9.0,1,9.0
1.0,2,0.334565508267,1.0,0.74,1.0,7.0,9.0,0,9.0
1.0,2,1.82038836622,1.0,1.64,1.0,9.0,10.0,0,10.0
1.0,2,1.31050591791,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,0.419737479991,3.0,0.29,1.0,0.0,0.0,1,0.0
1.0,3,3.90602113881,1.0,1.41,1.0,10.0,10.0,1,10.0
1.0,4,1.49881683082,2.0,1.33,2.0,10.0,10.0,1,10.0
1.0,2,4.09757077587,2.0,1.2,1.0,10.0,10.0,1,10.0
1.0,2,2.0601860357,1.0,2.16,1.0,10.0,10.0,1,10.0
1.0,2,2.39148548666,1.0,0.51,1.0,10.0,10.0,1,10.0
1.5,4,7.61452458107,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,1.97308032081,1.0,0.61,1.0,10.0,10.0,1,10.0
1.0,2,1.90925762539,1.0,0.88,1.0,10.0,10.0,1,10.0
1.0,4,2.95418501138,3.0,0.97,3.0,10.0,10.0,3,10.0
1.0,4,2.36967073133,2.0,3.3,1.0,9.0,9.0,1,9.0
1.5,4,5.20615818819,4.0,0.89,2.0,9.0,10.0,2,10.0
1.0,2,1.33163764621,1.0,1.01,1.0,10.0,10.0,1,10.0
1.0,2,3.7713823782,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.18301550192,1.0,1.45,1.0,10.0,10.0,1,10.0
1.5,4,2.7397909652,2.0,1.44,1.0,9.0,9.0,2,10.0
1.0,2,1.91180958152,1.0,0.65,1.0,9.0,10.0,0,10.0
1.0,2,2.54883541808,1.0,2.16,1.0,10.0,10.0,2,10.0
1.0,2,2.35314988436,1.0,2.19,1.0,9.0,10.0,1,10.0
1.0,4,6.91326284231,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,3.03421221549,1.0,7.29,1.0,10.0,10.0,1,10.0
1.0,4,2.39293480029,3.0,0.18,3.0,10.0,10.0,1,9.0
1.0,5,2.10734299386,3.0,0.26,3.0,9.0,10.0,2,10.0
1.0,2,2.32967954241,1.0,0.11,1.0,10.0,8.0,2,10.0
1.0,4,2.20611743497,2.0,0.03,2.0,8.0,10.0,2,10.0
1.0,3,2.15825981792,2.0,0.29,1.0,10.0,10.0,1,10.0
1.0,2,2.21483675314,1.0,0.57,1.0,8.0,10.0,1,10.0
1.0,4,1.92046328003,3.0,0.71,2.0,10.0,9.0,1,10.0
1.0,2,2.82035295922,1.0,1.17,1.0,10.0,10.0,2,10.0
1.0,2,1.24015036774,1.0,0.3,1.0,9.0,10.0,1,10.0
1.0,2,2.55738593258,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.54639107402,1.0,1.52,1.0,10.0,10.0,1,10.0
1.0,2,4.11399839022,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,3.70603214715,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,0.928526368324,1.0,5.18,1.0,9.0,9.0,2,9.0
1.0,4,1.82329245594,2.0,3.0,2.0,8.0,10.0,2,10.0
1.0,1,2.51967334499,1.0,0.21,1.0,9.0,10.0,1,9.0
1.0,3,1.94717204983,2.0,6.77,0.0,10.0,10.0,2,10.0
1.5,4,1.34069071788,2.0,1.82,2.0,10.0,8.0,1,10.0
1.0,2,1.80680607327,1.0,0.93,1.0,8.0,9.0,1,9.0
1.0,3,3.26634849213,1.0,0.08,1.0,10.0,10.0,1,10.0
1.0,4,3.08340431073,2.0,0.38,1.0,9.0,8.0,1,10.0
1.0,2,2.69589800409,1.0,0.12,1.0,10.0,9.0,2,9.0
1.0,5,3.02954179986,3.0,0.78,3.0,10.0,10.0,2,9.0
1.0,2,5.49013691007,2.0,1.15,1.0,9.0,10.0,1,10.0
1.0,4,2.67933888185,2.0,0.28,2.0,10.0,9.0,2,9.0
1.0,2,2.8687634478,1.0,2.07,1.0,10.0,10.0,1,10.0
0.5,2,2.06523423652,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,2,0.810290253956,2.0,1.45,1.0,9.0,9.0,1,9.0
1.0,2,2.66411224028,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,3.20826591386,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,1.90893434258,1.0,2.17,0.0,9.0,10.0,2,10.0
1.0,2,2.91014464405,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.80323541163,2.0,1.55,1.0,10.0,10.0,2,10.0
1.0,4,1.07371436555,2.0,3.67,1.0,9.0,9.0,2,9.0
1.0,2,2.15243291584,1.0,1.34,1.0,9.0,10.0,1,10.0
1.5,2,1.34775168522,1.0,0.27,1.0,10.0,10.0,2,10.0
1.0,2,7.90743886684,2.0,0.92,2.0,9.0,9.0,2,9.0
1.0,2,2.78008576119,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.15598748436,1.0,0.65,1.0,8.0,10.0,2,10.0
1.0,4,2.73872896293,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.11192520064,1.0,3.02,0.0,10.0,9.0,1,10.0
1.0,4,2.87377289954,2.0,0.76,2.0,10.0,10.0,1,10.0
1.0,4,0.938625916324,2.0,0.93,1.0,7.0,8.0,2,10.0
1.0,1,1.96099631749,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,3.64569734016,1.0,0.83,1.0,7.0,9.0,2,9.0
1.0,2,4.29649807188,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.94634197908,1.0,0.88,1.0,10.0,10.0,1,10.0
1.0,5,2.87034030409,2.0,0.08,3.0,10.0,9.0,5,10.0
1.0,4,2.20859133076,2.0,1.65,2.0,9.0,10.0,2,9.0
