bathrooms,accommodates,distance_to_dam,beds,reviews_per_month,bedrooms,review_scores_cleanliness,review_scores_checkin,guests_included,review_scores_communication
1.0,4,3.40332257932,3.0,0.42,2.0,10.0,10.0,2,10.0
1.0,2,1.72582329945,1.0,0.64,1.0,9.0,10.0,1,10.0
1.5,2,3.07972373991,2.0,1.66,1.0,9.0,9.0,1,9.0
1.0,2,3.55983474801,1.0,1.36,1.0,10.0,10.0,1,10.0
1.0,4,0.98943231479,3.0,1.76,2.0,8.0,9.0,2,9.0
1.0,2,1.87652056089,1.0,1.92,1.0,8.0,9.0,1,9.0
1.5,1,3.40890092719,1.0,1.0,1.0,0.0,0.0,1,0.0
1.0,2,3.67759867974,1.0,3.63,1.0,10.0,10.0,1,10.0
1.0,2,1.58927698326,2.0,1.03,1.0,9.0,10.0,2,10.0
1.0,2,2.82352248911,1.0,0.72,1.0,10.0,9.0,1,9.0
1.5,2,3.27217707733,1.0,0.42,1.0,7.0,9.0,1,9.0
1.0,2,3.57941060612,1.0,0.97,1.0,9.0,9.0,1,9.0
1.0,2,0.152064611633,1.0,6.67,0.0,10.0,10.0,0,10.0
1.0,2,1.91450830702,1.0,0.0,0.0,0.0,0.0,1,0.0
2.0,2,0.562876751261,1.0,0.48,1.0,9.0,10.0,1,9.0
1.0,3,4.04167007082,2.0,0.9,2.0,9.0,9.0,1,10.0
2.0,3,2.34979795709,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,1.37924242747,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.71080486265,3.0,0.0,3.0,0.0,0.0,2,0.0
1.0,2,2.73071862506,1.0,5.76,0.0,9.0,9.0,2,9.0
1.0,4,3.40648279495,2.0,2.3,1.0,9.0,9.0,1,9.0
1.0,2,3.67726156828,1.0,2.17,1.0,10.0,10.0,2,10.0
1.0,4,1.8511845602,2.0,0.18,2.0,9.0,10.0,1,10.0
1.0,2,2.38344376267,1.0,0.53,1.0,9.0,9.0,1,9.0
1.0,4,1.48407815881,4.0,6.28,2.0,10.0,10.0,2,10.0
1.0,4,3.67508782506,2.0,0.53,2.0,10.0,10.0,0,10.0
1.0,3,1.03962991962,2.0,0.95,1.0,9.0,10.0,1,10.0
1.0,4,3.33143478914,3.0,0.19,2.0,9.0,10.0,1,10.0
1.0,2,2.53999533254,1.0,1.89,1.0,10.0,10.0,1,10.0
1.0,4,1.20718708482,4.0,1.84,3.0,9.0,7.0,1,6.0
1.0,4,2.58701468987,2.0,0.72,1.0,8.0,10.0,2,9.0
1.0,2,0.267541547717,1.0,0.97,1.0,10.0,10.0,1,10.0
1.0,4,2.3974832553,2.0,2.88,1.0,9.0,9.0,1,9.0
1.0,2,2.01066550775,1.0,2.02,1.0,9.0,8.0,1,9.0
1.0,4,3.99465843368,2.0,0.0,2.0,0.0,0.0,2,0.0
4.0,4,3.48409245244,2.0,0.21,1.0,0.0,0.0,1,0.0
1.0,2,2.02129346504,1.0,0.48,1.0,9.0,10.0,1,10.0
1.0,2,3.81654945583,1.0,0.68,1.0,10.0,10.0,2,10.0
1.0,3,1.35025978873,1.0,1.02,1.0,10.0,10.0,2,9.0
1.0,2,2.18929200944,1.0,0.04,1.0,10.0,10.0,1,10.0
1.0,2,0.801447158504,3.0,4.85,0.0,10.0,10.0,1,9.0
1.0,2,0.927456897968,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,2.18033207646,1.0,0.05,1.0,8.0,10.0,1,10.0
1.0,4,2.3597308916,2.0,0.41,2.0,10.0,10.0,2,10.0
1.0,3,1.4999917588,2.0,0.75,2.0,10.0,10.0,2,10.0
1.0,2,1.12244414024,1.0,0.92,1.0,9.0,10.0,1,10.0
1.0,4,3.09776300054,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,1.87273556912,1.0,1.43,0.0,10.0,10.0,1,10.0
1.0,2,2.22948398501,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,2.1476305928,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,1.82010902456,1.0,0.1,1.0,10.0,10.0,1,10.0
1.5,2,2.44829021031,1.0,2.91,1.0,10.0,10.0,1,10.0
1.0,3,2.12431334822,1.0,0.63,1.0,10.0,10.0,1,10.0
1.5,4,1.3900367944,3.0,2.29,1.0,10.0,10.0,2,10.0
1.0,3,2.25296669915,2.0,0.56,1.0,9.0,10.0,2,10.0
1.0,2,2.52822210992,1.0,3.24,1.0,10.0,10.0,0,10.0
1.0,4,1.04841100338,5.0,0.0,3.0,0.0,0.0,2,0.0
1.0,2,2.84381742697,1.0,0.36,1.0,9.0,9.0,1,9.0
1.0,2,1.08521660132,1.0,0.0,2.0,0.0,0.0,1,0.0
2.0,4,0.731056560478,2.0,0.74,2.0,10.0,10.0,2,10.0
1.0,2,2.39842665505,1.0,1.48,1.0,10.0,10.0,1,10.0
1.0,2,0.0600861846598,1.0,1.0,1.0,8.0,10.0,1,10.0
1.5,3,3.39807274033,2.0,0.22,2.0,10.0,9.0,2,10.0
1.0,2,1.81129224358,1.0,3.23,1.0,9.0,10.0,1,10.0
1.0,4,6.90279656433,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,1,1.68706228648,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.38476521354,1.0,0.16,1.0,8.0,8.0,2,8.0
1.5,4,1.04283451684,2.0,4.93,2.0,9.0,9.0,2,10.0
1.5,4,2.65132697127,2.0,1.0,2.0,10.0,10.0,1,10.0
1.0,2,3.9571791973,1.0,1.07,1.0,10.0,9.0,1,10.0
1.0,2,2.31540023665,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.15210246875,1.0,0.56,1.0,7.0,10.0,1,10.0
1.0,4,2.1888153936,2.0,3.0,1.0,10.0,9.0,2,9.0
1.0,4,2.31007952991,2.0,0.0,0.0,0.0,0.0,2,0.0
1.0,2,2.68801605392,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,2,0.909282291995,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,2.66374447541,1.0,0.16,1.0,8.0,10.0,1,10.0
1.0,2,0.31719137457,1.0,0.49,1.0,8.0,10.0,1,10.0
1.0,2,1.21462734238,1.0,0.33,1.0,9.0,10.0,1,10.0
1.0,3,3.93722085644,1.0,0.64,2.0,8.0,9.0,2,10.0
1.5,2,2.33714925353,1.0,1.0,1.0,10.0,6.0,1,8.0
1.0,3,4.48562447456,2.0,0.48,3.0,8.0,10.0,1,10.0
1.0,2,2.21851131476,1.0,0.6,1.0,10.0,10.0,1,10.0
1.0,2,1.85711632626,1.0,0.48,1.0,10.0,10.0,1,10.0
1.0,2,2.12828554677,1.0,2.06,1.0,9.0,9.0,1,8.0
1.0,4,1.01456628737,2.0,1.5,2.0,8.0,9.0,1,9.0
1.0,3,1.83893898573,2.0,0.81,1.0,9.0,10.0,2,10.0
1.0,2,1.99966979513,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,0.3751259943,1.0,4.83,1.0,7.0,6.0,2,7.0
1.0,2,2.51838447093,1.0,0.29,1.0,9.0,9.0,2,10.0
1.0,2,0.991273271517,1.0,0.08,0.0,10.0,10.0,1,10.0
1.0,2,2.00036070285,1.0,0.0,1.0,0.0,0.0,2,0.0
1.5,4,2.71315760058,2.0,0.3,2.0,9.0,9.0,2,10.0
1.0,2,2.25866720502,2.0,0.49,1.0,9.0,10.0,1,10.0
1.0,3,2.75043939083,2.0,2.78,1.0,10.0,10.0,2,10.0
1.0,2,1.75231733603,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,0.625967484962,1.0,0.09,1.0,0.0,0.0,2,0.0
1.0,4,1.73948111284,2.0,6.0,2.0,10.0,10.0,2,10.0
1.0,2,3.61985996095,1.0,1.05,1.0,10.0,10.0,2,10.0
1.0,4,2.4425226432,2.0,0.52,2.0,8.0,9.0,2,9.0
1.0,3,1.95962331954,3.0,0.95,1.0,8.0,10.0,2,10.0
1.0,2,3.17940919638,1.0,0.93,1.0,10.0,9.0,1,10.0
1.0,1,2.60972128896,1.0,1.17,1.0,8.0,9.0,1,9.0
1.0,2,2.18395502256,1.0,4.69,1.0,10.0,10.0,2,10.0
1.5,4,1.21203675644,2.0,3.97,1.0,8.0,8.0,1,9.0
1.0,2,1.81593338271,1.0,2.96,1.0,8.0,8.0,2,8.0
1.0,2,4.52529531659,2.0,0.51,0.0,10.0,10.0,1,10.0
1.0,2,2.18814601834,1.0,0.47,1.0,10.0,10.0,1,10.0
1.0,4,2.44086638404,4.0,0.0,3.0,0.0,0.0,4,0.0
1.5,2,4.20904748704,1.0,3.62,1.0,10.0,10.0,2,10.0
1.0,2,2.32067046671,2.0,0.6,1.0,10.0,10.0,1,10.0
1.0,3,1.12322410936,1.0,1.38,1.0,10.0,10.0,2,10.0
1.0,4,0.886450955705,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,6.34301514063,1.0,3.0,1.0,10.0,10.0,1,10.0
1.0,3,3.41595913094,1.0,0.16,1.0,8.0,0.0,0,10.0
1.0,3,3.28031986853,2.0,0.0,2.0,0.0,0.0,2,0.0
1.0,2,2.30857764262,1.0,1.03,1.0,10.0,10.0,1,10.0
1.0,4,3.18382493852,4.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,1.16698517247,1.0,1.39,1.0,9.0,9.0,1,9.0
1.0,2,2.93046344587,1.0,0.53,1.0,9.0,10.0,1,10.0
1.0,4,0.748384366532,2.0,4.76,1.0,9.0,9.0,2,9.0
1.0,4,3.161857339,4.0,2.84,2.0,7.0,9.0,1,9.0
1.0,4,2.35989164737,2.0,0.46,2.0,10.0,10.0,1,10.0
1.0,2,2.96970081291,1.0,1.14,1.0,9.0,10.0,0,10.0
1.0,2,2.16582009301,1.0,1.0,1.0,8.0,10.0,1,10.0
1.0,2,0.405954329512,1.0,1.71,1.0,9.0,10.0,1,10.0
1.0,2,2.92383795463,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,2,3.84247775544,1.0,0.06,1.0,9.0,10.0,2,10.0
1.0,2,2.31538734331,1.0,0.0,1.0,0.0,0.0,0,0.0
1.0,2,3.14950593986,1.0,0.33,1.0,8.0,10.0,1,10.0
1.0,2,2.12002755002,1.0,0.92,1.0,10.0,10.0,2,10.0
1.0,2,0.626811875031,1.0,3.78,1.0,10.0,10.0,1,10.0
1.0,2,2.52234006502,1.0,0.2,1.0,10.0,10.0,1,10.0
1.0,1,3.42721649901,1.0,3.57,1.0,10.0,9.0,1,10.0
1.0,2,3.11133883495,1.0,1.82,1.0,10.0,10.0,1,10.0
1.0,2,1.05281837017,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.10286680142,1.0,1.94,1.0,10.0,10.0,1,10.0
1.0,2,2.67252379676,1.0,1.09,1.0,10.0,10.0,1,10.0
2.5,4,3.17272446395,1.0,0.55,2.0,9.0,10.0,2,10.0
1.0,4,0.253412202315,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,1,10.0338668759,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.1837188548,2.0,1.62,2.0,9.0,10.0,2,10.0
1.0,4,2.68955603959,3.0,2.93,2.0,10.0,10.0,2,10.0
2.0,4,2.34930401457,2.0,7.43,2.0,10.0,10.0,1,10.0
1.0,2,3.03362590041,1.0,0.43,1.0,9.0,9.0,2,9.0
1.0,4,2.36556184314,2.0,2.52,2.0,8.0,8.0,2,8.0
1.0,2,2.41028816696,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.83782829712,2.0,1.01,1.0,9.0,10.0,1,10.0
1.0,2,1.56839485752,1.0,0.52,1.0,9.0,9.0,2,9.0
1.0,2,2.9649469157,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,2.05569295666,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.75920513985,1.0,1.0,1.0,8.0,10.0,1,10.0
1.0,2,1.02965575093,1.0,0.57,0.0,10.0,10.0,1,9.0
1.5,4,3.00639741307,4.0,1.7,3.0,9.0,9.0,1,9.0
1.0,2,4.76228195136,1.0,1.65,1.0,6.0,5.0,1,5.0
1.0,4,6.14271284036,2.0,0.42,2.0,10.0,8.0,1,8.0
1.5,2,1.79995347231,2.0,3.54,1.0,10.0,10.0,2,10.0
1.0,2,2.06135395948,1.0,0.32,1.0,10.0,9.0,0,10.0
1.0,4,4.51813485162,2.0,2.34,2.0,9.0,10.0,2,10.0
1.0,4,1.66459603783,6.0,3.45,3.0,7.0,8.0,4,8.0
1.0,2,2.87772518486,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,4.03648528211,2.0,2.61,0.0,9.0,10.0,1,10.0
1.0,1,3.53571697673,1.0,4.8,1.0,10.0,10.0,1,10.0
1.0,3,3.00602422636,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,7.82710449029,1.0,3.66,1.0,10.0,10.0,2,10.0
1.0,2,2.43593895427,1.0,0.63,1.0,10.0,10.0,1,10.0
1.0,2,1.29035247275,2.0,3.17,2.0,9.0,10.0,1,10.0
1.0,4,1.42680412188,4.0,0.12,0.0,10.0,10.0,1,10.0
1.0,2,2.88517442094,1.0,0.21,1.0,10.0,8.0,1,8.0
1.0,4,2.47741511607,2.0,1.05,1.0,9.0,9.0,1,10.0
1.0,2,1.56639914997,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,5,2.11270123574,5.0,0.43,2.0,9.0,10.0,1,10.0
1.0,2,1.27802075368,1.0,2.77,1.0,9.0,9.0,1,10.0
1.0,2,3.24097486767,1.0,1.46,1.0,9.0,10.0,1,10.0
2.0,2,0.0920152142956,1.0,1.82,1.0,10.0,9.0,1,9.0
1.0,2,2.79083075235,1.0,0.54,1.0,9.0,10.0,2,9.0
1.0,5,2.41354186727,5.0,0.29,2.0,8.0,8.0,2,9.0
1.0,4,1.77874103085,3.0,1.08,1.0,9.0,10.0,2,9.0
1.5,4,2.4933051966,2.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,1.7524725323,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,6.62739924526,1.0,0.51,1.0,9.0,9.0,2,9.0
1.0,2,2.16029515011,1.0,0.07,1.0,6.0,10.0,2,4.0
1.0,2,2.72398631445,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,2,2.59221872898,1.0,0.42,1.0,10.0,10.0,1,10.0
1.0,4,1.84465732541,2.0,0.95,1.0,10.0,10.0,2,10.0
1.0,4,1.02406236433,2.0,0.91,2.0,0.0,0.0,1,0.0
1.0,2,2.31708165217,1.0,2.56,1.0,10.0,9.0,1,9.0
1.0,2,2.44839121986,2.0,2.11,1.0,10.0,10.0,1,10.0
1.0,2,2.51299696476,1.0,0.35,1.0,10.0,10.0,1,10.0
1.0,2,3.02396343063,1.0,1.67,1.0,9.0,9.0,1,9.0
1.5,4,2.81740545584,2.0,0.38,2.0,10.0,10.0,1,10.0
1.0,4,3.37780257658,2.0,2.0,1.0,10.0,8.0,2,8.0
1.0,2,1.77311011948,1.0,0.47,1.0,9.0,8.0,1,10.0
1.0,3,1.32729022113,3.0,3.57,1.0,10.0,10.0,1,10.0
1.0,2,2.03770718381,1.0,1.71,1.0,10.0,10.0,1,10.0
1.5,4,2.37951773746,2.0,0.04,2.0,10.0,4.0,2,6.0
1.0,2,2.20438813916,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.89927587823,1.0,0.49,1.0,9.0,9.0,1,9.0
1.0,2,2.2529682571,1.0,0.5,1.0,10.0,9.0,2,10.0
1.5,4,1.85039421293,2.0,2.5,2.0,10.0,10.0,2,10.0
1.0,2,0.520415062871,1.0,0.66,1.0,10.0,10.0,1,10.0
1.0,2,2.78442720806,1.0,2.24,1.0,9.0,10.0,1,10.0
1.0,2,0.491358315335,1.0,5.21,1.0,10.0,10.0,1,10.0
1.0,6,3.69200667928,3.0,0.16,3.0,10.0,10.0,1,10.0
1.5,2,1.48977280662,1.0,2.88,1.0,9.0,10.0,1,10.0
1.0,1,1.54137042054,1.0,1.2,0.0,10.0,10.0,1,10.0
1.5,2,8.04002755028,1.0,2.67,1.0,9.0,9.0,2,9.0
1.0,2,6.05351644144,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.71414691529,1.0,2.74,2.0,9.0,10.0,0,10.0
1.0,2,2.03646828766,1.0,1.14,1.0,10.0,10.0,1,10.0
1.0,2,2.87349708471,1.0,0.62,1.0,10.0,10.0,1,10.0
1.0,1,1.97190323326,1.0,1.58,1.0,10.0,10.0,1,10.0
1.0,2,3.73671753121,1.0,0.3,1.0,10.0,10.0,2,9.0
1.0,2,8.23296035262,1.0,1.92,0.0,10.0,10.0,1,10.0
1.5,1,2.36562325111,1.0,0.57,1.0,10.0,10.0,1,10.0
1.0,2,1.32395139213,1.0,0.57,1.0,10.0,10.0,1,10.0
1.0,2,1.53959808028,1.0,0.0,1.0,0.0,0.0,0,0.0
1.0,4,1.39786695353,2.0,3.56,2.0,7.0,8.0,1,9.0
1.0,3,3.34963981339,2.0,0.58,0.0,9.0,10.0,1,10.0
1.0,4,1.91787277308,2.0,1.07,2.0,10.0,10.0,2,10.0
1.0,2,4.30427085022,1.0,0.23,1.0,8.0,9.0,1,10.0
1.0,6,3.05805401236,3.0,3.06,1.0,6.0,9.0,1,9.0
1.0,2,2.92210478924,1.0,0.9,1.0,7.0,9.0,1,8.0
1.5,2,2.48247313422,1.0,0.0,1.0,0.0,0.0,2,0.0
1.0,4,3.11885647624,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,9.381329091,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,7.05065977673,1.0,1.39,1.0,10.0,10.0,1,10.0
1.5,2,1.96734029191,2.0,2.0,1.0,10.0,10.0,1,10.0
1.0,4,2.10444246651,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,1.36571820607,1.0,0.84,1.0,9.0,9.0,2,9.0
1.0,2,1.55046483185,1.0,4.87,0.0,9.0,10.0,1,10.0
1.0,2,2.81470436945,2.0,0.11,1.0,10.0,10.0,1,10.0
1.0,2,2.57284943936,1.0,0.67,1.0,9.0,10.0,1,10.0
1.5,2,6.91601442056,1.0,0.0,1.0,0.0,0.0,2,0.0
1.0,4,1.80647855699,4.0,3.98,1.0,10.0,10.0,2,10.0
1.5,2,1.74492711711,1.0,0.55,1.0,10.0,10.0,1,10.0
1.0,2,1.96153548481,1.0,1.42,1.0,10.0,10.0,1,10.0
1.0,2,2.91486052868,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,3.51020821879,2.0,0.74,2.0,10.0,10.0,2,10.0
1.5,2,0.94244178357,2.0,0.71,1.0,10.0,10.0,2,10.0
1.5,2,1.36680336836,1.0,1.55,0.0,9.0,9.0,1,8.0
1.0,3,2.87957862079,2.0,0.41,2.0,9.0,10.0,3,10.0
1.0,2,3.03224641568,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.60445394433,1.0,1.12,1.0,9.0,9.0,1,9.0
1.0,4,2.03794879825,2.0,0.0,1.0,0.0,0.0,2,0.0
1.5,2,2.57015960912,1.0,0.59,1.0,10.0,10.0,2,10.0
1.0,4,3.17564165427,3.0,0.19,2.0,9.0,10.0,2,10.0
1.0,2,2.93140411116,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,6,3.73220011535,4.0,0.44,3.0,8.0,10.0,4,10.0
1.5,6,1.85417756165,3.0,0.76,2.0,10.0,10.0,4,10.0
1.0,2,2.17451250818,1.0,0.35,1.0,10.0,9.0,1,10.0
1.0,6,7.58266377494,3.0,0.6,3.0,10.0,10.0,2,10.0
1.0,2,2.66387964714,2.0,1.27,1.0,10.0,10.0,2,10.0
1.0,2,2.22955351722,1.0,1.87,1.0,10.0,10.0,1,10.0
1.0,2,3.06134429505,1.0,0.29,1.0,10.0,10.0,3,10.0
0.5,2,1.66109845251,2.0,1.89,1.0,8.0,9.0,1,9.0
1.0,4,2.91355797418,2.0,0.75,1.0,10.0,9.0,2,10.0
1.0,4,2.46579315469,3.0,0.61,1.0,10.0,10.0,2,10.0
1.0,4,1.59202409918,3.0,0.0,2.0,0.0,0.0,2,0.0
1.0,3,0.910508467009,1.0,0.27,1.0,8.0,9.0,2,10.0
1.0,4,3.70203219209,4.0,0.63,1.0,9.0,9.0,2,9.0
1.0,4,3.66892091755,2.0,3.62,1.0,10.0,10.0,2,10.0
1.0,2,1.99183396291,1.0,2.07,1.0,10.0,10.0,0,10.0
1.0,2,2.88634566737,1.0,0.81,1.0,10.0,10.0,1,10.0
1.0,2,3.42834021036,1.0,0.24,1.0,10.0,10.0,0,10.0
1.0,2,2.77158146937,1.0,1.36,1.0,9.0,10.0,1,10.0
1.0,4,2.24527863683,2.0,0.34,2.0,10.0,10.0,4,10.0
1.0,4,3.02703743452,2.0,0.6,1.0,9.0,10.0,2,10.0
1.5,2,3.46734936022,1.0,1.71,1.0,10.0,10.0,1,10.0
1.0,2,3.43414974577,1.0,4.0,1.0,10.0,10.0,1,10.0
2.0,6,3.51380574948,3.0,0.0,3.0,0.0,0.0,4,0.0
1.0,3,2.17125095558,3.0,1.0,2.0,10.0,10.0,2,10.0
1.0,2,4.4960764747,1.0,0.8,1.0,10.0,10.0,1,10.0
1.0,4,1.34041921232,2.0,1.25,1.0,9.0,10.0,2,10.0
1.0,3,3.16670718835,1.0,0.98,1.0,7.0,9.0,2,10.0
1.0,2,2.53049513628,2.0,0.62,1.0,10.0,10.0,1,10.0
1.0,4,0.403338600225,2.0,0.0,1.0,0.0,0.0,2,0.0
1.0,2,4.19123091386,1.0,2.0,1.0,9.0,9.0,1,10.0
1.0,3,3.18742405133,2.0,1.11,1.0,10.0,10.0,2,10.0
1.0,2,3.43547280109,1.0,1.76,1.0,10.0,10.0,1,10.0
1.0,2,3.93505590823,1.0,1.35,0.0,9.0,10.0,2,9.0
1.5,3,3.46674864202,2.0,0.81,1.0,10.0,9.0,1,10.0
1.0,4,8.88739138379,2.0,0.57,2.0,10.0,10.0,1,10.0
1.0,2,0.444256036053,1.0,3.27,1.0,10.0,9.0,1,9.0
1.0,2,4.11672508971,1.0,0.0,0.0,0.0,0.0,1,0.0
1.0,2,2.42341112729,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,2.53943410718,1.0,0.16,1.0,9.0,9.0,1,10.0
1.0,4,2.03067066693,2.0,1.14,1.0,8.0,9.0,2,9.0
1.0,4,2.49924600616,2.0,1.07,2.0,9.0,10.0,1,10.0
1.0,2,1.39046781446,2.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,1.9697526596,3.0,2.5,2.0,10.0,10.0,2,10.0
1.0,2,3.45872585574,1.0,0.72,1.0,10.0,10.0,1,9.0
1.0,3,2.96953733548,2.0,0.4,2.0,9.0,10.0,2,10.0
1.0,2,0.805038130174,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.90011378657,2.0,4.38,0.0,8.0,9.0,0,9.0
1.5,4,3.43298234452,3.0,0.27,3.0,10.0,10.0,1,10.0
1.0,2,2.40089950952,1.0,0.98,1.0,9.0,10.0,1,10.0
2.0,3,0.647694105619,3.0,0.32,2.0,10.0,10.0,1,10.0
1.0,4,2.33211610533,2.0,0.53,2.0,10.0,10.0,1,10.0
1.0,3,2.92124022655,3.0,1.28,2.0,9.0,10.0,0,10.0
1.0,6,2.98967743889,6.0,0.8,3.0,10.0,10.0,1,10.0
1.0,3,2.83768934705,1.0,2.08,1.0,10.0,10.0,1,9.0
1.5,2,6.72574741867,1.0,11.0,1.0,9.0,9.0,2,9.0
1.0,2,2.8117065453,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.36068472378,2.0,3.88,2.0,9.0,10.0,2,9.0
1.0,4,2.34910784266,2.0,0.0,2.0,0.0,0.0,1,0.0
1.0,3,2.53283936927,2.0,1.96,2.0,10.0,10.0,2,10.0
1.0,2,1.20238156066,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.90772292694,1.0,0.8,1.0,9.0,9.0,1,9.0
1.0,3,1.91129374979,2.0,4.66,1.0,10.0,10.0,2,10.0
1.0,4,1.79882862783,2.0,2.81,2.0,10.0,10.0,2,10.0
1.0,3,2.23090029876,1.0,1.0,1.0,10.0,10.0,1,10.0
1.0,2,1.32507778835,1.0,2.0,1.0,10.0,10.0,1,10.0
1.0,2,0.710896194037,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.78524438532,1.0,0.52,1.0,10.0,10.0,2,10.0
1.0,2,0.335408579828,1.0,0.43,1.0,9.0,10.0,1,10.0
1.0,2,2.70217400323,1.0,1.38,1.0,10.0,10.0,2,10.0
1.0,2,2.19033802344,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,3,1.76362494681,2.0,5.8,2.0,10.0,10.0,2,10.0
1.0,2,2.73045808216,1.0,0.16,1.0,10.0,10.0,1,10.0
1.0,2,1.89212754696,1.0,4.0,1.0,10.0,10.0,1,10.0
1.0,1,3.24694580622,1.0,1.0,1.0,8.0,10.0,1,10.0
1.0,3,3.78460929722,1.0,3.75,1.0,9.0,10.0,1,10.0
1.0,1,1.45630790603,1.0,0.35,1.0,10.0,10.0,1,10.0
1.0,2,2.98659597673,1.0,1.14,1.0,10.0,10.0,1,10.0
1.5,4,7.11299631748,3.0,1.2,2.0,9.0,10.0,2,10.0
1.0,4,1.74686951614,3.0,1.0,3.0,10.0,10.0,1,10.0
1.0,5,1.29235576737,3.0,2.89,1.0,10.0,10.0,2,10.0
1.0,4,3.65196935345,3.0,1.42,2.0,10.0,9.0,3,10.0
1.0,2,4.93938947274,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,0.433410980014,2.0,1.18,1.0,9.0,9.0,1,10.0
1.0,2,2.76511397831,1.0,2.55,0.0,8.0,9.0,1,9.0
1.0,2,2.44434519452,1.0,1.58,1.0,10.0,10.0,1,10.0
1.0,2,4.67413954514,2.0,0.48,1.0,10.0,10.0,1,10.0
1.0,2,1.31020301165,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,1.53238280996,1.0,5.12,1.0,10.0,10.0,1,9.0
1.5,3,0.639384172182,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,2,3.62185701992,1.0,5.21,1.0,10.0,10.0,1,10.0
1.0,2,1.95271186015,2.0,1.42,1.0,10.0,10.0,1,10.0
1.5,8,6.11960700366,4.0,3.78,1.0,10.0,10.0,2,9.0
1.0,4,3.76443347243,3.0,0.59,3.0,9.0,9.0,1,9.0
1.5,2,4.59850573733,1.0,4.16,1.0,10.0,10.0,2,10.0
1.0,4,3.14102301098,4.0,0.28,2.0,9.0,10.0,2,10.0
1.0,2,1.14994479225,1.0,0.8,1.0,10.0,10.0,1,10.0
1.0,2,0.43116445336,1.0,0.26,1.0,10.0,10.0,2,10.0
1.0,1,3.10845964187,1.0,0.0,1.0,0.0,0.0,1,0.0
1.5,4,9.18216471356,4.0,0.52,2.0,10.0,10.0,3,10.0
1.0,2,4.54987840937,1.0,0.48,1.0,10.0,10.0,1,10.0
2.5,8,1.25361924114,6.0,0.88,3.0,9.0,10.0,3,10.0
1.0,1,1.00399218894,1.0,0.0,1.0,0.0,0.0,1,0.0
1.0,4,2.94905930902,4.0,0.44,2.0,9.0,10.0,1,9.0
1.0,2,2.65654104065,2.0,0.42,1.0,9.0,9.0,1,9.0
1.5,4,2.9995735966,4.0,0.43,3.0,9.0,10.0,2,10.0
1.0,2,1.03798497735,1.0,2.76,1.0,8.0,10.0,1,10.0
1.0,2,1.14483261402,1.0,3.34,0.0,9.0,9.0,1,10.0
1.0,2,2.39794695235,2.0,1.03,2.0,10.0,9.0,2,9.0
1.0,2,1.54842924274,1.0,0.2,1.0,10.0,10.0,1,10.0
